,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
4824,4824,176,4824,AR6_WGII,1110,13,"For example, people younger than age 10 in the year 2020 are projected to experience a nearly four-fold increase in extreme events under 1.5°C of global warming and a five-fold increase under 3°C warming; such increases in exposure would not be experienced by a person of the age of 55 in 2020 in their remaining lifetime under any warming scenario (Thiery et al., 2021).7.3.2.1 Region-Specific Changes in Climatic Risks As outlined in 7.2, the most common drivers of observed climate- related migration and displacement are extreme storms (particularly tropical cyclones), floods and droughts ","The most common drivers of observed climate- related migration and displacement are extreme storms (particularly tropical cyclones), floods and droughts",high,2,test,"Food insecurity presents its own severe risks for mental health and cognitive function (Jones, 2017). 7.3.2 Migration and Displacement in a Changing Climate Future changes in climate-related migration and displacement are expected to vary by region and over time according to: (a) region-specific changes in climatic drivers, (b) changes in the future adaptive capacity of exposed populations, (c) population growth in areas most exposed to climatic risks and (d) future changes in mediating factors such as international development and migration policies (high agreement, medium evidence) (Gemenne and Blocher, 2017; Cattaneo et al., 2019; McLeman, 2019). This section assesses future risks associated with changes in the frequency and/or severity of storms, floods, droughts, extreme heat, wildfires and other events assessed in Section 7.2 that currently affect migration and displacement patterns, as well as the impacts of emerging hazards, including average temperature increases that may affect the habitability of settlements in arid regions and the tropics, and sea level rise and associated hazards that threaten low- lying coastal settlements. Studies assessed here consider projected changes in future exposure to hazards over a variety of geographical and temporal periods, with some considering changes in population numbers in exposed areas. The uneven distribution of exposure of age cohorts is typically overlooked in existing research. For example, people younger than age 10 in the year 2020 are projected to experience a nearly four-fold increase in extreme events under 1.5°C of global warming and a five-fold increase under 3°C warming; such increases in exposure would not be experienced by a person of the age of 55 in 2020 in their remaining lifetime under any warming scenario (Thiery et al., 2021).7.3.2.1 Region-Specific Changes in Climatic Risks As outlined in 7.2, the most common drivers of observed climate- related migration and displacement are extreme storms (particularly tropical cyclones), floods and droughts (high confidence). The future frequency and/or severity of such events due to anthropogenic climate change are expected to vary by region according to future GHG emission pathways (Naik et al 2021; Regional Chapters, this report), with there being an increased potential for compound effects of successive or multiple hazards (e.g., tropical storms accompanied by extreme heat events (Matthews et al., 2019)).",False,Medium,medium,"[('Medium', -0.46256185, 62.97), ('medium', -1.3067467, 27.07), ('High', -2.5766919, 7.6), ('high', -3.7862923, 2.27), (' medium', -8.103326, 0.03)]",Medium,medium,"[('Medium', -0.6796685, 50.68), ('medium', -0.96119696, 38.24), ('High', -2.6623802, 6.98), ('high', -3.211977, 4.03), (' medium', -7.965931, 0.03)]",High,high,"[('High', -1.06145, 34.6), ('Medium', -1.2153578, 29.66), ('high', -1.7260351, 17.8), ('medium', -1.7272825, 17.78), ('Very', -7.446702, 0.06)]",Medium,medium,"[('Medium', -0.10724021, 89.83), ('High', -2.586351, 7.53), ('medium', -3.7215056, 2.42), ('high', -6.4513392, 0.16), ('Low', -7.8136325, 0.04)]",High,high,"[('High', -1.06145, 34.6), ('Medium', -1.2153578, 29.66), ('high', -1.7260351, 17.8), ('medium', -1.7272825, 17.78), ('Very', -7.446702, 0.06)]"
4882,4882,177,4882,AR6_WGII,1186,7,"Enabling and supportive environments for adaptation share common governance characteristics, including multiple actors and assets, multiple centres of power at different levels and an effective vertical and horizontal integration between levels ","Enabling and supportive environments for adaptation to climate change share common governance characteristics, including multiple actors and assets, multiple centres of power at different levels and an effective vertical and horizontal integration between levels",high,2,test,"{8.3, 8.4, Box 8.6} The direct and indirect consequences of the COVID-19 pandemic have worsened inequalities within societies, thereby increasing existing vulnerabilities to climate change and further limiting the ability of marginalised communities to adapt (medium confidence). The COVID-19 pandemic is expected to increase the adverse consequences of climate change since the financial consequences have led to a shift in priorities and constrain vulnerability reduction (medium confidence). Moreover, the COVID-19 pandemic is also influencing the capacities of governmental institutions in developing nations to support planned adaptation and poverty reduction of most vulnerable people/groups, since the crisis also means significant reductions in tax revenues (high confidence). {8.3, 8.4, 8.4.5.5} Those with climate-sensitive livelihoods and precarious liveli- hood conditions are often least able to adapt, afforded limited adaptation opportunities and have little influence on decision making (high confidence). Enabling environments that sup- port sustainable development are essential for adaptation and climate resilient development (high confidence). Enabling and supportive environments for adaptation share common governance characteristics, including multiple actors and assets, multiple centres of power at different levels and an effective vertical and horizontal integration between levels (high confidence). Enabling conditions can support livelihood strategies that do not undermine human well-being (medium confidence).",False,High,high,"[('High', -0.57096994, 56.5), ('Medium', -0.9563421, 38.43), ('high', -3.4467788, 3.18), ('medium', -4.0281596, 1.78), ('Low', -7.9412837, 0.04)]",Medium,medium,"[('Medium', -0.33792242, 71.33), ('High', -1.2963117, 27.35), ('medium', -4.7539344, 0.86), ('high', -5.5867534, 0.37), ('Low', -7.8537574, 0.04)]",Medium,medium,"[('Medium', -0.33792242, 71.33), ('High', -1.2963117, 27.35), ('medium', -4.7539344, 0.86), ('high', -5.5867534, 0.37), ('Low', -7.8537574, 0.04)]",Medium,medium,"[('Medium', -0.65856415, 51.76), ('High', -1.0331254, 35.59), ('medium', -2.6501641, 7.06), ('high', -2.9005532, 5.5), ('Low', -8.022161, 0.03)]",Medium,medium,"[('Medium', -0.32696688, 72.11), ('High', -1.3988968, 24.69), ('medium', -3.8447928, 2.14), ('high', -4.7030787, 0.91), ('Low', -6.947004, 0.1)]"
4948,4948,178,4948,AR6_WGII,1305,10,Drying is projected particularly for west and southwestern Africa ,"Hot days, hot nights and heatwaves have become more frequent; heatwaves have also become longer. Drying is projected particularly for west and southwestern Africa",high,2,test,"Since AR5 (Assessment Report 5), there have been notable policy changes in Africa and globally. The Paris Agreement, 2030 Sustainable Development Goals (SDGs), the Sendai Framework and Agenda 2063 emphasise interlinked aims to protect the planet, reduce disaster risk, end poverty and ensure all people enjoy peace and prosperity (AU, 2015; UNFCCC Paris Agreement, 2015; UNISDR Sendai Framework, 2015; United Nations General Assembly, 2015). To match these interlinked ambitions, this chapter assesses risks and response options both for individual sectors and cross-sectorally to assess how risks can compound and cascade across sectors, as well as the potential feasibility and effectiveness, co-benefits and trade-offs and potential for maladaptation from response options (Simpson et al., 2021b; Williams et al., 2021). 9.1.2 Major Conclusions from Previous Assessments Based on an analysis of 1022 mentions of Africa or African countries across the three AR6 Special Reports, the following main conclusions emerged. • Hot days, hot nights and heatwaves have become more frequent; heatwaves have also become longer (high confidence). Drying is projected particularly for west and southwestern Africa (high confidence) (IPCC, 2018c; Shukla et al., 2019). • Climate change is contributing to land degradation, loss of biodiversity, bush encroachment and spread of pests and invasive species (IPCC, 2018b; IPCC, 2019a; IPCC, 2019b).",False,High,high,"[('High', -0.027301762, 97.31), ('Very', -4.432474, 1.19), ('Medium', -4.5843945, 1.02), ('high', -5.419674, 0.44), ('very', -8.374477, 0.02)]",High,high,"[('High', -0.05220848, 94.91), ('high', -3.5894876, 2.76), ('Very', -4.1534085, 1.57), ('Medium', -5.1513906, 0.58), ('very', -6.5484414, 0.14)]",High,high,"[('High', -0.041430466, 95.94), ('high', -3.7960005, 2.25), ('Very', -4.649476, 0.96), ('Medium', -4.9069624, 0.74), ('very', -7.1066027, 0.08)]",High,high,"[('High', -0.027301762, 97.31), ('Very', -4.432474, 1.19), ('Medium', -4.5843945, 1.02), ('high', -5.419674, 0.44), ('very', -8.374477, 0.02)]",High,high,"[('High', -0.008277554, 99.18), ('Very', -5.575586, 0.38), ('Medium', -5.7976317, 0.3), ('high', -6.6650195, 0.13), (' High', -9.244909, 0.01)]"
4956,4956,179,4956,AR6_WGII,1331,20,"Most African countries are expected to experience high temperatures unprecedented in their recent history earlier in this century than generally wealthier, higher latitude countries ","Most African countries are expected to experience high temperatures unprecedented in their recent history earlier in this century than generally wealthier, higher latitude countries",high,2,test,"The uncertainty of observed rainfall trends results from a number of sources, including high interannual and decadal rainfall variability, different methodologies used in developing rainfall products, and the lack of and poor quality of rainfall station data (Figure 9.15; Gutiérrez et al., 2021). With increased GHG emissions, mean temperature is projected to increase over the whole continent, as are temperature extremes over most of the continent (Figure 9.16a, b). Increased mean annual rainfall is projected over the eastern Sahel, eastern east Africa and central Africa (Figures 9.14; 9.16c). In contrast, reduced mean annual rainfall and increased drought (meteorological and agricultural) are projected over southwestern southern Africa and coastal north Africa, with drought in part as a result of increasing atmospheric evaporative demand due to higher temperatures (Figure 9.16e; Ukkola et al., 2020; Ranasinghe et al., 2021; Seneviratne et al., 2021). The frequency and intensity of heavy precipitation are projected to increase across most of Africa, except northern and southwestern Africa (Figures 9.14; 9.16d). Most African countries are expected to experience high temperatures unprecedented in their recent history earlier in this century than generally wealthier, higher latitude countries (high confidence). As low latitudes",False,high,high,"[('high', -0.52693075, 59.04), ('medium', -1.6433973, 19.33), ('High', -1.8149023, 16.29), ('Medium', -2.9688234, 5.14), ('very', -6.6724443, 0.13)]",high,high,"[('high', -0.24696735, 78.12), ('medium', -1.7597084, 17.21), ('High', -3.2771149, 3.77), ('Medium', -4.8530846, 0.78), ('very', -7.095682, 0.08)]",high,high,"[('high', -0.50489116, 60.36), ('medium', -1.4741714, 22.9), ('High', -2.1370895, 11.8), ('Medium', -3.0542076, 4.72), ('very', -6.490218, 0.15)]",high,high,"[('high', -0.75047344, 47.21), ('medium', -1.0875707, 33.7), ('High', -2.1912904, 11.18), ('Medium', -2.5602765, 7.73), ('very', -6.9396577, 0.1)]",high,high,"[('high', -0.6574615, 51.82), ('medium', -0.91870344, 39.9), ('High', -2.946978, 5.25), ('Medium', -3.5306573, 2.93), ('very', -7.4417195, 0.06)]"
4965,4965,180,4965,AR6_WGII,1339,19,"The western parts of the region are projected to become drier, with increasing drought frequency, intensity and duration likely under RCP8.5 ","Mean annual rainfall in the summer rainfall region of South Africa is projected to decrease by 10–20%, accompanied by an increase in the number of consecutive dry days during the rainy season, and the western parts of the region are projected to become drier, with increasing drought frequency, intensity and duration likely, under representative concentrations pathway RCP8.5",high,2,test,"9.5.6.2 Precipitation 9.5.6.2.1 Observations Mean annual rainfall increased over parts of Namibia, Botswana and southern Angola during 1980–2015 by between 128 and 256 mm (Figure 9.13b). Since the 1960s, decreasing precipitation trends have been detected over the South African winter rainfall region (high confidence) and the far eastern parts of South Africa (low confidence) (Engelbrecht et al., 2009; Kruger and Nxumalo, 2017b; Burls et al., 2019; Lakhraj-Govender and Grab, 2019; Gutiérrez et al., 2021; Ranasinghe et al., 2021). The frequency of dry spells and agricultural drought in the region has increased over the period 1961–2016 (Yuan et al., 2018; Seneviratne et al., 2021), the frequency of meteorological drought increased by between 2.5–3 events per decade since 1961 (Spinoni et al 2019) and the probability of the multi-year drought over the southwestern cape of South Africa increased by a factor of three (95% confidence interval 1.5–6) in response to global warming (Otto et al., 2018). The number and intensity of extreme precipitation events have increased over the last century (Kruger and Nxumalo, 2017b; Ranasinghe et al., 2021; Sun et al., 2021), and in the Karoo region of southern South Africa, long-term station data show an increasing trend in annual rainfall of greater than 5 mm per decade over the period 1921–2015 (Kruger and Nxumalo, 2017b). 9.5.6.2.2 Projections Mean annual rainfall in the summer rainfall region is projected to decrease by 10–20%, accompanied by an increase in the number of consecutive dry days during the rainy season under RCP8.5 (Kusangaya et al., 2014; Engelbrecht et al., 2015; Lazenby et al., 2018; Maúre et al., 2018; Spinoni et al., 2019). The western parts of the region are projected to become drier, with increasing drought frequency, intensity and duration likely under RCP8.5 (high confidence) (Figures 9.16c, e; 9.14; Engelbrecht et al., 2015; Liu et al., 2018b; 2018c; Ukkola et al., 2020), including multi-year droughts (Zhao and Dai, 2016; Dosio, 2017). Dryness in the summer rainfall region is expected to increase at 1.5°C and higher levels of global warming (Hoegh-Guldberg et al., 2018) and together with higher temperatures will enhance evaporation from the region’s mega-dams and reduce soil-moisture content (Section 9.7.1; Engelbrecht et al., 2015).",False,high,high,"[('high', -0.23052679, 79.41), ('High', -1.8259324, 16.11), ('medium', -3.6435096, 2.62), ('Medium', -4.702649, 0.91), ('very', -4.9019556, 0.74)]",high,high,"[('high', -0.11870721, 88.81), ('High', -2.8001647, 6.08), ('medium', -3.4668174, 3.12), ('very', -4.221952, 1.47), ('Medium', -5.6338687, 0.36)]",high,high,"[('high', -0.5580737, 57.23), ('High', -1.0052288, 36.6), ('Medium', -3.5468624, 2.88), ('medium', -3.6066883, 2.71), ('very', -5.7543836, 0.32)]",high,high,"[('high', -0.14186437, 86.77), ('High', -2.4956584, 8.24), ('medium', -3.675489, 2.53), ('very', -4.0054107, 1.82), ('Medium', -5.4915347, 0.41)]",high,high,"[('high', -0.69496703, 49.91), ('High', -0.8496263, 42.76), ('Medium', -3.2456644, 3.89), ('medium', -3.565336, 2.83), ('very', -5.8097496, 0.3)]"
4970,4970,181,4970,AR6_WGII,1344,27,Climate change is compromising these ecosystem services ,"Mangroves, seagrasses and coral reefs support nursery habitats for fish, sequester carbon, trap sediment and provide shoreline protection. Climate change is compromising these ecosystem services",medium,1,test,"9.6.1.4 Marine Ecosystems Anthropogenic climate change is already negatively impacting Africa’s marine biodiversity, ecosystem functioning and services by changing physical and chemical properties of seawater (increased temperature, salinity and acidification, and changes in oxygen concentration, ocean currents and vertical stratification) (high confidence) (Hoegh-Guldberg et al., 2014; 2018). Coastal ecosystems in west Africa are among the most vulnerable because of extensive low-lying deltas exposed to sea level rise, erosion, saltwater intrusion and flooding (Belhabib et al., 2016; UNEP , 2016b; Kifani et al., 2018). In southern Africa, shifting distributions of anchovy, sardine, hake, rock lobster and seabirds have been partly attributed to climate change (Crawford et al., 2015; van der Lingen and Hampton, 2018; Vizy et al., 2018), including southern shifts of 30 estuarine and marine fish species attributed to increased temperature and changes in water circulation from decreased river inflow (Augustyn et al., 2018). Warming sea surface temperatures inhibiting nutrient mixing have reduced phytoplankton biomass in the western Indian Ocean by 20% since the 1960s, potentially reducing tuna catches (Roxy et al., 2016). Mangroves, seagrasses and coral reefs support nursery habitats for fish, sequester carbon, trap sediment and provide shoreline protection (Ghermandi et al., 2019). Climate change is compromising these ecosystem services (medium confidence). Marine heatwaves associated with ENSO events have triggered mass coral bleaching and mortality over the past 20 years (Oliver et al., 2018).",False,High,high,"[('High', -0.13708286, 87.19), ('high', -2.7364862, 6.48), ('Medium', -2.8172014, 5.98), ('medium', -5.993698, 0.25), ('Very', -7.194641, 0.08)]",High,high,"[('High', -0.13708286, 87.19), ('high', -2.7364862, 6.48), ('Medium', -2.8172014, 5.98), ('medium', -5.993698, 0.25), ('Very', -7.194641, 0.08)]",High,high,"[('High', -0.13708286, 87.19), ('high', -2.7364862, 6.48), ('Medium', -2.8172014, 5.98), ('medium', -5.993698, 0.25), ('Very', -7.194641, 0.08)]",High,high,"[('High', -0.13708286, 87.19), ('high', -2.7364862, 6.48), ('Medium', -2.8172014, 5.98), ('medium', -5.993698, 0.25), ('Very', -7.194641, 0.08)]",High,high,"[('High', -0.3465182, 70.71), ('Medium', -1.3154513, 26.84), ('high', -3.9868457, 1.86), ('medium', -5.4181256, 0.44), ('Very', -6.6434712, 0.13)]"
5038,5038,182,5038,AR6_WGII,1471,15,"However, adaptation actions tend to be in the initial stages and more reactive (57% of urban adaptations focus on preparatory interventions, such as capacity building, and 43% of cities report implemented adaptation interventions) ","Climate change adaptation actions in cities tend to be in the initial stages and more reactive: 57% of urban adaptations focus on preparatory interventions, such as capacity building, and 43% of cities report implemented adaptation interventions",medium,1,test,"Under the high-emissions scenario, higher risks from extreme temperature and precipitation are projected for almost all cities (medium confidence), with impacts on freshwater availability, regional food security, human health and industrial outputs. By 2080, 940 million to 1.1 billion urban dwellers in South and Southeast Asia could be affected by extreme heat lasting more than 30 d yr–1 (high confidence), with poorer populations affected the most. {10.4.6, Cross-Chapter Box URBAN in Chapter 6} Climate change has caused direct losses due to the damage in infrastructure, disruption in services and affected supply chains in Asia (medium confidence) and will increase risk to infrastructure as well as provide opportunities to invest in climate-resilient infrastructure and green jobs (medium confidence). At higher warming, key infrastructures, such as power lines, transport by roads and railways, and built infrastructures, such as airports and harbours, are more exposed to climate-induced extreme events, especially in coastal cities (medium confidence). Evidence on urban adaptation across Asia is growing with examples of infrastructural adaptation (e.g., flood protection measures, and climate-resilient highways and power infrastructure), institutional adaptation (e.g., sustainable land- use planning, zoning plans), nature ecosystem-based solutions (e.g., mangrove restoration, restoring and managing urban green spaces, urban farming), technological solutions (e.g., smart cities, early warning systems) and behavioural adaptation (e.g., improved awareness and preparedness measures). However, adaptation actions tend to be in the initial stages and more reactive (57% of urban adaptations focus on preparatory interventions, such as capacity building, and 43% of cities report implemented adaptation interventions) (medium confidence). The degree of implementation of urban adaptation is uneven with large cities receiving more funding and priority, and smaller cities and towns, and peri-urban spaces, seeing relatively lower adaptation action (medium confidence).",False,Medium,medium,"[('Medium', -0.040972993, 95.99), ('medium', -3.5493214, 2.87), ('High', -4.5894465, 1.02), ('Low', -7.2688994, 0.07), ('high', -7.965425, 0.03)]",Medium,medium,"[('Medium', -0.10760884, 89.8), ('medium', -2.385563, 9.2), ('High', -4.817053, 0.81), ('high', -7.1580696, 0.08), ('Low', -7.2044716, 0.07)]",Medium,medium,"[('Medium', -0.024727771, 97.56), ('medium', -4.3451223, 1.3), ('High', -4.601323, 1.0), ('Low', -6.8658705, 0.1), ('high', -8.67344, 0.02)]",Medium,medium,"[('Medium', -0.26919332, 76.4), ('medium', -1.5085312, 22.12), ('High', -4.8565516, 0.78), ('Low', -5.6197314, 0.36), ('high', -6.3145633, 0.18)]",Medium,medium,"[('Medium', -0.10830676, 89.74), ('medium', -2.5146596, 8.09), ('High', -3.9387395, 1.95), ('high', -6.3401966, 0.18), ('Low', -8.403053, 0.02)]"
5048,5048,183,5048,AR6_WGII,1475,1,Large increases in temperature extremes are observed in West and Central Asia ,Large increases in temperature extremes are observed in West and Central Asia,high,2,test,"Elevation-dependent warming (i.e., the warming rate is different across elevation bands is observed in HMA) (medium confidence) (Hock et al., 2019; Krishnan et al., 2019). While there is an overall trend of decreasing glacier mass in HMA, there are some regional differences and even areas with a positive mass balance due to increased precipitation (Wester et al., 2019). Rising temperatures have resulted in an increasing trend of growing-season length. The number of hot days and warm nights continues to increase in all of Asia (high confidence), while cold days and nights are decreasing except in the southern part of 10 1464Chapter 10 Asia Siberia (Gutiérrez et al., 2021). Large increases in temperature extremes are observed in West and Central Asia (high confidence). Temperature increase is causing strong, more frequent and longer heatwaves in South and East Asia.",False,High,high,"[('High', -0.349332, 70.52), ('Medium', -1.2430965, 28.85), ('high', -5.909442, 0.27), ('Very', -6.1212397, 0.22), ('medium', -7.0892096, 0.08)]",Medium,medium,"[('Medium', -0.66342574, 51.51), ('High', -0.8142627, 44.3), ('medium', -3.8411963, 2.15), ('high', -3.943848, 1.94), ('Very', -7.1835847, 0.08)]",High,high,"[('High', -0.2142564, 80.71), ('Medium', -1.6867067, 18.51), ('high', -5.2692184, 0.51), ('Very', -6.665022, 0.13), ('medium', -6.9533997, 0.1)]",High,high,"[('High', -0.349332, 70.52), ('Medium', -1.2430965, 28.85), ('high', -5.909442, 0.27), ('Very', -6.1212397, 0.22), ('medium', -7.0892096, 0.08)]",High,high,"[('High', -0.20107411, 81.79), ('Medium', -1.728704, 17.75), ('Very', -5.63763, 0.36), ('high', -7.369373, 0.06), ('Low', -8.824317, 0.01)]"
5092,5092,184,5092,AR6_WGII,1499,6,Increase in extreme precipitation events is likely to cause more flash-flood events in the future ,"In the Ganges, Brahmaputra, and Indus rivers, increase in extreme precipitation events is likely to cause more flash-flood events in the future.",medium,1,test,"In the Brahmaputra, Ganges and Meghna, including the downstream component, the runoff is projected to increase by 16, 33 and 40%, respectively, under the climate-change scenarios by the end of the century during which the changes in runoff are larger in the wet seasons than the dry seasons (Masood et al., 2015). In the Mekong River basin also, extremely high-flow events are likely to increase in both magnitude and frequency, which can exacerbate flood risk in the basin (Hoang et al., 2016); however, uncertainty is high regarding future hydrological response due to large variation in precipitation projections, modelling approaches and bias- correction methods (Nepal and Shrestha, 2015; Lutz et al., 2016; Li et al., 2019a). Current research on the adverse relationship between climate change and river flows suggests that there is a high possibility that some of the river basins affected by floods could be Brahmaputra, Congo, Ganges, Lena and Mekong, with a return period of 10 years (Best, 2018). In most parts of the upper Ganges and Brahmaputra rivers, the 50- year return level flood is likely to increase and to a lesser degree in Indus River. Similarly, the extreme precipitation events are also expected to increase to a higher degree in the Indus than the Ganges and Brahmaputra basins (Wijngaard et al., 2017). Increase in extreme precipitation events is likely to cause more flash-flood events in the future (medium confidence). In the case of the Indus, increasing temperature trend in the future may lead to accelerated snow and ice melting which may increase the frequency and intensity of floods in the downstream areas (Hayat et al., 2019).",False,medium,medium,"[('medium', -0.16739073, 84.59), ('Medium', -2.105585, 12.18), ('high', -3.662859, 2.57), ('High', -5.02582, 0.66), (' medium', -9.1735115, 0.01)]",medium,medium,"[('medium', -0.367297, 69.26), ('Medium', -1.9160488, 14.72), ('high', -2.1430957, 11.73), ('High', -3.1519992, 4.28), (' medium', -9.289809, 0.01)]",medium,medium,"[('medium', -0.50155044, 60.56), ('Medium', -1.7180955, 17.94), ('high', -1.9152086, 14.73), ('High', -2.6961992, 6.75), (' medium', -8.930515, 0.01)]",medium,medium,"[('medium', -0.367297, 69.26), ('Medium', -1.9160488, 14.72), ('high', -2.1430957, 11.73), ('High', -3.1519992, 4.28), (' medium', -9.289809, 0.01)]",medium,medium,"[('medium', -1.3338096, 26.35), ('high', -1.3569114, 25.75), ('High', -1.4252708, 24.04), ('Medium', -1.4341781, 23.83), (' high', -9.048276, 0.01)]"
5093,5093,185,5093,AR6_WGII,1511,18,"By 2050, it is likely that 69% of fundamental human infrastructure in the Pan Arctic will be at risk (RCP 4.5 scenario)","By 2050, it is likely that 69% of fundamental human infrastructure in the Pan Arctic will be at risk of challenges for economic development and human activities from permafrost thawing in the representative concentrations pathway RCP 4.5 scenario",medium,1,test,"Other countries from Asia among the top ten of absolute AALs are Japan, Bangladesh and Thailand. There is an increased flood risk for habitations on the deltas influenced by both riverine and coastal drivers of flooding (Szabo et al., 2016a), globally exposing 9.3% more people annually to riverine flooding than otherwise estimated without the compounded influence (Eilander et al., 2020). Simultaneously, SLR and subsidence are also expected to increase the risk due to frequent flood events for these delta regions than the longer-return periods otherwise associated with SLR (Yin et al., 2020). 6 Cumulative migration in high SLR scenarios is always higher, but since much of the migration has already occurred in earlier decades, the additional migration is lower in the high-SLR scenarios than the A1B scenario.10.4.6.3.7 Permafrost thawing and associated risks In Northern Eurasia, observed and projected climate-change impacts are especially pronounced. On land, the presence of permafrost, which occupies substantial areas of eastern Russia, Mongolia and mountain regions of China, creates specific challenges for economic development and human activities. By 2050, it is likely that 69% of fundamental human infrastructure in the Pan Arctic will be at risk (RCP 4.5 scenario)(medium confidence), including more than 1200 settlements (Hjort et al., 2018). The majority of the population and the absolute majority (85%) of large settlements on permafrost are located in Russia, and 44% of those are expected to be profoundly affected by permafrost thaw by 2050 (Streletskiy et al., 2019; Ramage et al., 2021).",False,medium,medium,"[('medium', -0.45952561, 63.16), ('high', -1.1503978, 31.65), ('Medium', -3.5402122, 2.9), ('High', -3.9024863, 2.02), ('low', -6.5746264, 0.14)]",medium,medium,"[('medium', -0.25767663, 77.28), ('high', -1.5568175, 21.08), ('Medium', -4.6979384, 0.91), ('High', -5.2451053, 0.53), ('low', -6.986995, 0.09)]",high,high,"[('high', -0.60527253, 54.59), ('medium', -0.82366776, 43.88), ('High', -4.7440453, 0.87), ('Medium', -5.368286, 0.47), ('very', -6.977747, 0.09)]",high,high,"[('high', -0.60527253, 54.59), ('medium', -0.82366776, 43.88), ('High', -4.7440453, 0.87), ('Medium', -5.368286, 0.47), ('very', -6.977747, 0.09)]",medium,medium,"[('medium', -0.66072285, 51.65), ('high', -0.7499448, 47.24), ('High', -5.404522, 0.45), ('Medium', -5.809658, 0.3), ('very', -5.9716167, 0.26)]"
5099,5099,186,5099,AR6_WGII,1518,8,Rising ambient temperature accelerates pollutant formation reactions and may modify air-pollution-related health effects ,Rising ambient temperature accelerates pollutant formation reactions and may modify air-pollution-related health effects,medium,1,test,"Increased hospital admissions (Giang et al., 2014; Lin et al., 2019) and ambulance transport (Onozuka and Hagihara, 2015) coincide with increased ambient temperature (high confidence). Heatwaves are particularly detrimental to all-cause and cause-specific mortality (Chen et al., 2015a; Lee et al., 2016; Guo et al., 2017b; Yin et al., 2018). Both rural and urban populations are vulnerable to heat-related mortality (Ma et al., 2015; Chen et al., 2016a; Wang et al., 2018a). Individuals with lower degrees of education and socioeconomic status, older individuals and individuals living in communities with less green space are more susceptible to heat-related mortality (high confidence) (Yang et al., 2012a; Huang et al., 2015b; Seposo et al., 2015; Son et al., 2016; Kim and Kim, 2017). These heat effects have been attenuating over recent decades in East Asian countries, although the driving force behind this remains unknown (high confidence) (Chung et al., 2017c; Chung et al., 2018). Rising ambient temperature accelerates pollutant formation reactions and may modify air-pollution-related health effects (medium confidence). Higher temperatures are associated with the increased effects of ozone on mortality (Shi et al., 2020).",False,High,high,"[('High', -0.4812498, 61.8), ('Medium', -0.9880476, 37.23), ('high', -5.172841, 0.57), ('medium', -5.670636, 0.34), ('Very', -7.8226404, 0.04)]",Medium,medium,"[('Medium', -0.41527724, 66.02), ('High', -1.6461847, 19.28), ('medium', -2.105646, 12.18), ('high', -3.699722, 2.47), ('Very', -8.475075, 0.02)]",Medium,medium,"[('Medium', -0.15749201, 85.43), ('High', -2.3286917, 9.74), ('medium', -3.1291907, 4.38), ('high', -5.4664025, 0.42), ('Very', -8.998671, 0.01)]",High,high,"[('High', -0.5813844, 55.91), ('Medium', -0.8502023, 42.73), ('high', -5.025999, 0.66), ('medium', -5.0576687, 0.64), ('Very', -7.6291714, 0.05)]",Medium,medium,"[('Medium', -0.5597352, 57.14), ('High', -0.8789147, 41.52), ('medium', -4.750245, 0.86), ('high', -5.446025, 0.43), ('Very', -7.961047, 0.03)]"
