,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
4264,4264,164,4264,AR6_WGII,670,1,"However, polycentric governance systems require cross- scale information sharing, coordination and democratic participation to work appropriately (Pahl-Wostl and Knieper, 2014; Carlisle and Gruby, 2017; Morrison et al., 2017; Biesbroek and Lesnikowski, 2018; Frey et al., 2021) ","Polycentric governance systems require cross-scale information sharing, coordination and democratic participation to work appropriately",high,2,test,"Polycentrism is characterised by the absence of a unique centre of authority. Therefore, the legitimacy of the decisions taken by multiple decision-makers at different levels of water governance derives from the perceived fairness of the decision-making process (Baldwin et al., 2018) and the inclusion of women, Indigenous Peoples and young people (Iza, 2019) (medium confidence). Evidence-based approaches can also enhance the legitimacy of polycentric governance (Boelens et al., 2015; Arriagada et al., 2018) by generating knowledge to support localised and multi-leveled decision-making, as in the case of water user communities in Peru (Buytaert et al., 2014; Buytaert et al., 2016). The advantages of polycentric approaches to climate governance include improved communication, inclusiveness, consensus and better outcomes (Ostrom, 2014; Cole, 2015; Keohane and Victor, 2016; Morrison et al., 2017; Tormos-Aponte and García-López, 2018) (high 4Water Chapter 4 659agreement). However, polycentric governance systems require cross- scale information sharing, coordination and democratic participation to work appropriately (Pahl-Wostl and Knieper, 2014; Carlisle and Gruby, 2017; Morrison et al., 2017; Biesbroek and Lesnikowski, 2018; Frey et al., 2021) (high confidence). For example, efficient information sharing has been necessary to implement groundwater governance in transboundary contexts (Albrecht et al., 2017).",False,high,high,"[('high', -0.85800797, 42.4), ('medium', -1.4968877, 22.38), ('High', -1.5024838, 22.26), ('Medium', -2.0548081, 12.81), ('very', -7.656729, 0.05)]",high,high,"[('high', -0.5183906, 59.55), ('medium', -1.2917938, 27.48), ('High', -2.463028, 8.52), ('Medium', -3.1734257, 4.19), ('very', -6.531576, 0.15)]",high,high,"[('high', -0.76617646, 46.48), ('High', -1.5297949, 21.66), ('medium', -1.5567076, 21.08), ('Medium', -2.2406065, 10.64), (' high', -7.555847, 0.05)]",high,high,"[('high', -0.766199, 46.48), ('High', -1.3168162, 26.8), ('medium', -1.8227099, 16.16), ('Medium', -2.2635555, 10.4), (' high', -7.388136, 0.06)]",high,high,"[('high', -0.66071725, 51.65), ('medium', -0.9533236, 38.55), ('High', -2.9011004, 5.5), ('Medium', -3.2040522, 4.06), ('very', -6.625639, 0.13)]"
4345,4345,165,4345,AR6_WGII,746,7,This is of particular relevance for fruit and vegetable crops given their importance in human nutrition ,"Elevated CO2 reduces some important nutrients such as protein, iron, zinc and some grains, fruit or vegetables to varying degrees depending on crop species and cultivars, which is of particular relevance for fruit and vegetable crops given their importance in human nutrition",high,2,test,"However, drought sometimes negates the CO 2 effects (Jin et al., 2018). There are significant interactions between CO 2, temperature, cultivars, nitrogen and phosphorous nutrients (Kimball, 2016; Toreti et al., 2020): positive effects of rising CO 2 on yield are significantly reduced by higher temperatures for soybean, wheat and rice (medium confidence) (Ruiz- Vera et al., 2013; Cai et al., 2016; Gray et al., 2016; Hasegawa et al., 2016; Obermeier et al., 2016; Purcell et al., 2018; Wang et al., 2018). In above-ground vegetables, elevated CO 2 can in some cases reduce the impact of other climate stressors, while in others the negative impacts of other abiotic factors negate the potential benefit of elevated CO 2 (Bourgault et al., 2017; Bourgault et al., 2018; Parvin et al., 2018; Parvin et al., 2019). Significant variation exists among cultivars in yield response to elevated CO 2, which is positively correlated with yield potential in rice and soybean, suggesting the potential to develop cultivars for enhanced productivity under future elevated [CO 2] (Ainsworth and Long, 2021). Elevated CO 2 reduces some important nutrients such as protein, iron, zinc and some grains, fruit or vegetables to varying degrees depending on crop species and cultivars (high confidence) (Mattos et al., 2014; Myers et al., 2014; Dong et al., 2018; Scheelbeek et al., 2018; Zhu et al., 2018a; Jin et al., 2019; Ujiie et al., 2019). This is of particular relevance for fruit and vegetable crops given their importance in human nutrition (high confidence) (see Section 5.12.4 for potential impacts on nutrition; Nelson et al., 2018; Springmann et al., 2018). Recent experimental studies (Section 5.3.2), however, show some complex and counteracting interactions between CO 2 and temperature in wheat, soybean and rice; heat stress negates the adverse effect of elevated CO 2 on some nutrient elements (Macabuhay et al., 2018; Kohler et al., 2019; Wang et al., 2019b).",False,high,high,"[('high', -0.39033857, 67.68), ('medium', -1.3669811, 25.49), ('High', -2.9988172, 4.98), ('Medium', -4.06751, 1.71), ('very', -6.971517, 0.09)]",high,high,"[('high', -0.39033857, 67.68), ('medium', -1.3669811, 25.49), ('High', -2.9988172, 4.98), ('Medium', -4.06751, 1.71), ('very', -6.971517, 0.09)]",high,high,"[('high', -0.26879185, 76.43), ('medium', -1.8725975, 15.37), ('High', -2.711995, 6.64), ('Medium', -4.2921147, 1.37), ('very', -6.482455, 0.15)]",high,high,"[('high', -0.2639556, 76.8), ('medium', -1.863584, 15.51), ('High', -2.7689128, 6.27), ('Medium', -4.35424, 1.29), ('very', -6.9075694, 0.1)]",high,high,"[('high', -0.23835887, 78.79), ('medium', -1.9187597, 14.68), ('High', -2.9312625, 5.33), ('Medium', -4.542516, 1.06), ('very', -6.859964, 0.1)]"
4420,4420,166,4420,AR6_WGII,784,17,Observed impacts on inland systems have generally been site and region specific ,Observed climate impacts on inland aquaculture systems have generally been site and region specific,high,2,test,"Marine heatwaves have been increasing in both incidence and longevity over the past century (Frolicher and Laufkotter, 2018; Oliver et al., 2018; Bricknell et al., 2021), with productivity consequences for marine aquaculture (mariculture), carbon sequestration and local species extinctions (high confidence) (Weatherdon et al., 2016; Smale et al., 2019). Temperature increases related to El Niño climatic oscillations have caused mass fish mortalities either through warming waters (e.g., Pacific threadfin in Hawaii (McCoy et al., 2017)) or associated HABs (e.g., 12% loss of Atlantic salmon as well as other fish and shellfish in Chile in 2016, with estimated USD 800 million in losses (high confidence) (Clement et al., 2016; Apablaza et al., 2017; Leon-Munoz et al., 2018; Trainer et al., 2020)). Increases in sea lice parasite infestations on salmon are related to higher salinity and warmer waters (medium confidence) (Groner et al., 2016; Soto et al., 2019). Ocean acidification is having negative impacts on the sustainability of mariculture production (high confidence) (Bindoff et al., 2019), with observed impacts on shellfish causing significant production and economic losses for regions, estimated at losses of nearly USD 110 million by 2015 in the Pacific Northwest (Barton et al., 2015; Ekstrom et al., 2015; Waldbusser et al., 2015; Zhang et al., 2017b; Doney et al., 2020). Ocean oxygen levels are declining due to climate change (Hoegh-Guldberg et al., 2018; IPCC, 2021), and decreased oxygen (hypoxia) has negative impacts on fish physiology (Cadiz et al., 2018; Hvas and Oppedal, 2019; Martos-Sitcha et al., 2019; Perera et al., 2021), fish growth, behaviour and sensitivity to concurrent stressors (high confidence) (Stehfest et al., 2017; Abdel- Tawwab et al., 2019). Observed impacts on inland systems have generally been site and region specific (high confidence) (Hoegh-Guldberg et al., 2018; Sainz et al., 2019; Lebel et al., 2020). Salinity intrusions into freshwater aquaculture systems have changed oxygen and water quality of inland ponds, resulting in mortalities in areas such as India and Bangladesh (medium confidence) (Dubey et al., 2017; Dabbadie et al., 2018).",False,medium,medium,"[('medium', -0.25027204, 77.86), ('Medium', -1.5223973, 21.82), ('low', -6.646682, 0.13), ('high', -6.9250784, 0.1), ('Low', -7.745349, 0.04)]",medium,medium,"[('medium', -0.575435, 56.25), ('Medium', -0.84001094, 43.17), ('low', -6.371881, 0.17), ('high', -6.5349174, 0.15), ('Low', -6.6979613, 0.12)]",Medium,medium,"[('Medium', -0.6600178, 51.68), ('medium', -0.7447842, 47.48), ('Low', -5.827569, 0.29), ('low', -5.898299, 0.27), ('High', -6.644128, 0.13)]",Medium,medium,"[('Medium', -0.6600178, 51.68), ('medium', -0.7447842, 47.48), ('Low', -5.827569, 0.29), ('low', -5.898299, 0.27), ('High', -6.644128, 0.13)]",medium,medium,"[('medium', -0.6953602, 49.89), ('Medium', -0.7047062, 49.43), ('low', -6.226925, 0.2), ('Low', -6.2871094, 0.19), ('High', -6.518669, 0.15)]"
4439,4439,167,4439,AR6_WGII,790,13,"Mangrove deforestation for shrimp farming in Asia negatively impacts ecosystem services and reduces climate resilience (medium confidence) (Mehvar et al., 2019; Nguyen and Parnell, 2019; Reid et al., 2019; Custódio et al., 2020), while mangrove reforestation efforts may have some effectiveness in re-creating important nursery grounds for aquatic species ",Mangrove reforestation efforts in Asia may have some effectiveness in re-creating important nursery grounds for aquatic species,low,0,test,"5.9.3.2.4 Societal impacts within the production system Marine aquaculture provides distinct ecosystem services through provisioning (augmenting wild fishery catches), regulating (coastal protection, carbon sequestration, nutrient removal, improved water clarity), habitat and supporting (artificial habitat) and cultural (livelihoods and tourism) services (Gentry et al., 2020), which vary with species, location and husbandry (Alleway et al., 2019). Projected thermal increases of 1.5°C will reduce ecosystem services, further reduced under 2°C warming, with associated increases in acidification, hypoxia, dead zones, flooding and water restrictions (medium confidence) (Hoegh-Guldberg et al., 2018). Sudden production losses from extreme climate events can exacerbate food security challenges across production sectors, including aquaculture, increasing global hunger (high confidence) (Cottrell et al., 2019; Food Security Information Network, 2020). While aquaculture provides positive influences such as food security and livelihoods, there are negative concerns over environmental impacts (including high nutrient loads from sites) and socioeconomic conflicts (Alleway et al., 2019; Soto et al., 2019), and adoption of ecosystem approaches is dependent on particular user groups and regions (Gentry et al., 2017; Brugère et al., 2019; Gentry et al., 2020). In coastal Bangladesh, projected saline inundation to wetland ecosystem services will result in ecosystem services losses of raw materials and food provisioning, ranging from USD 0 to 20.0 million under RCP2.6 to RCP8.5 scenarios (Mehvar et al., 2019). Mangrove deforestation for shrimp farming in Asia negatively impacts ecosystem services and reduces climate resilience (medium confidence) (Mehvar et al., 2019; Nguyen and Parnell, 2019; Reid et al., 2019; Custódio et al., 2020), while mangrove reforestation efforts may have some effectiveness in re-creating important nursery grounds for aquatic species (low confidence) (Gentry et al., 2017; Chiayarak et al., 2019; Hai et al., 2020). Families are highly vulnerable to climate change where nutritional needs are being met by self-production, such as in Mozambique, Namibia (Villasante et al., 2015), Zambia (Kaminski et al., 2018) and Bangladesh (high confidence) (Pant et al., 2014).",False,medium,medium,"[('medium', -0.5777803, 56.11), ('Medium', -0.847796, 42.84), ('high', -5.100573, 0.61), ('High', -5.510037, 0.4), ('low', -9.069831, 0.01)]",Medium,medium,"[('Medium', -0.5766659, 56.18), ('medium', -0.84827995, 42.82), ('High', -5.277529, 0.51), ('high', -5.4238605, 0.44), ('Low', -8.466188, 0.02)]",medium,medium,"[('medium', -0.48013967, 61.87), ('Medium', -0.98722357, 37.26), ('high', -5.21469, 0.54), ('High', -5.8798075, 0.28), ('low', -8.637776, 0.02)]",medium,medium,"[('medium', -0.5777803, 56.11), ('Medium', -0.847796, 42.84), ('high', -5.100573, 0.61), ('High', -5.510037, 0.4), ('low', -9.069831, 0.01)]",medium,medium,"[('medium', -0.15995201, 85.22), ('Medium', -1.9950007, 13.6), ('high', -4.6699486, 0.94), ('High', -6.5314407, 0.15), ('low', -7.478447, 0.06)]"
4446,4446,168,4446,AR6_WGII,791,12,Selective breeding can promote climate resilience ,Selective breeding of species in aquaculture systems can promote climate resilience,medium,1,test,"Supporting the active involvement of women helps address gender inequity and perceived risk, particularly for smallholder farmers (high confidence) (Morgan et al., 2015; Barange and Cochrane, 2018; FAO, 2018c; Avila-Forcada et al., 2020). However, regional and national political influences, financial and technical capacity, governance planning and policy development will ultimately support or hinder adaptation for aquaculture (high confidence) (Cooley et al., 2016; FAO, 2018c; Galappaththi et al., 2020b; Greenhill et al., 2020). 5.9.4.2 Species selections and selective breeding Adaptation options at the operational level include species selections, such as cultivation of brackish species (shrimp, crabs) during dry seasons, and rice-finfish in wetter seasons in Thailand (Chiayarak et al., 2019), use of salt-tolerant plants in Viet Nam (Nhung et al., 2019; Paik et al., 2020), converting inundated rice paddies into aquaculture, rotating shrimp, and rice culture (high confidence) (Chiayarak et al., 2019). Species diversification through co-culture, integrated aquaculture– agriculture (e.g., rice–fish) or integrated multi-trophic culture (e.g., shrimp–tilapia–seaweed or finfish–bivalve–seaweed) may maintain farm long-term performance and viability by: creating new aquaculture opportunities; promoting societal and environmental stability; reducing GHG emissions through reduced feed usage and waste; and carbon sequestration (medium confidence) (see Section 5.10, Ahmed et al., 2017; Bunting et al., 2017; Gasco et al., 2018, Soto et al., 2018; Ahmed et al., 2019; Dubois et al., 2019; FAO, 2019c; Li et al., 2019; Freed et al., 2020; Galappaththi et al., 2020b; Prasko et al., 2020; Tran et al., 2020). In practice, most aquaculture operations concentrate on single-species systems (Metian et al., 2020), and barriers such as land availability, freshwater resources and lack of credit access may limit the uptake and success of integrated adaptation approaches to climate change (Ahmed et al., 2019; Tran et al., 2020; Kais and Islam, 2021). Selective breeding can promote climate resilience (medium confidence) (Klinger et al., 2017; Fitzer et al., 2019), and operations have already intentionally, or unintentionally, selected for production traits for changing conditions (de Melo et al., 2016; Tan and Zheng, 2020). Exposure of broodstock to future climate conditions may or may not confer advantages to offspring (moderate evidence, low agreement) (Parker et al., 2015; Griffith and Gobler, 2017; Thomsen et al., 2017; Durland et al., 2019).",False,medium,medium,"[('medium', -0.25267714, 77.67), ('Medium', -1.5493844, 21.24), ('high', -4.8476744, 0.78), ('High', -6.15866, 0.21), ('low', -7.917268, 0.04)]",Medium,medium,"[('Medium', -0.19543281, 82.25), ('medium', -1.9377729, 14.4), ('High', -3.6884425, 2.5), ('high', -4.818651, 0.81), ('Low', -8.513674, 0.02)]",medium,medium,"[('medium', -0.33067372, 71.84), ('Medium', -1.3065419, 27.08), ('high', -4.916556, 0.73), ('High', -5.9327874, 0.27), ('low', -7.9006085, 0.04)]",medium,medium,"[('medium', -0.40298092, 66.83), ('Medium', -1.1411973, 31.94), ('high', -4.791319, 0.83), ('High', -5.740507, 0.32), ('low', -8.051228, 0.03)]",medium,medium,"[('medium', -0.27579042, 75.9), ('Medium', -1.4821656, 22.71), ('high', -4.592843, 1.01), ('High', -5.8251276, 0.3), ('low', -7.916484, 0.04)]"
4456,4456,169,4456,AR6_WGII,793,12,Early-warning systems for HABs enable rapid decision making and risk mitigation ,"Early-warning systems for harmful algal blooms (HABs) enable rapid decision making and risk mitigation, such as ocean colour monitoring in South Africa, where early harvesting and additional husbandry were used to minimise production and economic losses ",medium,1,test,"Technological innovations are more widely implemented in larger operations, with Internet access promoting adoption at the farm site (Joffre et al., 2017; Salazar et al., 2018). Improved farm management is a key opportunity (high confidence) to reduce climate risks on aquaculture, where Best Management Practices can increase resiliency (Soto et al., 2018) and lower additional risk from non- climatic stressors (Gattuso et al., 2018; Smith and Bernard, 2020), and decision-tree frameworks can provide adaptation choices when events occur (Nguyen et al., 2016). 5.9.4.4 Early-warning and monitoring systems Globally, monitoring is increasing to fill scientific uncertainties (Goldsmith et al., 2019) but is not often at spatial scales which facilitate farm or regional adaptation management (Whitney et al., 2020) or data complexities prevent direct uptake by operators, resource managers and policymakers (medium confidence) (Soto et al., 2018; Gallo et al., 2019). Specialised industry portals (Pacific shellfish) and government-established monitoring programmes (Chilean salmon) and other observational networks (e.g., Global Ocean Acidification Observing Network (GOA-ON)) can provide real-time monitoring and early-warning event alerts and facilitate aquaculture decision making (medium confidence) (Cross et al., 2019; Farcy et al., 2019; Soto et al., 2019; Tilbrook et al., 2019; Bresnahan et al., 2020; Peck et al., 2020). Seasonal forecasting, downscaled models and early-warning systems provide valuable regional or farm site risk information (Hobday et al., 2018; Galappaththi et al., 2020b; Whitney et al., 2020), but monitoring will need to be useful for farmers, involve farmers, and be accurate, timely, cost-effective, reviewed and maintained in order to ensure uptake (high confidence) (Soto et al., 2018). Early-warning systems for HABs enable rapid decision making and risk mitigation (medium confidence), such as ocean colour monitoring in South Africa (Smith and Bernard, 2020), where early harvesting and additional husbandry were used to minimise production and economic losses (Pitcher et al., 2019). New tools, strategies and observations are needed to predict HAB occurrences and range shifts with changing climate (high confidence) (Schaefer et al., 2019; Tester et al., 2020), as there is uncertainty on drivers of incidence and toxicity (Wells et al., 2020).",False,high,high,"[('high', -0.24910152, 77.95), ('medium', -1.6100863, 19.99), ('High', -4.112213, 1.64), ('Medium', -6.041828, 0.24), ('very', -6.5255585, 0.15)]",high,high,"[('high', -0.27528247, 75.94), ('medium', -1.6295916, 19.6), ('High', -3.3093286, 3.65), ('Medium', -5.126576, 0.59), ('very', -6.517264, 0.15)]",high,high,"[('high', -0.18689936, 82.95), ('medium', -2.486603, 8.32), ('High', -2.5475848, 7.83), ('Medium', -5.1735516, 0.57), ('very', -5.984049, 0.25)]",high,high,"[('high', -0.15750006, 85.43), ('medium', -2.1568573, 11.57), ('High', -3.7058036, 2.46), ('very', -5.971772, 0.25), ('Medium', -6.0776415, 0.23)]",high,high,"[('high', -0.14626555, 86.39), ('medium', -2.583037, 7.55), ('High', -2.9479604, 5.24), ('very', -5.5916696, 0.37), ('Medium', -5.6833425, 0.34)]"
4541,4541,170,4541,AR6_WGII,839,2,"Limited global land and biomass resources accompanied by growing demands for food, feed, fibre and fuels, together with prospects for a paradigm shift towards phasing out fossil fuels, set the frame for potentially fierce competition for land5and biomass to meet burgeoning demands even as climate change increasingly limits natural resource potentials ","Limited global land and biomass resources accompanied by growing demands for food, feed, fibre and fuels, together with prospects for a paradigm shift towards phasing out fossil fuels, set the frame for potentially fierce competition for land and biomass to meet burgeoning demands even as climate change increasingly limits natural resource potentials",high,2,test,"Gerten (2020) estimates that 10.2 billion people can be supported within key planetary boundaries via spatially redistributed cropland and dietary changes, among other actions. There are few, if any, analyses for detailing the plausible pathways to move towards such a future in ways that are socially, economically and environmentally acceptable through time; whether such pathways could indeed be made climate- resilient is unknown. Appropriate monitoring and rapid feedback to food system actors on what is working and why will be critical to the successful operationalisation of adaptation actions within CRDPs (Bosomworth and Gaillard, 2019). 5 828Chapter 5 Food, Fibre and Other Ecosystem Products Cross-Working Group Box BIOECONOMY: Mitigation and Adaptation via the Bioeconomy Authors: Henry Neufeldt (Denmark/Germany), Göran Berndes (Sweden), Almut Arneth (Germany), Rachel Bezner Kerr (USA/Canada), Luisa F Cabeza (Spain), Donovan Campbell (Jamaica), Jofre Carnicer Cols (Spain), Annette Cowie (Australia), Vassilis Daioglou (Greece), Joanna House (UK), Adrian Leip (Italy/Germany), Francisco Meza (Chile), Michael Morecroft (UK), Gert-Jan Nabuurs (the Netherlands), Camille Parmesan (UK/USA), Julio C Postigo (USA/Peru), Marta G. Rivera-Ferre (Spain), Raphael Slade (UK), Maria Cristina Tirado von der Pahlen (USA/Spain), Pramod K. Singh (India), Peter Smith (UK) Summary Statement The growing demand for biomass offers both opportunities and challenges to mitigate and adapt to climate change and natural resource constraints (high confidence). Increased technology innovation, stakeholder integration and transparent governance structures and procedures at local to global scales are key to successful bioeconomy deployment maximising benefits and managing trade-offs (high confidence). Limited global land and biomass resources accompanied by growing demands for food, feed, fibre and fuels, together with prospects for a paradigm shift towards phasing out fossil fuels, set the frame for potentially fierce competition for land5and biomass to meet burgeoning demands even as climate change increasingly limits natural resource potentials (high confidence). Sustainable agriculture and forestry, technology innovation in bio-based production within a circular economy and international cooperation and governance of global trade in products to reflect and disincentivise their environmental and social externalities can provide mitigation and adaptation via bioeconomy development that responds to the needs and perspectives of multiple stakeholders to achieve outcomes that maximise synergies while limiting trade-offs (high confidence).",False,high,high,"[('high', -0.2557261, 77.44), ('medium', -2.0510066, 12.86), ('High', -2.5236495, 8.02), ('Medium', -4.1883564, 1.52), ('very', -6.8111534, 0.11)]",high,high,"[('high', -0.41875616, 65.79), ('medium', -1.257032, 28.45), ('High', -3.232252, 3.95), ('Medium', -4.1226993, 1.62), ('very', -6.66221, 0.13)]",high,high,"[('high', -0.3562831, 70.03), ('medium', -1.8521365, 15.69), ('High', -2.1300602, 11.88), ('Medium', -3.7726154, 2.3), ('very', -7.4097404, 0.06)]",high,high,"[('high', -0.34953377, 70.5), ('medium', -1.6084945, 20.02), ('High', -2.601918, 7.41), ('Medium', -3.968434, 1.89), ('very', -6.7594247, 0.12)]",high,high,"[('high', -0.37190658, 68.94), ('High', -1.7633784, 17.15), ('medium', -2.2497942, 10.54), ('Medium', -3.4427187, 3.2), ('very', -6.9306245, 0.1)]"
4580,4580,171,4580,AR6_WGII,936,8,Sea level increase and increases in tropical cyclone storm surge and rainfall intensity will increase the probability of coastal city flooding ,Sea level increase and increases in tropical cyclone storm surge and rainfall intensity will increase the probability of coastal city flooding,high,2,test,"Research from South Africa has shown that housing occupied by poor communities regularly experience indoor temperature fluctuations that are between 4°C and 5°C warmer compared with outdoor temperatures (Naicker et al. , 2017); while evidence from the USA indicates that historical housing policies, particularly the ‘redlining’ of neighbourhoods based on racially motivated perceptions, are associated with areas that are exposed to elevated land surface temperatures (Hoffman, Shandas and Pendleton, 2020). Social surveys from temperate and tropical cities highlight the risk of reduced quality of life during heat events, including increased incidence of personal discomfort in indoor and outdoor settings, elevated anxiety, depression and other indicators of adverse psychological health, and reductions in physical activity, social interactions, work attendance, tourism and recreation (high confidence) (Chow et al., 2016; Elnabawi, Hamza and Dudek, 2016; Obradovich and Fowler, 2017; Wang et al., 2017; Wong et al., 2017; Lam, Loughnan and Tapper, 2018; Alves, Duarte and Gonçalves, 2016). Extreme heat may also have a cultural impact, for example affecting major sporting events, with negative impacts on the athletic performance (Brocherie, Girard and Millet, 2015; Casa et al., 2015) and the experience and health of spectators (Hosokawa, Grundstein and Casa, 2018; Kosaka et al., 2018; Matzarakis et al., 2018; Vanos et al., 2019). 6.2.2.2 Urban Flooding Flood risks in settlements arise from hydrometeorological events interacting with the urban system which exposes settlements to river (fluvial) floods, flash floods, pluvial (precipitation-driven) floods, sewer floods, coastal floods and glacial lake outburst floods (IPCC, 2012). Sea level increase and increases in tropical cyclone storm surge and rainfall intensity will increase the probability of coastal city flooding (high confidence) (WGI Box TS14). Globally, the increase in frequencies and intensities of extreme precipitation from global warming will likely4 expand the global land area affected by flood hazards (medium confidence) ((Alfieri et al., 2018; Alfieri et al., 2017; Hoegh-Guldberg et al., 2018); Section 4.2.4.2).",False,high,high,"[('high', -0.06954498, 93.28), ('High', -3.037391, 4.8), ('medium', -4.2216024, 1.47), ('very', -5.7160273, 0.33), ('Medium', -7.258857, 0.07)]",high,high,"[('high', -0.090480946, 91.35), ('High', -2.5685294, 7.66), ('medium', -5.3403244, 0.48), ('very', -5.6127853, 0.37), ('Medium', -7.683323, 0.05)]",high,high,"[('high', -0.050458726, 95.08), ('High', -3.4543245, 3.16), ('medium', -4.2404823, 1.44), ('very', -6.1267395, 0.22), ('Medium', -7.5320206, 0.05)]",high,high,"[('high', -0.050458726, 95.08), ('High', -3.4543245, 3.16), ('medium', -4.2404823, 1.44), ('very', -6.1267395, 0.22), ('Medium', -7.5320206, 0.05)]",high,high,"[('high', -0.07832911, 92.47), ('High', -2.7422047, 6.44), ('medium', -5.1194096, 0.6), ('very', -5.615658, 0.36), ('Medium', -7.659483, 0.05)]"
4611,4611,172,4611,AR6_WGII,982,17,The integration of climate adaptation in local policies in cities and settlements has often been seen as maintaining business-as-usual and not always aligned with transformative efforts to address structural drivers of vulnerability ,The integration of climate adaptation in local policies in cities and settlements has often been seen as maintaining business-as-usual and not always aligned with transformative efforts to address structural drivers of vulnerability,high,2,test,"Technocratic approaches to environmental policy continue to shape local sustainability politics (Bulkeley, 2015). The deployment of such technocratic approaches at the local scale is detrimental for democratic and collaborative practices (Metzger and Lindblad, 2020). For example, while China has received praise in terms of delivering urban policies that put climate change at its core, thus suggesting its role providing leadership in climate change debates (Liu et al., 2014; Wang and He, 2015; Fu and Zhang, 2017), other analyses suggest that processes of planning should take greater account of certain groups and interests (Westman and Broto, 2018). Urban sustainability policy may, as a result, fail to deliver collaborative social and environmental objectives, and this is maladaptive in terms of CRD. 6.4.3.2 Moves from Mainstreaming to Transformative Adaptation Two forms of mainstreaming are usually found in urban policy: incorporating climate adaptation into different sectors or incorporating climate adaptation in holistic sustainability or resilience plans, linking climate adaptation objectives with other social and development objectives (Reckien et al., 2019; Fainstein, 2018). The integration of climate adaptation in local policies in cities and settlements has often been seen as maintaining business-as-usual and not always aligned with transformative efforts to address structural drivers of vulnerability (high confidence). For example, mainstream actions that seek to advance other development objectives, as explained above, may reduce adaptation to ‘low-hanging fruits’, which may maintain business-as-usual practices without any fundamental transformation of the social, institutional and economic systems that drive vulnerabilities (Aylett, 2014).",False,Medium,medium,"[('Medium', -0.5385879, 58.36), ('medium', -0.9973091, 36.89), ('High', -3.645123, 2.61), ('high', -3.8809686, 2.06), ('Low', -8.162045, 0.03)]",medium,medium,"[('medium', -0.6075807, 54.47), ('Medium', -0.8386026, 43.23), ('high', -4.446139, 1.17), ('High', -4.655564, 0.95), ('low', -7.233834, 0.07)]",Medium,medium,"[('Medium', -0.49816346, 60.76), ('medium', -1.0450041, 35.17), ('High', -3.7582133, 2.33), ('high', -4.0997143, 1.66), ('Low', -8.217485, 0.03)]",medium,medium,"[('medium', -0.20930013, 81.12), ('Medium', -1.7567779, 17.26), ('high', -4.435563, 1.18), ('High', -5.7357187, 0.32), ('low', -7.4087934, 0.06)]",medium,medium,"[('medium', -0.46950662, 62.53), ('Medium', -1.038812, 35.39), ('high', -4.4297004, 1.19), ('High', -4.895992, 0.75), ('low', -7.4439692, 0.06)]"
4636,4636,173,4636,AR6_WGII,1055,23,"Key transformations are needed to facilitate climate resilient development pathways (CRDPs) for health, well- being, migration and conflict avoidance ","Key transformations are needed to facilitate climate resilient development pathways (CRDPs) for health, well- being, migration and conflict avoidance",high,2,test,"This development includes greenhouse gas (GHG) emission reductions through clean energy and transport; climate-resilient urban planning; sustainable food systems that lead to healthier diets; universal access to healthcare and social protection systems; wide-scale, proactive adaptive capacity building for climate change; and achievement of the SDGs (very high confidence). Meeting the objectives of the Global Compact for Safe, Orderly, and Regular Migration and building inclusive and integrative approaches to climate-resilient peace would help prevent health risks related to migration and conflict (high agreement, medium evidence). The net global financial gains from these co-benefits to health and well- being, including avoided hospitalisations, morbidity and premature deaths, exceed the financial costs of mitigation (high confidence). As an example of co-benefits, the financial value of health benefits from improved air quality alone is projected to be greater than the costs of meeting the goals of the Paris Agreement (high confidence). All pathways to climate resilient development, including those for the health and healthcare systems, involve balancing complex synergies and trade-offs between development pathways and the options that underpin climate mitigation and adaptation pathways (very high confidence) {7.4.6; Cross-Chapter Box HEALTH in Chapter 7; Cross- Chapter Box MIGRATE in Chapter 7}. Key transformations are needed to facilitate climate resilient development pathways (CRDPs) for health, well- being, migration and conflict avoidance (high confidence). The transformational changes will be more effective if they are responsive to regional, local and Indigenous knowledge and consider the many dimensions of vulnerability, including those that are gender- and age-specific (high confidence).",False,high,high,"[('high', -0.5969071, 55.05), ('medium', -1.258326, 28.41), ('High', -2.195067, 11.14), ('Medium', -2.931748, 5.33), (' high', -7.977408, 0.03)]",high,high,"[('high', -0.61592484, 54.01), ('medium', -1.1321526, 32.23), ('High', -2.4367104, 8.74), ('Medium', -3.00667, 4.95), (' high', -8.299549, 0.02)]",high,high,"[('high', -0.54667324, 57.89), ('medium', -1.1685376, 31.08), ('High', -2.632794, 7.19), ('Medium', -3.2791905, 3.77), (' high', -8.126287, 0.03)]",high,high,"[('high', -0.53211486, 58.74), ('medium', -1.0339154, 35.56), ('High', -3.3170404, 3.63), ('Medium', -3.9110346, 2.0), (' high', -8.03383, 0.03)]",high,high,"[('high', -0.54667324, 57.89), ('medium', -1.1685376, 31.08), ('High', -2.632794, 7.19), ('Medium', -3.2791905, 3.77), (' high', -8.126287, 0.03)]"
