,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
5202,5202,191,5202,AR6_WGII,1625,36,"While there is potential for a greater proportion of agriculture to be located to northern Australia, there are significant and complex agronomic, environmental, institutional, financial and social challenges for successful transformation, including the risk of disruption ","While there is potential for a greater proportion of agriculture to be located to northern Australia, there are significant and complex agronomic, environmental, institutional, financial and social challenges for successful transformation, including the risk of disruption",medium,1,test,"Investment of capital in irrigation infrastructure has increased (Cradock-Henry et al., 2018a), although its effectiveness as an adaptation depends on water availability (Box 11.5). In industries based on long-lived plants, such as the kiwifruit and grape industries, many of the adaptations (e.g., breeding and growing heat-adapted and disease-resistant varieties) have long lead times and require greater investment than in the cropping sector (Cradock-Henry et al., 2020a). While breeding programmes for traits with enhanced resilience to future climates are beginning, there is little evidence of strategic industry planning (Cradock-Henry et al., 2018a). For drought management, balancing near-term needs with long-term adaptation to increasing aridity is essential (Downing et al., 2016). Insufficient and maladaptive decisions can have far-reaching effects, including changes to resources, infrastructure, services and supply chains to which others must adapt (Fleming et al., 2015; Graham et al., 2018). While there is potential for a greater proportion of agriculture to be located to northern Australia, there are significant and complex agronomic, environmental, institutional, financial and social challenges for successful transformation, including the risk of disruption (medium confidence) (Jakku et al., 2016). 11Australasia Chapter 11 161511.3.4.2 Livestock 11.3.4.2.1 Observed impacts Both the seasonality and annual production of pasture is changing (high confidence).",False,medium,medium,"[('medium', -0.16083512, 85.14), ('Confidence', -2.285835, 10.17), ('low', -3.285835, 3.74), ('high', -5.1608353, 0.57), (""'"", -6.6608353, 0.13)]",medium,medium,"[('medium', -0.1467261, 86.35), ('Confidence', -2.2717261, 10.31), ('low', -3.5217261, 2.95), ('high', -6.146726, 0.21), (""'"", -7.646726, 0.05)]",medium,medium,"[('medium', -0.06388115, 93.81), ('Confidence', -3.1888812, 4.12), ('high', -4.438881, 1.18), ('low', -4.938881, 0.72), ('Medium', -7.188881, 0.08)]",medium,medium,"[('medium', -0.14718695, 86.31), ('Confidence', -2.272187, 10.31), ('high', -3.522187, 2.95), ('low', -6.2721868, 0.19), ('Medium', -6.8971868, 0.1)]",medium,medium,"[('medium', -0.045328334, 95.57), ('Confidence', -3.5453284, 2.89), ('low', -4.295328, 1.36), ('Medium', -7.295328, 0.07), ('high', -7.295328, 0.07)]"
5243,5243,192,5243,AR6_WGII,1640,17,"There is a central role for Indigenous Peoples in climate change decision-making that helps address the enduring legacy of colonisation through building opportunities based on Indigenous governance regimes, cultural practices to care for land and water and intergenerational perspectives ","There is a central role for Indigenous Peoples in climate change decision-making that helps address the enduring legacy of colonisation through building opportunities based on Indigenous governance regimes, cultural practices to care for land and water and intergenerational perspectives",very high,3,test,"In human systems, the costs of droughts and floods in New Zealand, and heat-related mortality and fire damage in Australia, are partly attributed to anthropogenic climate change (medium confidence). 11.4 Indigenous Peoples Indigenous perspectives of well-being embrace physical, social, emotional and cultural domains, collectiveness and reciprocity and, more fundamentally, connections between all elements across past, present and future generations (Australia. NAHS Working Party, 1989; MfE, 2020a). Changing climate conditions are expected to exacerbate many of the social, economic and health inequalities faced by Aboriginal and Torres Strait Islander Peoples in Australia and Māori in New Zealand (high confidence) (Bennett et al., 2014; Hopkins et al., 2015; AIHW, 2016; Lyons et al., 2019). As a consequence, effective policy responses are those that take advantage of the interlinkages and dependencies between mitigation, adaptation and Indigenous Peoples’ well-being (Jones, 2019) and those that address the transformative change needed from colonial legacies (high confidence) (Hill et al., 2020). There is a central role for Indigenous Peoples in climate change decision-making that helps address the enduring legacy of colonisation through building opportunities based on Indigenous governance regimes, cultural practices to care for land and water and intergenerational perspectives (very high confidence) (Nursey-Bray et al., 2019; Petzold et al., 2020) (Cross-Chapter Box INDIG in Chapter 18). 11.4.1 Aboriginal and Torres Strait Islander Peoples of Australia The highly diverse Aboriginal and Torres Strait Islander Peoples of Australia have survived and adapted to climate changes such as sea level rise (SLR) and extreme rainfall variability during the late Pleistocene era, through intimate place-based Indigenous knowledge in practice and while losing traditional land and sea country ownership (Liedloff et al., 2013) (Cross-Chapter Box INDIG in Chapter 18) including during the Late Pleistocene era (Golding and Campbell, 2009; Nunn and Reid, 2016).",False,medium,medium,"[('medium', -0.49958846, 60.68), ('high', -1.3745885, 25.29), ('Confidence', -2.2495885, 10.54), ('Statement', -4.4995885, 1.11), ('Medium', -4.7495885, 0.87)]",medium,medium,"[('medium', -0.20758599, 81.25), ('high', -1.707586, 18.13), ('low', -5.707586, 0.33), ('very', -6.832586, 0.11), ('I', -7.207586, 0.07)]",medium,medium,"[('medium', -0.41165993, 66.25), ('high', -1.16166, 31.3), ('low', -4.6616597, 0.95), ('High', -5.4116597, 0.45), ('very', -5.5366597, 0.39)]",medium,medium,"[('medium', -0.41165993, 66.25), ('high', -1.16166, 31.3), ('low', -4.6616597, 0.95), ('High', -5.4116597, 0.45), ('very', -5.5366597, 0.39)]",medium,medium,"[('medium', -0.6768508, 50.82), ('high', -0.8018508, 44.85), ('Confidence', -4.051851, 1.74), ('very', -5.051851, 0.64), ('High', -5.176851, 0.56)]"
5246,5246,193,5246,AR6_WGII,1641,10,"Impacts Implications Loss of biocultural diversity (land, water and sky) ","Loss of biocultural diversity (land, water and sky): damage to land can magnify the loss of spiritual connection to land from dispossession from traditional country and leads to disruption of cultural structures for Indigenous Australians. Climate change impacts can exacerbate and/or accelerate existing threats of habitat degradation and biodiversity loss and create challenges for traditional stewardship of landscapes",medium,1,test,"Studies exploring climate change impacts, scenarios, policy implications, adaptation options and tools for Māori society have increased substantially (e.g., (King et al., 2012; Bargh et al., 2014; Jones et al., 2014; Bryant et al., 2017; Awatere et al., 2018; Colliar and Blackett, 2018). Māori priorities surrounding climate change risks and natural resource management have been articulated in planning documents by many Māori kin groups (e.g., (Ngāti Tahu- Ngāti Whaoa Rūnanga Trust, 2013; Raukawa Settlement Trust, 2015; Ngai-Tahu, 2018; Te Urunga Kea - Te Arawa Climate Change Working Group, 2021), reflecting the importance of reducing vulnerability and enhancing resilience to climate impacts and risks through adaptation and mitigation. Māori have long-term interests in land and water and are heavily invested in climate-sensitive sectors (agriculture, forestry, fishing, tourism and renewable energy) (King et al., 2010). Large proportions of collectively owned land already suffer from high rates of erosion (Warmenhoven et al., 2014; Awatere et al., 2018), which are projected to be exacerbated by climate-change-induced extreme rainfalls (high confidence) (RSNZ, 2016; Awatere et al., 2018). Changing drought Table 11.10 | Climate-related impacts on Aboriginal and Torres Strait Islander Peoples, country and cultures. Impacts Implications Loss of biocultural diversity (land, water and sky) (medium confidence)Healthy country is critical to Indigenous Australians’ livelihoods, caring for country responsibilities, health and well-being. Damage to land can magnify the loss of spiritual connection to land from dispossession from traditional country and leads to disruption of cultural structures.",False,high,high,"[('high', -0.7247302, 48.45), ('medium', -0.7247302, 48.45), ('very', -4.22473, 1.46), ('Confidence', -4.59973, 1.01), ('Statement', -5.47473, 0.42)]",medium,medium,"[('medium', -0.10232758, 90.27), ('high', -2.3523276, 9.51), ('low', -6.9773273, 0.09), ('very', -7.3523273, 0.06), ('Statement', -8.602327, 0.02)]",medium,medium,"[('medium', -0.58822197, 55.53), ('high', -0.83822197, 43.25), ('very', -4.713222, 0.9), ('low', -6.213222, 0.2), (""'"", -7.088222, 0.08)]",medium,medium,"[('medium', -0.10830601, 89.74), ('high', -2.358306, 9.46), ('low', -5.983306, 0.25), ('very', -6.233306, 0.2), ('Confidence', -6.358306, 0.17)]",medium,medium,"[('medium', -0.58822197, 55.53), ('high', -0.83822197, 43.25), ('very', -4.713222, 0.9), ('low', -6.213222, 0.2), (""'"", -7.088222, 0.08)]"
5285,5285,194,5285,AR6_WGII,1656,2,"More inclusive, collaborative and learning-oriented community engagement processes are fundamental to effective adaptation outcomes (11.7.3.2) ","Inclusive, collaborative and learning-oriented community engagement processes are fundamental to effective outcomes for climate change adaptation efforts",very high,3,test,"Recognising co-benefits for mitigation and sustainable development can help incentivise adaptation (11.3.5.3, 11.8.2). 11.7.3.1 Planning and Tools Adaptation decision support tools enable a shift from reactive to anticipatory planning for changing climate risks (high confidence). The available tools are diversifying with futures and systems methodologies and dynamic adaptive policy pathways being increasingly used (Bosomworth et al., 2017; Prober et al., 2017; Lawrence et al., 2018a; CoA, 2020e; Rogers et al., 2020a; Schneider et al., 2020) (11.5; Box 11.6) to facilitate the shift from static to dynamic adaptation by highlighting 11Australasia Chapter 11 1645path dependencies and potential lock-in of decisions, system dependencies and the potential for cascading impacts (Table 11.17) (Wilson et al., 2013; Clarvis et al., 2015; Pearson et al., 2018; Cradock- Henry et al., 2020b; Lawrence et al., 2020b). Modelling and tools to test the robustness and cost-effectiveness of options (Infometrics and PSConsulting, 2015; Qin and Stewart, 2020) can be used alongside adaptation strategies with decision-relevant and usable information (Smith et al., 2016; Tangney, 2019; Serrao-Neumann et al., 2020), particularly when supported by effective governance and national and sub-national guidance (Box 11.6). More inclusive, collaborative and learning-oriented community engagement processes are fundamental to effective adaptation outcomes (11.7.3.2) (very high confidence) (Boston, 2016; Lawrence and Haasnoot, 2017; Sellberg et al., 2018; Serrao-Neumann et al., 2019a; Simon et al., 2020). More participatory vulnerability and risk assessments can better reflect different knowledge systems, values, perspectives, trade-offs, dilemmas, synergies, costs and risks (Jacobs et al., 2019; Ogier et al., 2020; Tonmoy et al., 2020).",False,high,high,"[('high', -0.036665253, 96.4), ('medium', -3.6616652, 2.57), ('very', -5.2866654, 0.51), ('High', -5.4116654, 0.45), ('Statement', -8.036665, 0.03)]",high,high,"[('high', -0.036665253, 96.4), ('medium', -3.6616652, 2.57), ('very', -5.2866654, 0.51), ('High', -5.4116654, 0.45), ('Statement', -8.036665, 0.03)]",high,high,"[('high', -0.067427576, 93.48), ('medium', -3.0674276, 4.65), ('High', -4.5674276, 1.04), ('very', -5.4424276, 0.43), ('Confidence', -5.6924276, 0.34)]",high,high,"[('high', -0.048685133, 95.25), ('medium', -3.298685, 3.69), ('very', -4.673685, 0.93), ('High', -6.923685, 0.1), ('Confidence', -9.548685, 0.01)]",high,high,"[('high', -0.067427576, 93.48), ('medium', -3.0674276, 4.65), ('High', -4.5674276, 1.04), ('very', -5.4424276, 0.43), ('Confidence', -5.6924276, 0.34)]"
5324,5324,195,5324,AR6_WGII,1705,1,This narrow scope limits adaptation results and compromises their continuity in the region ,"Climate change adaptation policies often address climate impact drivers, but seldom include the social and economic underpinnings of vulnerability. This narrow scope limits adaptation results and compromises their continuity in the region of Central and South America.",high,2,test,"{12.5.4} Institutional instability, fragmented services and poor water management, inadequate governance structures, insufficient data and analysis of adaptation experience are barriers to addressing the water challenges in the region (high confidence). {12.5.3} Inequality, poverty and informality shaping cities in the region increase vulnerability to climate change, while policies, plans or interventions addressing these social challenges with inclusive approaches represent opportunities for adaptation (high confidence). Initiatives to improve informal and precarious settlement, guaranteeing access to land and decent housing, are aligned with comprehensive adaptation policies that include the development and reduction of poverty, inequality and disaster risk (medium confidence). {12.5.5, 12.5.7} 12 1694Chapter 12 Central and South America Adaptation policies often address climate impact drivers, but seldom include the social and economic underpinnings of vulnerability. This narrow scope limits adaptation results and compromises their continuity in the region (high confidence). In a context of unaddressed underdevelopment, adaptation policies tackling poverty and inequality are marginal, underfunded and not clearly included at national, regional or urban levels.",False,medium,medium,"[('medium', -0.101971544, 90.31), ('high', -2.3519716, 9.52), ('low', -6.4769716, 0.15), ('very', -9.226972, 0.01), ('Medium', -10.351972, 0.0)]",medium,medium,"[('medium', -0.12770218, 88.01), ('high', -2.1277022, 11.91), ('low', -7.752702, 0.04), ('Medium', -9.002702, 0.01), ('High', -9.502702, 0.01)]",medium,medium,"[('medium', -0.25386986, 77.58), ('high', -1.5038699, 22.23), ('low', -7.50387, 0.06), (""'"", -7.75387, 0.04), ('very', -7.87887, 0.04)]",medium,medium,"[('medium', -0.16786353, 84.55), ('high', -1.9178635, 14.69), ('low', -5.6678634, 0.35), ('Confidence', -6.4178634, 0.16), ('Medium', -7.0428634, 0.09)]",medium,medium,"[('medium', -0.12746735, 88.03), ('high', -2.1274674, 11.91), ('low', -7.877467, 0.04), ('very', -9.002467, 0.01), ('Medium', -11.502467, 0.0)]"
5335,5335,196,5335,AR6_WGII,1708,27,"The combination of continued anthropogenic disturbance, particularly deforestation, with global warming may result in dieback of forest in the region ","The combination of continued anthropogenic disturbance, particularly deforestation, with global warming may result in dieback of forest in Central and South America",medium,1,test,"Observed changes in streamflow and water availability affect vulnerable regions (WGII AR5 Chapter 27, Magrin et al., 2014). Glacier mass changes in the Andes in recent decades are among the most negative ones worldwide (SROCC Chapter 2, Hock et al., 2019). This reduction has modified the frequency, magnitude and location of related natural hazards, while the exposure of people and infrastructure has increased because of growing population, tourism and economic development (high confidence) (SROCC Chapter 2, Hock et al., 2019). The negative impacts of climate change in the region are exacerbated by deforestation and land degradation attributed mainly to expansion and intensification of agriculture and cattle ranching, usually under insecure-tenure land. This conversion of natural ecosystems is the main cause of biodiversity and ecosystem loss and is an important source of GHG emissions (high confidence) (WGII AR5 Chapter 27, Magrin et al., 2014). The combination of continued anthropogenic disturbance, particularly deforestation, with global warming may result in dieback of forest in the region (medium confidence) (SR15 Chapter 3, Hoegh-Guldberg et al., 2018). Losses of biomass as high as 40% are projected in CA with a warming of 3°C–4°C, and the Amazon may experience a significant dieback at similar warming levels (SR15 Chapter 3, Hoegh- Guldberg et al., 2018).",False,medium,medium,"[('medium', -0.741857, 47.62), ('high', -1.241857, 28.88), ('Confidence', -1.491857, 22.5), ('High', -5.616857, 0.36), ('Medium', -5.991857, 0.25)]",medium,medium,"[('medium', -0.38924074, 67.76), ('Confidence', -1.6392407, 19.41), ('high', -2.1392407, 11.77), ('Medium', -5.6392407, 0.36), ('Statement', -5.7642407, 0.31)]",medium,medium,"[('medium', -0.38924074, 67.76), ('Confidence', -1.6392407, 19.41), ('high', -2.1392407, 11.77), ('Medium', -5.6392407, 0.36), ('Statement', -5.7642407, 0.31)]",medium,medium,"[('medium', -0.5810743, 55.93), ('high', -0.8310743, 43.56), ('Confidence', -5.706074, 0.33), ('High', -7.331074, 0.07), ('Medium', -7.581074, 0.05)]",medium,medium,"[('medium', -0.38924074, 67.76), ('Confidence', -1.6392407, 19.41), ('high', -2.1392407, 11.77), ('Medium', -5.6392407, 0.36), ('Statement', -5.7642407, 0.31)]"
5349,5349,197,5349,AR6_WGII,1710,30,The extent and quality of suitable areas for basic grains are expected to contract ,"In Guatemala, the extent and quality of suitable areas for farming basic grains are expected to contract by 2050.",high,2,test,"By 2100, water availability per capita is projected to decrease 82% and 90% on average for the region under B2 (low emissions) and A2 (high emissions) scenarios respectively (Figure 12.3) (CEPAL, 2010). Impacts on rural livelihoods, particularly for small and medium-sized farmers and Indigenous Peoples in mountains, include an overall reduction in production, yield (Table 12.4), suitable farming area and water availability (high confidence) (Walshe and Argumedo, 2016; Bouroncle et al., 2017; Hannah et al., 2017; Imbach et al., 2017; Harvey et al., 2018; Batzín, 2019; Donatti et al., 2019). Bean production in El Salvador, Nicaragua, Honduras and Guatemala, is projected to decrease, using the Decision Support for Agro-Technology Transfer (DSSAT) under the A2 scenario, by 19% for 2050, whereas maize production, depending on the water retention capacity of soils, will drop between 4% and 21% by 2050 (CEPAL et al., 2018). In Guatemala, the yield of rainfed maize is expected to decrease by 16% by 2050 under RCP8.5 using the Global Gridded Crop Model Intercomparison GGCMI; yields for rainfed sugarcane are expected to drop by 44% and irrigated sugarcane by 36% under the same modelling conditions (Castellanos et al., 2018). Rice production is expected to decrease by 23% under scenario A2 by 2050 (CEPAL and CAC/SICA, 2013). The extent and quality of suitable areas for basic grains are expected to contract (high confidence). The suitable area for maize will experience",False,medium,medium,"[('medium', -0.53091437, 58.81), ('Confidence', -1.0309143, 35.67), ('high', -3.0309143, 4.83), ('Medium', -5.4059143, 0.45), ('High', -6.1559143, 0.21)]",high,high,"[('high', -0.70632875, 49.35), ('medium', -0.70632875, 49.35), (""'"", -5.331329, 0.48), ('High', -5.581329, 0.38), ('Medium', -6.331329, 0.18)]",medium,medium,"[('medium', -0.25778165, 77.28), ('high', -1.5077816, 22.14), ('Confidence', -5.3827815, 0.46), ('Medium', -7.6327815, 0.05), ('low', -8.257782, 0.03)]",medium,medium,"[('medium', -0.17427991, 84.01), ('high', -2.42428, 8.85), ('Confidence', -2.67428, 6.9), ('High', -7.0492797, 0.09), ('Medium', -7.1742797, 0.08)]",medium,medium,"[('medium', -0.21013544, 81.05), ('high', -1.7101355, 18.08), ('Confidence', -5.0851355, 0.62), ('very', -7.0851355, 0.08), ('Medium', -7.3351355, 0.07)]"
5351,5351,198,5351,AR6_WGII,1711,15,Insufficient data coverage and trends in available data are generally not significant for heavy precipitation ,"Significant increases in the intensity and frequency of hot extremes and significant decreases in the intensity and frequency of cold extremes in Northwest South America were likely observed, but data coverage is insufficient and trends in available data are generally not significant for heavy precipitation",low,0,test,"Assessed likelihood is typeset in italics, e.g., very likely). This report also uses the term ‘likely range’ to indicate that the assessed likelihood of an outcome lies within the 17–83% probability range.Aridity index models show that the dry, sub-humid vegetation of the dry corridor will expand to neighbouring areas and replace the humid forests in the Pacific lowlands and the northern parts of Guatemala by 2050 under RCP4.5 and RCP8.5 scenarios (Pons et al., 2018; CEPAL and CAC-SICA, 2020). A warming of 3°C would shrink the tropical rainforest and replace it with savannah grassland. Wetlands are also expected to be highly affected by climate change in the region (Hoegh- Guldberg et al., 2019). 12.3.2 Northwestern South America Sub-region 12.3.2.1 Hazards Significant increases in the intensity and frequency of hot extremes and significant decreases in the intensity and frequency of cold extremes (Dereczynski et al., 2020; Dunn et al., 2020) were likely2 observed (Figure 12.6; WGI AR6 Table 11.13) (Seneviratne et al., 2021). Insufficient data coverage and trends in available data are generally not significant for heavy precipitation (low confidence) (Dereczynski et al., 2020; Dunn et al., 2020; Sun et al., 2021) (Figure 12.6; WGI AR6 Table 11.14) (Seneviratne et al., 2021). ENSO is the dominant phenomenon affecting weather conditions in all of CSA and along the Pacific Coast of NWS, causing heavy rains, Belize Panama Nicaragua Costa Rica GuatemalaHonduras El Salvador7,000 6,000 5,000 4,000 3,000 1,0002,000 037,558 20,064 16,772 13,389Projected: 2100 (Baseline scenario)Projected: 2100 Climate change scenario B2)Projected: 2100 (Climate change scenario A2) m3 / person / year El SalvadorHonduras GuatemalaNicaragua Costa RicaPanamaBelize10,826 El SalvadorHondurasNicaragua GuatemalaCosta RicaBelize PanamaWater availability reduction per capita in Central America Hydric stress Chronic scarcity Absolute stress Figure 12.3 | Reduction of water availability per capita projected to 2100 without climate change (baseline scenario) and with two climate-change scenarios (CEPAL, 2010).",False,medium,medium,"[('medium', -0.18789081, 82.87), ('low', -1.8128908, 16.32), ('Confidence', -5.062891, 0.63), ('Medium', -7.062891, 0.09), ('I', -7.937891, 0.04)]",medium,medium,"[('medium', -0.22678927, 79.71), ('low', -1.6017892, 20.15), ('Confidence', -7.4767895, 0.06), ('high', -7.7267895, 0.04), ('I', -8.601789, 0.02)]",medium,medium,"[('medium', -0.25251195, 77.68), ('low', -1.502512, 22.26), ('high', -8.502512, 0.02), ('Medium', -9.127512, 0.01), ('Confidence', -9.127512, 0.01)]",medium,medium,"[('medium', -0.25251195, 77.68), ('low', -1.502512, 22.26), ('high', -8.502512, 0.02), ('Medium', -9.127512, 0.01), ('Confidence', -9.127512, 0.01)]",medium,medium,"[('medium', -0.25251195, 77.68), ('low', -1.502512, 22.26), ('high', -8.502512, 0.02), ('Medium', -9.127512, 0.01), ('Confidence', -9.127512, 0.01)]"
5354,5354,199,5354,AR6_WGII,1712,14,The Andean piedmont (500–1200 metres above sea level [MASL]) ecosystems and crops and elevation ranges above the treeline are more exposed to thermal anomalies ,"Exposure and vulnerabilities to precipitation, overflows and related landslides are increasing, leaving the Andean piedmont (500–1200 metres above sea level (MASL)) ecosystems and crops and elevation ranges above the treeline more exposed to thermal anomalies",very high,3,test,"Those hazards can affect settlements, ports, industries and other infrastructures. Mangrove and aquaculture areas are among the most exposed systems (Gorman, 2018). The Eastern Tropical Pacific, particularly Sector Niño 3.4, will see the worst increase in SST, affecting industrial and small-scale fisheries (very high confidence) (Castrejón and Defeo, 2015; Reguero et al., 2015; Eddy et al., 2019; Bertrand et al., 2020; Castrejón and Charles, 2020; Escobar-Camacho et al., 2021). Settlements and agriculture on different scales and hydroelectric infrastructures, especially near big rivers or in plains, are exposed to floods. Exposure and vulnerabilities to precipitation, overflows and related landslides are increasing (Briones-Estébanez and Ebecken, 2017). The Andean piedmont (500–1200 metres above sea level [MASL]) ecosystems and crops and elevation ranges above the treeline are more exposed to thermal anomalies (very high confidence) (Urrutia and Vuille, 2009; Vuille et al., 2015; Aguilar-Lome et al., 2019; Pabón- Caicedo et al., 2020). Temperature rise, combined with precipitation and floods, leaves people more exposed to epidemics (very high confidence) (Stewart-Ibarra and Lowe, 2013; Sippy et al., 2019; Petrova et al., 2020).",False,medium,medium,"[('medium', -0.09241686, 91.17), ('high', -2.5924168, 7.48), ('low', -5.092417, 0.61), ('Confidence', -5.592417, 0.37), ('very', -6.842417, 0.11)]",medium,medium,"[('medium', -0.1487044, 86.18), ('high', -2.0237043, 13.22), ('low', -5.6487045, 0.35), (""'"", -7.0237045, 0.09), ('very', -7.1487045, 0.08)]",medium,medium,"[('medium', -0.37782505, 68.54), ('high', -1.752825, 17.33), ('Confidence', -2.127825, 11.91), ('low', -4.5028253, 1.11), ('very', -5.6278253, 0.36)]",medium,medium,"[('medium', -0.11149165, 89.45), ('high', -2.3614917, 9.43), ('low', -4.8614917, 0.77), ('very', -6.8614917, 0.1), ('Confidence', -6.9864917, 0.09)]",medium,medium,"[('medium', -0.2912297, 74.73), ('high', -1.4162297, 24.26), ('low', -5.5412297, 0.39), ('very', -6.2912297, 0.19), (""'"", -6.4162297, 0.16)]"
5390,5390,200,5390,AR6_WGII,1718,29,"Due to the tight relationship between drought and fire occurrence, an increase of 39% to 95% of burned area is modelled to impact the Cerrado region under RCP4.5 and RCP8.5, while under RCP2.6, a 22% overshoot in temperature is estimated to impact the area in 2050 decreasing to 11% overshoot by 2100 (Silva et al., 2019d), leading to a high impact on agricultural production ","Due to the tight relationship between drought and fire occurrence, an increase of 39% to 95% of burned area is modelled to impact the Brazilian Cerrado region under representative concentration pathways RCP4.5 and RCP8.5, while under RCP2.6, a 22% overshoot in temperature is estimated to impact the area in 2050 decreasing to 11% overshoot by 2100, leading to a high impact on agricultural production",high,2,test,"The effects of climate change, expressed by drought and heatwaves, lead to plant stress, compromising growth and increasing mortality (Yu et al., 2019). The fauna dependent on dew water was strongly impacted by the 1.6°C temperature rise that occurred from 1961 to 2019 (medium confidence: medium evidence, medium agreement) (Hofmann et al., 2021). Modelling outcomes project impacts in forest ecosystems in the region, with persistent warming and significant moisture reduction (Anjos et al., 2021), leading to a potential change in the ecosystem structure and distribution in the region (medium confidence: medium evidence, medium agreement) (Government of Brazil, 2020). The observed impact on plant species in SAM is projected to worsen in a warmer world (Warszawski et al., 2013). An increasing dominance of drought-affiliated genera of tree species has been reported in the southern part of the Amazon rainforest in the last 30 years (medium confidence: medium evidence, medium agreement) (Esquivel-Muelbert et al., 2019). Due to the tight relationship between drought and fire occurrence, an increase of 39% to 95% of burned area is modelled to impact the Cerrado region under RCP4.5 and RCP8.5, while under RCP2.6, a 22% overshoot in temperature is estimated to impact the area in 2050 decreasing to 11% overshoot by 2100 (Silva et al., 2019d), leading to a high impact on agricultural production (high confidence). SAM hosts the headwaters of important South American rivers, such as the Paraguay, Madeira, Tocantins-Araguaia and Xingu.",False,medium,medium,"[('medium', -0.1607601, 85.15), ('I', -2.6607602, 6.99), ('high', -3.0357602, 4.8), ('low', -3.5357602, 2.91), ('very', -7.03576, 0.09)]",medium,medium,"[('medium', -0.1365233, 87.24), ('high', -2.2615232, 10.42), ('I', -4.5115232, 1.1), ('low', -4.5115232, 1.1), ('very', -7.6365232, 0.05)]",medium,medium,"[('medium', -0.14269996, 86.7), ('high', -2.2677, 10.36), ('I', -4.2677, 1.4), ('low', -4.2677, 1.4), ('very', -7.0177, 0.09)]",medium,medium,"[('medium', -0.13520314, 87.35), ('high', -2.2602031, 10.43), ('I', -4.5102034, 1.1), ('low', -4.6352034, 0.97), ('very', -6.7602034, 0.12)]",medium,medium,"[('medium', -0.06953987, 93.28), ('high', -3.1945398, 4.1), ('low', -3.9445398, 1.94), ('I', -5.06954, 0.63), ('very', -8.44454, 0.02)]"
5436,5436,201,5436,AR6_WGII,1726,4,"Large-scale agricultural growth has increased vulnerability to climate change by disfavouring traditional agriculture, the homogenisation of the biophysical landscape and the replacement of traditional crops and native forests with exotic species like pines and eucalyptus (high confidence) (Torres et al., 2015), where farmers’ perceptions of climate change are highly dependent on educational level and access to meteorological information ",Perceptions of climate change by farmers in Southwestern South America are highly dependent on educational level and access to meteorological information,low,0,test,"Energy and water needs of large-scale mining activities make this socioeconomic sector particularly vulnerable to climate change; 12 1715Central and South America Chapter 12 additionally, the relative lack of power of resource-poor communities living in areas where such mining makes claims on water and energy resources renders these communities even more vulnerable (Odell et al., 2018). Given new conditions generated by changes in a growing demand and climate change, mining companies will need to increase resilience to extreme events; additionally, the declining concentrations of minerals of interest in raw materials require greater energy input for extraction and processing and new methods to avoid associated emissions are required (Hodgkinson and Smith, 2018). Urban and agriculture sectors are vulnerable to climate change (medium confidence: medium evidence, high agreement) (Figure 12.7), increasing problems and demand for water (high confidence) (Monsalves-Gavilán et al., 2013; Meza et al., 2014; Fercovic et al., 2019). Important health problems (e.g., pathogenic infections, changes in vector-borne diseases, heat-related mortality, lower neurobehavioural performance) have been associated with agriculture, mining and thermal power production activities in SWS (high confidence) (Muñoz- Zanzi et al., 2014; Valdés-Pineda et al., 2014; Pino et al., 2015; Cortés, 2016; Berasaluce et al., 2019; Muñoz et al., 2019a; Ramírez-Santana et al., 2020). Large-scale agricultural growth has increased vulnerability to climate change by disfavouring traditional agriculture, the homogenisation of the biophysical landscape and the replacement of traditional crops and native forests with exotic species like pines and eucalyptus (high confidence) (Torres et al., 2015), where farmers’ perceptions of climate change are highly dependent on educational level and access to meteorological information (low confidence) (Roco et al., 2015). Agricultural systems owned by Indigenous Peoples (i.e., Mapuche, Quechua and Aymara farmers) seem to pose a lower level of vulnerability to drought and higher response capacity than non-Indigenous farmers thanks to the use of the traditional knowledge of specific management techniques and the tendency to conserve species or varieties of crops tolerant to water scarcity (low confidence) (Montalba et al., 2015; Saylor et al., 2017; Meldrum et al., 2018).",False,medium,medium,"[('medium', -0.1380023, 87.11), ('Confidence', -2.1380024, 11.79), ('high', -5.0130024, 0.67), ('low', -6.2630024, 0.19), ('Medium', -6.2630024, 0.19)]",medium,medium,"[('medium', -0.03562262, 96.5), ('high', -3.4106226, 3.3), ('low', -7.1606226, 0.08), ('Confidence', -7.5356226, 0.05), ('Medium', -8.035623, 0.03)]",medium,medium,"[('medium', -0.3205484, 72.58), ('Confidence', -1.3205484, 26.7), ('low', -5.5705485, 0.38), ('high', -6.0705485, 0.23), ('Medium', -7.6955485, 0.05)]",medium,medium,"[('medium', -0.21557912, 80.61), ('Confidence', -1.7155792, 17.99), ('high', -4.465579, 1.15), ('low', -6.215579, 0.2), ('Medium', -8.340579, 0.02)]",Confidence: medium,medium,"[('Confidence', -0.48368466, 61.65), ('medium', -0.98368466, 37.39), ('high', -5.1086845, 0.6), ('low', -5.8586845, 0.29), ('Medium', -7.6086845, 0.05)]"
