,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
6840,6840,248,6840,AR6_WGII,2553,18,"Informal or individual-led decision-making is more common in food security and livelihood-related adaptations, such as changes to diets, livelihood diversification and seasonal migration ","Informal or individual-led decision-making is more common than community governance in food security and livelihood-related adaptations, such as changes to diets, livelihood diversification and seasonal migration",high,2,test,"A level of confidence is expressed using five qualifiers: very low, low, medium, high, and very high, and typeset in italics, e.g., medium confidence. For a given evidence and agreement statement, different confidence levels can be assigned, but increasing levels of evidence and degrees of agreement are correlated with increasing confidence.arrangements of public, private and community actors, is being increasingly recognised as important across many decision- making settings (high confidence). Public governance leadership has the largest role for social safety nets, spatial planning and building codes (high confidence). Private sector governance is important for insurance and for minimising the stressors that can negatively impact ecosystems and their functions, especially in the absence of public regulations or enforcement (medium confidence). Communities and individuals play the largest role in governance of adaptations to farming and fishery practices and ecosystem-based adaptations (medium confidence). Informal or individual-led decision-making is more common in food security and livelihood-related adaptations, such as changes to diets, livelihood diversification and seasonal migration (high confidence). People who have experienced climate shocks are more likely to take on informal adaptation measures, and in places where people are more exposed to extreme events, autonomous adaptation is more common (high confidence) {17.2.1, 17.3.2, 17.4.2}.",False,high,high,"[('high', -0.16481893, 84.8), ('medium', -1.9148189, 14.74), ('very', -5.414819, 0.45), ('low', -9.039819, 0.01), ('High', -12.664819, 0.0)]",high,high,"[('high', -0.21664, 80.52), ('medium', -1.71664, 17.97), ('very', -4.21664, 1.47), ('low', -7.96664, 0.03), ('High', -12.96664, 0.0)]",high,high,"[('high', -0.23863235, 78.77), ('medium', -1.6136323, 19.92), ('very', -4.363632, 1.27), ('low', -7.863632, 0.04), ('High', -12.988632, 0.0)]",high,high,"[('high', -0.26185876, 76.96), ('medium', -1.5118587, 22.05), ('very', -4.636859, 0.97), ('low', -8.636859, 0.02), ('High', -12.761859, 0.0)]",high,high,"[('high', -0.18513435, 83.1), ('medium', -2.0601344, 12.74), ('very', -3.1851344, 4.14), ('low', -8.810134, 0.01), ('High', -11.685134, 0.0)]"
6885,6885,249,6885,AR6_WGII,2555,11,"Climate risks can emerge at different rates and time horizons, and the interactions between risks vary from region to region ","Climate risks can emerge at different rates and time horizons, and the interactions between risks vary from region to region",very high,3,test,"The international L&D policy debate has seen heightened attention, with some coalescence around key issues, including risk management, limits to adaptation, existential risk, finance and support, including liability, compensation and litigation. Advisory groups have been set up with participation of policy and experts from research, civil society and practice to inform debate. Yet, the policy space and concrete remit for L&D has remained vague, which renders policy formulation complex (high confidence) {17.2.2.5; Cross-Chapter Box LOSS in this Chapter }. Effective management of climate risks is dependent on systematically integrating adaptations across interacting climate risks, ensuring that measures of success include factors important to climate resilient development, and accounting for the dynamic nature of climate risks over time (very high confidence). Across the Working Group II report are examples of how managing adaptations to reduce climate risks can negatively or positively affect sustainable development, thereby impacting the potential for climate resilient development. Climate risks can emerge at different rates and time horizons, and the interactions between risks vary from region to region (very high confidence). The need to manage these risks in an integrated manner is demonstrated by the diverse and interacting impacts of climate risks on ecosystems, cities, health, and poverty and livelihoods, such as in the water–energy– food nexus (high confidence).",False,high,high,"[('high', -0.04606146, 95.5), ('very', -3.1710615, 4.2), ('medium', -5.7960615, 0.3), ('Very', -12.0460615, 0.0), (' high', -12.6710615, 0.0)]",high,high,"[('high', -0.115718395, 89.07), ('very', -2.2407184, 10.64), ('medium', -5.8657184, 0.28), ('Very', -10.615719, 0.0), (""'"", -11.740719, 0.0)]",high,high,"[('high', -0.115718395, 89.07), ('very', -2.2407184, 10.64), ('medium', -5.8657184, 0.28), ('Very', -10.615719, 0.0), (""'"", -11.740719, 0.0)]",high,high,"[('high', -0.045390517, 95.56), ('very', -3.1703906, 4.2), ('medium', -6.0453906, 0.24), ('Very', -11.92039, 0.0), (' high', -12.67039, 0.0)]",high,high,"[('high', -0.20346293, 81.59), ('very', -1.703463, 18.21), ('medium', -6.203463, 0.2), ('Very', -11.453463, 0.0), (' high', -12.828463, 0.0)]"
6915,6915,250,6915,AR6_WGII,2569,30,"Both RKRs and systems are facing substantial (residual) risk, characterised by adaptation limits and sharing heatwaves as the hazard, for which climate change has been considered the major driver of increasing intensity and frequency ","Both representative key risks (RKRs) and systems are facing substantial (residual) risk, characterised by adaptation limits and sharing heatwaves as the hazard, for which climate change has been considered the major driver of increasing intensity and frequency",high,2,test,"Section 17.2.2.5 thus contributes to understanding in which systems and regions transformational adaptation is increasingly required and considered once incremental adjustments are exhausted in the context of soft and hard limits. Assessing risk and limits requires in-depth analysis of the adaptability of human and natural systems under different warming and risk levels, also considering socioeconomic exposure and vulnerability drivers, informed by perspectives on what breaching limits means, especially if significant change and losses and damages occur (Sections 16.4, 8.4). Assessments differ between natural systems (where adaptation potential is often very limited; Klein et al., 2014) and human systems where incremental and transformational adaptation can help to extend soft limits so that hard limits are not met or to buy time until hard limits are reached with higher levels of warming. The assessment synthesises global and regional evidence across regional and thematic report chapters along a continuum from observed to projected impacts and risks, the spectrum of incremental and transformational adaptation, and finally any evidence on soft and hard limits. We present regional evidence for two types of salient natural and human systems and RKRs: RKR-B (risk to terrestrial and ocean ecosystems), where we assess risks from marine heatwaves to coral reefs; and RKR- E (risk of heat on human health as a human system). Both RKRs and systems are facing substantial (residual) risk, characterised by adaptation limits and sharing heatwaves as the hazard, for which climate change has been considered the major driver of increasing intensity and frequency (high confidence) (IPCC, 2021). The assessment synthesises evidence on transformation as reported in the chapters as well as categorises identified adaptation options",False,very high,very high,"[('very', -0.57635975, 56.19), ('high', -0.82635975, 43.76), ('medium', -7.8263597, 0.04), ('Very', -11.32636, 0.0), (' very', -13.32636, 0.0)]",very high,very high,"[('very', -0.5763665, 56.19), ('high', -0.8263665, 43.76), ('medium', -7.8263664, 0.04), ('Very', -10.951366, 0.0), (' very', -13.076366, 0.0)]",high,high,"[('high', -0.57629, 56.2), ('very', -0.82629, 43.77), ('medium', -8.07629, 0.03), ('Very', -10.45129, 0.0), ('High', -12.70129, 0.0)]",high,high,"[('high', -0.57629, 56.2), ('very', -0.82629, 43.77), ('medium', -8.07629, 0.03), ('Very', -10.45129, 0.0), ('High', -12.70129, 0.0)]",very high,very high,"[('very', -0.57635975, 56.19), ('high', -0.82635975, 43.76), ('medium', -7.8263597, 0.04), ('Very', -11.32636, 0.0), (' very', -13.32636, 0.0)]"
6921,6921,251,6921,AR6_WGII,2573,5,"Modelling has shown, however, that the effectiveness of such high- risk interventions declines beyond 2°C of global warming (Figure 3.23, Section 3.4.2.1) ","Planned adaptation can help to buy some limited time, including through recovery and restoration efforts that target resistant coral populations and interventions to culture heat-tolerant algal symbionts as well as by setting up marine protected areas. Under higher warming levels, transformation has been proposed as possibly complementing available management approaches with high-risk interventions, including enhanced corals and reef shading, which may help to sustain some coral reef systems beyond 1.5°C of global warming. Modelling has shown, however, that the effectiveness of such high-risk interventions declines beyond 2°C of global warming.",medium,1,test,"17 2562Chapter 17 Decision-Making Options for Managing Risk further exacerbated by increases in intensity, frequency and duration of marine heatwaves (high confidence) as well as impacts from extreme events such as tropical cyclones (low to medium confidence) (Section 3.4.2). Although there is some evidence of autonomous natural thermal adaptation, as indicated by the presence of stress-tolerant symbionts adapted to higher thermal thresholds observed in the Persian Gulf, there is low confidence (limited evidence, low agreement) that enhanced thermal tolerance can be maintained over time (Chapter 3 Box 5) as the adaptability in natural system is considered very limited and risks are driven by water temperature. Evidence suggests that already at further warming of 1.5°C coral reefs are put at high risk (very high confidence) (Section 3.4.2.1). Planned adaptation can help to buy some limited time, including through recovery and restoration efforts that target resistant coral populations and interventions to culture heat-tolerant algal symbionts as well as by setting up marine protected areas. Under higher warming levels, transformation has been proposed as possibly complementing available management approaches with high-risk interventions, including enhanced corals and reef shading, which may help to sustain some coral reef systems beyond 1.5°C of global warming. Modelling has shown, however, that the effectiveness of such high- risk interventions declines beyond 2°C of global warming (Figure 3.23, Section 3.4.2.1) (medium confidence). Already for limited warming beyond 1.5°C for mid-century with increasing intensity and frequency of marine heatwaves, hard limits are projected to become manifest in terms of widespread decline and loss of structural integrity (very high confidence) (Section 3.4.2.1), including for the two largest such systems, the Great Barrier Reef and the Mesoamerican coral reef (Section 11.3.2, Box 11.2, Tables 11.14, 12.4).",False,medium,medium,"[('medium', -0.53349966, 58.65), ('high', -0.90849966, 40.31), ('very', -4.9084997, 0.74), ('low', -5.9084997, 0.27), ('High', -9.4085, 0.01)]",medium,medium,"[('medium', -0.59102976, 55.38), ('high', -0.84102976, 43.13), ('very', -4.8410296, 0.79), ('low', -4.9660296, 0.7), ('High', -10.21603, 0.0)]",medium,medium,"[('medium', -0.53349966, 58.65), ('high', -0.90849966, 40.31), ('very', -4.9084997, 0.74), ('low', -5.9084997, 0.27), ('High', -9.4085, 0.01)]",medium,medium,"[('medium', -0.3564773, 70.01), ('high', -1.2314773, 29.19), ('very', -5.3564773, 0.47), ('low', -5.7314773, 0.32), ('High', -11.606478, 0.0)]",high,high,"[('high', -0.58857965, 55.51), ('medium', -0.83857965, 43.23), ('very', -4.5885797, 1.02), ('low', -6.0885797, 0.23), ('High', -9.838579, 0.01)]"
6962,6962,252,6962,AR6_WGII,2588,17,"Since AR5, recognition of the importance of using integrated adaptation to improve climate risk management across the nexus between many sectors and across regions has increased ","Since the 5th assessment report (AR5), recognition of the importance of using integrated adaptation to improve climate risk management across the nexus between many sectors and across regions has increased",high,2,test,"An emerging field in adapting fisheries to climate change is to embed the decision- making system in the scenario models in order to assess the capability of feedback management (decision-making, monitoring and capacity for adjustment of the options over time) to achieve satisfactory trade- offs among the objectives of the different stakeholders (medium confidence) (Melbourne-Thomas et al., 2017; Holsman et al., 2019; Hollowed et al., 2020). This method can enable prospective evaluation of future whole-of-management scenarios described in this chapter. 17.3.2 Integration across Portfolios of Adaptation Responses In recent years, methods for simultaneously considering multiple societal and sectoral objectives, climate risks and adaptation options have been emerging, often termed ‘integrated’ approaches (Hadka et al., 2015; Garner et al., 2016; Rosenzweig et al., 2017; Giupponi and Gain, 2017a; Stelzenmuller et al., 2018; Marchau et al., 2019). Different decision-making approaches can be complementary (Kwakkel et al., 2016), and multiple approaches will be needed to manage risks across sectors, in space and over short to long time scales (Section 17.6). Higher-level integration was first presented in the IPCC Special Report on Managing the Risks of Extreme Events and Disasters to Advance Climate Change Adaptation (SREX) (Burton et al., 2012; Lal et al., 2012; O’Brien et al., 2012) and includes concepts of planning, coordination and mainstreaming (Lal et al., 2012), consideration of cross-scale dynamics and nested vulnerabilities (Klein et al., 2014), and decision- making across governments and sectors (Denton et al., 2014; Mimura et al., 2014). Since AR5, recognition of the importance of using integrated adaptation to improve climate risk management across the nexus between many sectors and across regions has increased (high confidence) (Harrison et al., 2016; Challinor et al., 2018). This was highlighted in the Special Report on Climate Change and Land (Hurlbert et al., 2019); advanced planning and integration of adaptation responses are needed over many levels (medium confidence) (Göpfert et al., 2019; Section 17.6; Woodruff and Regan, 2019).",False,high,high,"[('high', -0.16330558, 84.93), ('very', -1.9133055, 14.76), ('medium', -5.7883058, 0.31), ('Very', -12.038305, 0.0), ('High', -13.288305, 0.0)]",high,high,"[('high', -0.31508258, 72.97), ('very', -1.3150826, 26.85), ('medium', -6.3150826, 0.18), ('Very', -12.815083, 0.0), (' high', -13.315083, 0.0)]",high,high,"[('high', -0.31508258, 72.97), ('very', -1.3150826, 26.85), ('medium', -6.3150826, 0.18), ('Very', -12.815083, 0.0), (' high', -13.315083, 0.0)]",high,high,"[('high', -0.31508258, 72.97), ('very', -1.3150826, 26.85), ('medium', -6.3150826, 0.18), ('Very', -12.815083, 0.0), (' high', -13.315083, 0.0)]",high,high,"[('high', -0.31508258, 72.97), ('very', -1.3150826, 26.85), ('medium', -6.3150826, 0.18), ('Very', -12.815083, 0.0), (' high', -13.315083, 0.0)]"
7083,7083,253,7083,AR6_WGII,2682,14,"While there are many possible successful pathways to future development in the context of climate change, history shows that pathways positive for the vast majority of people typically induce significant impacts and costs, especially on marginal and vulnerable people ","While there are many possible successful pathways to future development in the context of climate change, history shows that pathways positive for the vast majority of people typically induce significant impacts and costs, especially on marginal and vulnerable people",high,2,test,"Such framings frequently rest upon measures of economic activity, using them as proxies for the wider well-being of the population whose activity is measured. For example, the level of GDP is often equated with levels of social welfare, even though as a measure of market output, it can be an inadequate metric for gauging well-being over time, particularly in its environmental and social dimensions (Van den Bergh, 2007; Stiglitz et al., 2009). The result of this broad framing linking economic growth to human well- being has been decades of policies, programmes and projects aimed at growing economies at scales from the household to regional and global. However, linking development to past and current modes of economic growth creates significant challenges for CRD, as it implies that the very processes that have contributed to current climate challenges, including economic growth and the resource use and energy regimes it relies upon, are also the pathways to improvements in human well-being. This places climate resilience and development in opposition to one another. While there are many possible successful pathways to future development in the context of climate change, history shows that pathways positive for the vast majority of people typically induce significant impacts and costs, especially on marginal and vulnerable people (high confidence) (Hickel, 2017). Frequently, considerations for social difference and equity are side-lined in these processes, for example through the assumption that a growing economy lifts opportunity for all, further marginalising those who are the most vulnerable to climate change (Matin et al., 2018; Diffenbaugh and Burke, 2019).",False,high,high,"[('high', -0.1451038, 86.49), ('very', -2.1451037, 11.71), ('medium', -4.020104, 1.8), ('low', -10.020103, 0.0), ('Very', -11.895103, 0.0)]",high,high,"[('high', -0.114179045, 89.21), ('very', -2.6141791, 7.32), ('medium', -3.3641791, 3.46), ('low', -9.614179, 0.01), ('Very', -11.989179, 0.0)]",high,high,"[('high', -0.114179045, 89.21), ('very', -2.6141791, 7.32), ('medium', -3.3641791, 3.46), ('low', -9.614179, 0.01), ('Very', -11.989179, 0.0)]",high,high,"[('high', -0.1471108, 86.32), ('medium', -2.2721107, 10.31), ('very', -3.3971107, 3.35), ('low', -8.397111, 0.02), ('Very', -12.897111, 0.0)]",high,high,"[('high', -0.1451038, 86.49), ('very', -2.1451037, 11.71), ('medium', -4.020104, 1.8), ('low', -10.020103, 0.0), ('Very', -11.895103, 0.0)]"
7102,7102,254,7102,AR6_WGII,2699,22,"Synergies between adaptation, mitigation and sustainable development might be promoted by prioritising those CRD strategies most likely to generate synergies ","Synergies between adaptation, mitigation and sustainable development might be promoted by prioritising those climate resilient development (CRD) strategies most likely to generate synergies",very high,3,test,"These types of outcomes are categorised as maladaptation, interventions that increase rather than decrease vulnerability, and/ or undermine or eradicate future opportunities for adaptation and development (Barnett and O’Neill, 2010; Juhola et al., 2015; Magnan et al., 2016; Antwi-Agyei et al., 2017; Schipper, 2020). This inadvertent impact on equity appears to fundamentally contradict a benevolent understanding of transformative adaptation that also champions social justice (Patterson et al., 2018), thus posing long-term maladaptation in opposition to transformative adaptation (Magnan et al., 2020). Similarly, mitigation efforts, while reducing emissions, can also increase climate impacts vulnerability and undermine adaptation efforts. The same can be said for some poverty alleviation and sustainable development efforts that increase vulnerability for specific segments of the population. For example, in Central America, an evaluation of 12 rural renewable energy projects (either forthe clean development mechanism, early warning systems or rural electrification goals) found that some mitigation and poverty alleviation projects increased vulnerability to families—by excluding them, not adhering to local safety and quality codes and standards, or significantly altering community power dynamics and contributing to conflict (Ley, 2017; Ley et al., 2020). Synergies between adaptation, mitigation and sustainable development might be promoted by prioritising those CRD strategies most likely to generate synergies (very high confidence) (Roy et al., 2018; Karlsson et al., 2020). This could include focusing on poverty alleviation that improves adaptive capacity (e.g., Kaya and Chinsamy, 2016; Kuper et al., 2017; Ley, 2017; Sánchez and Izzo, 2017; Stańczuk-Gałwiaczek et al., 2018; Ley et al., 2020); renewable energy systems that improve water management and preservation of river ecological integrity (e.g., Berga, 2016; Rasul and Sharma, 2016); or internalising positive externalities, such as subsidies for mitigation options thought to also improve water use efficiency (e.g., Roy et al., 2018).",False,high,high,"[('high', -0.65152085, 52.13), ('medium', -0.77652085, 46.0), ('very', -4.0265207, 1.78), ('low', -7.0265207, 0.09), (' high', -12.901521, 0.0)]",high,high,"[('high', -0.65152085, 52.13), ('medium', -0.77652085, 46.0), ('very', -4.0265207, 1.78), ('low', -7.0265207, 0.09), (' high', -12.901521, 0.0)]",high,high,"[('high', -0.71573573, 48.88), ('medium', -0.71573573, 48.88), ('very', -3.8407357, 2.15), ('low', -7.090736, 0.08), (' high', -12.590735, 0.0)]",high,high,"[('high', -0.65152085, 52.13), ('medium', -0.77652085, 46.0), ('very', -4.0265207, 1.78), ('low', -7.0265207, 0.09), (' high', -12.901521, 0.0)]",high,high,"[('high', -0.71573573, 48.88), ('medium', -0.71573573, 48.88), ('very', -3.8407357, 2.15), ('low', -7.090736, 0.08), ('High', -12.590735, 0.0)]"
7104,7104,255,7104,AR6_WGII,2700,9,"This implies greater mitigation trade-offs in terms of overall economic development, food crop prices, energy prices and overall household consumption, but lower climate risk, with sustainable development synergies such as human health and lower adaptation trade-offs, and an uneven distribution of effects ","Globally, low climate change projections, versus higher climate change projections, imply greater mitigation, lower climate risks and less adaptation. This implies greater mitigation trade-offs in terms of overall economic development, food crop prices, energy prices and overall household consumption, but lower climate risk, with sustainable development synergies such as human health and lower adaptation trade-offs, and an uneven distribution of effects",very high,3,test,"It highlights the importance of societal priorities and policy design for realizing synergies. However, the literature is not well developed in terms of how to optimize mitigation, adaptation and sustainable development interventions to achieve multiple priorities. 18.2.5.3.2 Risk management combinations with lower to higher climate change Given the global climate system is committed to additional future warming, different portfolios of adaptation, mitigation, and sustainable development interventions are relevant for climate risk management. The different strands of literature discussed above can be integrated to help inform thinking about combinations of approaches to climate risk management. Globally, low climate change projections, versus higher climate change projections, imply greater mitigation, lower climate risks and less adaptation. This implies greater mitigation trade-offs in terms of overall economic development, food crop prices, energy prices and overall household consumption, but lower climate risk, with sustainable development synergies such as human health and lower adaptation trade-offs, and an uneven distribution of effects (very high confidence) (Roy et al., 2018). Sustainable development considerations could be used to prioritise mitigation options, but as noted earlier, there are trade-offs, with a potentially significant impact on the economic cost of mitigation, as well as a potential trade-off in terms of the climate outcomes that are still viable (Riahi et al., 2022).",False,high,high,"[('high', -0.07370517, 92.89), ('medium', -3.0737052, 4.62), ('very', -3.6987052, 2.48), ('low', -10.823705, 0.0), ('High', -11.448705, 0.0)]",high,high,"[('high', -0.07437001, 92.83), ('medium', -2.94937, 5.24), ('very', -3.94937, 1.93), ('low', -11.07437, 0.0), ('High', -12.44937, 0.0)]",high,high,"[('high', -0.16858241, 84.49), ('medium', -2.0435824, 12.96), ('very', -3.6685824, 2.55), ('low', -10.043582, 0.0), (' high', -12.668582, 0.0)]",high,high,"[('high', -0.07437001, 92.83), ('medium', -2.94937, 5.24), ('very', -3.94937, 1.93), ('low', -11.07437, 0.0), ('High', -12.44937, 0.0)]",high,high,"[('high', -0.16858351, 84.49), ('medium', -2.0435834, 12.96), ('very', -3.6685834, 2.55), ('low', -10.043584, 0.0), (' high', -12.668584, 0.0)]"
7114,7114,256,7114,AR6_WGII,2703,3,"Nevertheless, some authors have cautioned that urban transitions will be associated with synergies as well as trade-offs with respect to sustainable development ",Urban transitions will be associated with synergies as well as trade-offs with respect to sustainable development,very high,3,test,"Urban agriculture enables citizens to fulfil some of their food needs, improving urban resilience to food shortages, enhancing biodiversity and increasing coping capacity during disasters (Demuzere et al., 2014; Clucas et al., 2018) (Lwasa et al., 2022). Strengthening urban agroecosystems therefore increases resilience to supply shocks from climate change impacts and can contribute to community cohesion (Temmer, 2017a). 18 2692Chapter 18 Climate Resilient Development Pathways Overall, the discourse in the literature regarding the future of cities emphasises the importance of viewing cities as more than just their physical infrastructure that can be made more resilient through engineering solutions (Davidson et al., 2019). Rather, urban areas are increasingly conceptualised as complex socio-ecological or socio- technical systems (very high confidence) (Patorniti et al., 2017; Patorniti et al., 2018; Visvizi et al., 2018; Savaget et al., 2019). Such frameworks integrate physical, cyber, social and ecological elements of cities in pursuit of resilience and sustainability transitions, and they recognise the role of governance and engagement processes as being central to system change (Temmer, 2017b). Nevertheless, some authors have cautioned that urban transitions will be associated with synergies as well as trade-offs with respect to sustainable development (very high confidence) (Maes et al., 2019; Sharifi, 2020). 18.3.1.3 Land, Oceans and Ecosystems Land, oceans and terrestrial ecosystems are in transition globally, with anthropogenic factors including climate change being a major driving force (very high confidence) (IPBES, 2019) (Box 6).",False,high,high,"[('high', -0.029040337, 97.14), ('very', -3.6540403, 2.59), ('medium', -5.9040403, 0.27), (' high', -13.15404, 0.0), ('Very', -13.27904, 0.0)]",high,high,"[('high', -0.06051084, 94.13), ('very', -2.9355109, 5.31), ('medium', -5.1855106, 0.56), ('Very', -12.685511, 0.0), (' high', -13.060511, 0.0)]",high,high,"[('high', -0.026522636, 97.38), ('very', -4.2765226, 1.39), ('medium', -4.4015226, 1.23), ('\n', -11.901523, 0.0), (' high', -12.276523, 0.0)]",high,high,"[('high', -0.028719418, 97.17), ('very', -3.6537194, 2.59), ('medium', -6.0287194, 0.24), (' high', -13.153719, 0.0), ('Very', -13.403719, 0.0)]",high,high,"[('high', -0.028153878, 97.22), ('very', -4.278154, 1.39), ('medium', -4.278154, 1.39), ('\n', -11.903153, 0.0), (' high', -12.278153, 0.0)]"
7131,7131,257,7131,AR6_WGII,2718,23,"For example, addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes ","Addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes",very high,3,test,"As a consequence, the characteristics of economic systems will play an important role in determining their resilience (very high confidence). These effects will occur within the context of other developments, such as a growing world population, which increases environmental pressures and pollution. This impact is higher for developing countries than for high-income countries (Liobikienė and Butkus, 2018). While looking for sustainable climate-resilient policies, many complex and interconnected systems, including economic development, must be considered in the face of global-scale changes (Hilmi and Safa, 2010). Miller (2017) discusses some of the planning for, and application of, adaptation measures that improve sustainability, noting the importance of considering a range of factors including complexities of interconnected systems, the inherent uncertainties associated with projections of climate change impacts and the effects of global-scale changes such as technological and economic development for decision makers. For example, addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes (very high confidence). Instead, integrating climate resilience into growth and development planning allows decision makers to identify what sustainable development policies can support climate-resilient growth and poverty reduction and understand better how patterns and trends of economic development affect vulnerability and exposure to climate impacts across sectors and populations, including distributional effects (Doczi, 2015).",False,high,high,"[('high', -0.2821187, 75.42), ('very', -1.4071187, 24.48), ('medium', -7.032119, 0.09), ('Very', -9.782119, 0.01), ('High', -11.782119, 0.0)]",high,high,"[('high', -0.28223926, 75.41), ('very', -1.4072392, 24.48), ('medium', -6.9072394, 0.1), ('Very', -9.782239, 0.01), ('High', -11.657239, 0.0)]",high,high,"[('high', -0.18105775, 83.44), ('very', -1.8060577, 16.43), ('medium', -6.681058, 0.13), ('Very', -10.306058, 0.0), ('High', -12.181058, 0.0)]",high,high,"[('high', -0.18105775, 83.44), ('very', -1.8060577, 16.43), ('medium', -6.681058, 0.13), ('Very', -10.306058, 0.0), ('High', -12.181058, 0.0)]",high,high,"[('high', -0.18122254, 83.42), ('very', -1.8062226, 16.43), ('medium', -6.5562224, 0.14), ('Very', -10.431223, 0.0), (""'"", -12.056223, 0.0)]"
7132,7132,258,7132,AR6_WGII,2718,26,"Although higher levels of poverty, corruption, and economic and social inequalities can increase the risk of negative outcomes, these potential negative effects would be mitigated if inequality impacts were taken into consideration in all stages of policy making ","Although higher levels of poverty, corruption, and economic and social inequalities can increase the risk of negative outcomes, these potential negative effects would be mitigated if inequality impacts were taken into consideration in all stages of policy making",very high,3,test,"While looking for sustainable climate-resilient policies, many complex and interconnected systems, including economic development, must be considered in the face of global-scale changes (Hilmi and Safa, 2010). Miller (2017) discusses some of the planning for, and application of, adaptation measures that improve sustainability, noting the importance of considering a range of factors including complexities of interconnected systems, the inherent uncertainties associated with projections of climate change impacts and the effects of global-scale changes such as technological and economic development for decision makers. For example, addressing climate impacts in isolation is unlikely to achieve equitable, efficient or effective adaptation outcomes (very high confidence). Instead, integrating climate resilience into growth and development planning allows decision makers to identify what sustainable development policies can support climate-resilient growth and poverty reduction and understand better how patterns and trends of economic development affect vulnerability and exposure to climate impacts across sectors and populations, including distributional effects (Doczi, 2015). Markkanen and Anger-Kraavi (2019) highlighted that climate change mitigation policy can influence inequality both positively and negatively. Although higher levels of poverty, corruption, and economic and social inequalities can increase the risk of negative outcomes, these potential negative effects would be mitigated if inequality impacts were taken into consideration in all stages of policy making (very high confidence). The primary objective of economic and financial incentives around carbon emissions is to redirect investment from high to low carbon technologies (Komendantova et al., 2016).",False,high,high,"[('high', -0.591391, 55.36), ('medium', -0.841391, 43.11), ('very', -4.341391, 1.3), ('low', -6.091391, 0.23), ('High', -11.091391, 0.0)]",medium,medium,"[('medium', -0.44357356, 64.17), ('high', -1.0685736, 34.35), ('very', -4.6935735, 0.92), ('low', -5.1935735, 0.56), ('Medium', -11.193574, 0.0)]",high,high,"[('high', -0.591391, 55.36), ('medium', -0.841391, 43.11), ('very', -4.341391, 1.3), ('low', -6.091391, 0.23), ('High', -11.091391, 0.0)]",high,high,"[('high', -0.6608764, 51.64), ('medium', -0.7858764, 45.57), ('very', -3.6608763, 2.57), ('low', -6.1608763, 0.21), ('Very', -10.910876, 0.0)]",high,high,"[('high', -0.4850591, 61.57), ('medium', -0.98505914, 37.34), ('very', -4.6100593, 1.0), ('low', -6.9850593, 0.09), ('High', -11.110059, 0.0)]"
7135,7135,259,7135,AR6_WGII,2719,29,"Stable and predictable carbon-pricing regimes would significantly contribute to fostering financial innovation that can help further accelerate the decarbonisation of the global economy, even in jurisdictions which are more lenient in implementing climate mitigation actions ","Stable and predictable carbon-pricing regimes would significantly contribute to fostering financial innovation that can help further accelerate the decarbonisation of the global economy, even in jurisdictions which are more lenient in implementing climate mitigation actions",very high,3,test,"The EU taxonomy for sustainable activities is a promising step in the right direction. For example, a ‘green’ label for bonds is often stretched to encompass financing facilities of issuers that misrepresent the actual environmental footprint of their operations (the so-called risk of ‘greenwashing’). Even in cases where the bonds’ proceeds are actually used to finance green projects, investors often remain exposed to both the green and ‘brown’ assets of the issuers (Gianfrate and Peri, 2019; Flammer, 2020). The heterogeneity of metrics and rating methodologies (along with inherent conflict of interests between issuers, investors and score/ rating providers) results in inconsistent and unreliable quantification of the actual environmental footprint of corporate and sovereign issuers (Battiston et al., 2017; Busch et al.). In order to promote financial climate-related disclosures for companies and financial intermediaries, the financial system could play a key role in pricing carbon and in allocating capital towards low-carbon emission companies (Aldy and Gianfrate, 2019; Bento and Gianfrate, 2020; Aldy et al., 2021). Stable and predictable carbon-pricing regimes would significantly contribute to fostering financial innovation that can help further accelerate the decarbonisation of the global economy, even in jurisdictions which are more lenient in implementing climate mitigation actions (very high confidence) (Baranzini et al., 2017). A growing number of financial regulators are intensifying efforts to enhance climate-related disclosure of financial actors.",False,high,high,"[('high', -0.52540946, 59.13), ('medium', -0.90040946, 40.64), ('very', -6.1504097, 0.21), ('low', -10.02541, 0.0), ('High', -10.02541, 0.0)]",high,high,"[('high', -0.52540946, 59.13), ('medium', -0.90040946, 40.64), ('very', -6.1504097, 0.21), ('High', -10.02541, 0.0), ('low', -10.02541, 0.0)]",medium,medium,"[('medium', -0.43011948, 65.04), ('high', -1.0551195, 34.82), ('very', -6.6801195, 0.13), ('low', -10.0551195, 0.0), ('Medium', -10.1801195, 0.0)]",high,high,"[('high', -0.52540946, 59.13), ('medium', -0.90040946, 40.64), ('very', -6.1504097, 0.21), ('low', -10.02541, 0.0), ('High', -10.02541, 0.0)]",high,high,"[('high', -0.6941242, 49.95), ('medium', -0.6941242, 49.95), ('very', -7.069124, 0.09), ('High', -10.069124, 0.0), ('Medium', -10.194124, 0.0)]"
