,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
3487,3487,135,3487,AR6_WGII,393,4,"Combined climate- induced drivers and non-climate drivers also expose densely populated coastal zones to flooding (high confidence) and decrease physical protection of people, property and culturally important sites ","Combined climate- induced drivers and non-climate drivers decrease physical protection of people, property and culturally important sites from flooding",very high,3,test,"Climate-driven movement of fish stocks is causing commercial, small-scale, artisanal 3 382Chapter 3 Oceans and Coastal Ecosystems and Their Services and recreational fishing activities to shift poleward and diversify harvests (high confidence). Climate change is increasing the geographic spread and risk of marine-borne pathogens like Vibrio sp. (very high confidence), which endanger human health and decrease provisioning and cultural ecosystem services (high confidence). Interacting climate- induced drivers and non-climate drivers are enhancing movement and bioaccumulation of toxins and contaminants into marine food webs (medium evidence, high agreement), and increasing salinity of coastal waters, aquifers and soils (very high confidence), which endangers human health (very high confidence). Combined climate- induced drivers and non-climate drivers also expose densely populated coastal zones to flooding (high confidence) and decrease physical protection of people, property and culturally important sites (very high confidence). {3.4.2.10, 3.5.3, 3.5.5, 3.5.5.3, 3.5.6, Cross-Chapter Box SLR in Chapter 3} Projections: vulnerabilities, risks and impacts Ocean conditions are projected to continue diverging from a pre-industrial state (virtually certain), with the magnitude of warming, acidification, deoxygenation, sea level rise and other climate-induced drivers depending on the emission scenario (very high confidence), and to increase risk of regional extirpations and global extinctions of marine species (medium confidence).",False,high,high,"[('high', -0.16684224, 84.63), ('medium', -2.2482421, 10.56), ('High', -3.227164, 3.97), ('Medium', -5.333068, 0.48), ('very', -5.855706, 0.29)]",high,high,"[('high', -0.14287347, 86.69), ('medium', -2.726833, 6.54), ('High', -2.8220727, 5.95), ('Medium', -5.222507, 0.54), ('very', -6.0328135, 0.24)]",high,high,"[('high', -0.16684224, 84.63), ('medium', -2.2482421, 10.56), ('High', -3.227164, 3.97), ('Medium', -5.333068, 0.48), ('very', -5.855706, 0.29)]",high,high,"[('high', -0.14287347, 86.69), ('medium', -2.726833, 6.54), ('High', -2.8220727, 5.95), ('Medium', -5.222507, 0.54), ('very', -6.0328135, 0.24)]",high,high,"[('high', -0.16684224, 84.63), ('medium', -2.2482421, 10.56), ('High', -3.227164, 3.97), ('Medium', -5.333068, 0.48), ('very', -5.855706, 0.29)]"
3553,3553,136,3553,AR6_WGII,411,17,"Temperature affects the movement and transport of molecules and, thereby, the rates of all biochemical reactions; thus, ongoing and projected warming (Section 3.2.2.1) that remains below an organism’s physiological optimum will generally raise metabolic rates ","Temperature affects the movement and transport of molecules and, thereby, the rates of all biochemical reactions; thus, ongoing and projected warming that remains below an organism’s physiological optimum will generally raise metabolic rates",very high,3,test,"There is little evidence for ocean acidification in the past 2.6 Ma (low confidence) (Hönisch et al., 2012), but ocean ventilation was highly sensitive to even modest warming such as observed in the past 10,000 years (medium confidence) (Jaccard and Galbraith, 2012; Lembke-Jene et al., 2018).3.3 Linking Biological Responses to Climate- induced Drivers 3.3.1 Introduction This section assesses new evidence since AR5 (Pörtner et al., 2014) and SROCC (Bindoff et al., 2019a) regarding biotic responses to multiple environmental drivers. It assesses differential sensitivities among life stages within individual organisms, changing responses across scales of biological organisation and the potential for evolutionary adaptation to climate change (e.g., Przeslawski et al., 2015; Boyd et al., 2018; Reddin et al., 2020), providing examples and identifying key gaps and uncertainties that limit our ability to project the ecological impact of multiple climate-induced drivers (Figure 3.8a). The assessment includes physiological responses to single environmental drivers and their underlying mechanisms (Section 3.3.2), the characteristics of multiple drivers and organisms’ responses to them (Section 3.3.3), short-term acclimation and longer-term evolutionary adaptation of populations (Section 3.3.4), and it concludes with an assessment of progress in upscaling laboratory findings to ecosystems within in situ settings (Figure 3.8b; Section 3.3.5). 3.3.2 Responses to Single Drivers Anthropogenic CO 2 emissions trigger a suite of changes that alter ocean temperature, pH and CO 2 concentration, oxygen concentration and nutrient supply at global scales (Section 3.2). The response pathways of these climate-induced drivers have been investigated primarily as single variables. Temperature affects the movement and transport of molecules and, thereby, the rates of all biochemical reactions; thus, ongoing and projected warming (Section 3.2.2.1) that remains below an organism’s physiological optimum will generally raise metabolic rates (very high confidence) (Pörtner et al., 2014). Beyond this optimum (T opt; Figure 3.9), metabolism typically decreases sharply, finally reaching a critical threshold (T crit) beyond which enzymes become thermally inactivated and cells undergo oxidative stress.",False,high,high,"[('high', -0.6275934, 53.39), ('High', -1.4908003, 22.52), ('very', -1.7210459, 17.89), ('Very', -2.838739, 5.85), ('medium', -6.1902137, 0.2)]",high,high,"[('high', -0.4209137, 65.64), ('High', -1.5549393, 21.12), ('very', -2.2949734, 10.08), ('Very', -3.6161366, 2.69), ('medium', -5.7734985, 0.31)]",high,high,"[('high', -0.6275934, 53.39), ('High', -1.4908003, 22.52), ('very', -1.7210459, 17.89), ('Very', -2.838739, 5.85), ('medium', -6.1902137, 0.2)]",high,high,"[('high', -0.8095111, 44.51), ('High', -0.8439979, 43.0), ('very', -2.6905384, 6.78), ('Very', -2.9112186, 5.44), ('Medium', -6.615551, 0.13)]",high,high,"[('high', -0.3259986, 72.18), ('High', -1.9219134, 14.63), ('very', -2.213814, 10.93), ('Very', -3.9567378, 1.91), ('medium', -6.0255036, 0.24)]"
3574,3574,137,3574,AR6_WGII,415,26,"Overall, rising metabolic rates due to warming will be restricted to primary producers in high- nutrient regions ","In marine ecosystems, rising metabolic rates due to warming will be restricted to primary producers in high- nutrient regions",medium,1,test,"Phosphorus limitation lowers the temperature optimum for growth of phytoplankton, making these organisms more prone to heat stress (Thomas et al., 2017; Bestion et al., 2018). This trend may hold for open-ocean phytoplankton, which are often iron- limited (medium confidence) (Boyd, 2019). Such temperature-nutrient interactions might be especially relevant during summer MHWs (Section 3.2.2.1; Cross-Chapter Box EXTREMES in Chapter 2; IPCC, 2018; Holbrook et al., 2019; DeCarlo et al., 2020; Hayashida et al., 2020), when primary producers are often nutrient-limited and near their thermal limits. Increasingly frequent and intense MHWs along with projected decreases in nutrient availability (Section 3.2.3.3) may push some primary producers beyond tolerance thresholds. Temperature– nutrient interactions can also alter the photosynthesis-to-respiration ratio in phytoplankton (Marañón et al., 2018). Overall, rising metabolic rates due to warming will be restricted to primary producers in high- nutrient regions (medium confidence) (Thomas et al., 2017; Marañón et al., 2018). For zooxanthellae-containing corals, nutrient supply from upwelling or from runoff can increase coral susceptibility to bleaching during warm-season MHWs (DeCarlo et al., 2020; Wooldridge, 2020).",False,high,high,"[('high', -0.76737565, 46.42), ('High', -1.2890127, 27.55), ('medium', -1.7501485, 17.37), ('Medium', -2.4598749, 8.54), ('very', -7.6766887, 0.05)]",high,high,"[('high', -0.8346591, 43.4), ('medium', -1.1782184, 30.78), ('High', -1.7712092, 17.01), ('Medium', -2.4419627, 8.7), ('very', -7.7130237, 0.04)]",high,high,"[('high', -0.8346591, 43.4), ('medium', -1.1782184, 30.78), ('High', -1.7712092, 17.01), ('Medium', -2.4419627, 8.7), ('very', -7.7130237, 0.04)]",high,high,"[('high', -0.60730433, 54.48), ('High', -1.4291923, 23.95), ('medium', -1.8331287, 15.99), ('Medium', -2.9122818, 5.44), ('very', -7.233573, 0.07)]",high,high,"[('high', -0.6004584, 54.86), ('medium', -1.5487425, 21.25), ('High', -1.7182105, 17.94), ('Medium', -2.8462412, 5.81), ('very', -7.1129417, 0.08)]"
3581,3581,138,3581,AR6_WGII,418,3,"It is therefore difficult to generalise to what extent co-occurring ocean warming ameliorates or exacerbates effects of acidification on behaviour (Laubenstein et al., 2019); outcomes depend upon species and life stage (Faleiro et al., 2015; Chan et al., 2016; Tills et al., 2016; Wang et al., 2018b; Jarrold et al., 2020), interactions between species (e.g., Paula et al., 2019) along with confounding factors including food availability and salinity ","It is difficult to generalise to what extent co-occurring ocean warming ameliorates or exacerbates effects of ocean acidification on behaviour; outcomes depend upon species and life stage, interactions between species, along with confounding factors including food availability and salinity",medium,1,test,"For instance, increased pCO 2 can directly act on neuronal signalling pathways (e.g., Gamma-aminobutyric acid hypothesis; Nilsson et al., 2012; Thomas et al., 2020) and influence learning (Chivers et al., 2014), vision (Chung et al., 2014), and choice and escape behaviour (Watson et al., 2014; Wang et al., 2017b). There is further evidence that observed alterations in fish olfactory behaviour 3 407Oceans and Coastal Ecosystems and Their Services Chapter 3 under ocean acidification may result from physiological and molecular changes of the olfactory epithelium, influencing olfactory receptors (Roggatz et al., 2016; Porteus et al., 2018; Velez et al., 2019; Mazurais et al., 2020). Temperature mainly drives metabolic processes and thus energetic requirements, which can indirectly influence behaviour, including increased risk-taking during feeding (Marangon et al., 2020). Ocean warming also accelerates the biochemical reactions and metabolic processes that are primarily influenced by acidification. It is therefore difficult to generalise to what extent co-occurring ocean warming ameliorates or exacerbates effects of acidification on behaviour (Laubenstein et al., 2019); outcomes depend upon species and life stage (Faleiro et al., 2015; Chan et al., 2016; Tills et al., 2016; Wang et al., 2018b; Jarrold et al., 2020), interactions between species (e.g., Paula et al., 2019) along with confounding factors including food availability and salinity (medium confidence) (Ferrari et al., 2015; Pistevos et al., 2015; Pimentel et al., 2016; Pistevos et al., 2017; Horwitz et al., 2020). While hypoxia can dominate multiple-driver responses locally (Sampaio et al., 2021), warming is the fundamental physiological driver for most marine ectotherms, globally, as it directly affects their entire biochemistry and energy metabolism.",False,medium,medium,"[('medium', -0.35925344, 69.82), ('high', -1.3854184, 25.02), ('Medium', -3.3987699, 3.34), ('High', -4.031075, 1.78), ('low', -8.810367, 0.01)]",medium,medium,"[('medium', -0.31670302, 72.85), ('Medium', -1.9818528, 13.78), ('high', -2.2426178, 10.62), ('High', -3.6091416, 2.71), ('low', -8.755473, 0.02)]",medium,medium,"[('medium', -0.3343525, 71.58), ('high', -1.6960506, 18.34), ('Medium', -2.580038, 7.58), ('High', -3.7003117, 2.47), ('low', -9.124977, 0.01)]",medium,medium,"[('medium', -0.362188, 69.62), ('high', -1.3520371, 25.87), ('Medium', -3.5500505, 2.87), ('High', -4.1404223, 1.59), ('very', -8.4780445, 0.02)]",medium,medium,"[('medium', -0.29880437, 74.17), ('high', -1.6024963, 20.14), ('Medium', -3.2050428, 4.06), ('High', -4.142434, 1.59), ('low', -8.54214, 0.02)]"
3609,3609,139,3609,AR6_WGII,425,3,"Major reef crises in the past 300 million years were governed by hyperthermal events (medium confidence) (Section 3.2.4.4; Cross-Chapter Box PALEO in Chapter 1) longer in time scale than anthropogenic climate change, during which net coral reef accretion was more strongly affected than biodiversity ","Major reef crises in the past 300 million years were governed by hyperthermal events longer in time scale than anthropogenic climate change, during which net coral reef accretion was more strongly affected than biodiversity",medium,1,test,"Only few coral reef areas show some resilience to global change drivers (low confidence).’‘Coral reefs will face very high risk at temperatures 1.5°C of global sea surface warming (very high confidence).’ ‘Almost all coral reefs will degrade from their current state, even if global warming remains below 2°C (very high confidence), and the remaining shallow coral reef communities will differ in species composition and diversity from present reefs (very high confidence). This will greatly diminish the services they provide to society, such as food provision (high confidence), coastal protection (high confidence) and tourism (medium confidence).’ ‘The very high vulnerability of coral reefs to warming, ocean acidification, increasing storm intensity and SLR under climate change, including enhanced bioerosion (high confidence), points to the importance of considering both mitigation and adaptation.’ 3 414Chapter 3 Oceans and Coastal Ecosystems and Their Services fringed shorelines and reef islands (Yates et al., 2017; Beck et al., 2018; Harris et al., 2018). Local coral reef fish species richness is projected to decline due to the impacts of warming on coral cover and diversity (high confidence), with declines up to 40% by 2060 in SSP5-8.5 (Strona et al., 2021). These observed and projected impacts are supported by geological and paleo-ecological evidence showing a decline in coral reef extent and species richness under previous episodes of climate change and ocean acidification (Kiessling and Simpson, 2011; Pandolfi et al., 2011; Kiessling et al., 2012; Pandolfi and Kiessling, 2014; Kiessling and Kocsis, 2015). Major reef crises in the past 300 million years were governed by hyperthermal events (medium confidence) (Section 3.2.4.4; Cross-Chapter Box PALEO in Chapter 1) longer in time scale than anthropogenic climate change, during which net coral reef accretion was more strongly affected than biodiversity (medium confidence). In response to the global-scale decline in coral reefs and high future risk, recent literature focuses on finding thermal refuges and identifying uniquely resilient species, populations or reefs for targeted restoration and management (Hoegh-Guldberg et al., 2018b).",False,high,high,"[('high', -0.8294831, 43.63), ('High', -0.9891587, 37.19), ('medium', -2.2947311, 10.08), ('Medium', -2.5625057, 7.71), ('very', -5.044426, 0.64)]",high,high,"[('high', -0.8294831, 43.63), ('High', -0.9891587, 37.19), ('medium', -2.2947311, 10.08), ('Medium', -2.5625057, 7.71), ('very', -5.044426, 0.64)]",high,high,"[('high', -0.61704457, 53.95), ('High', -1.3468648, 26.01), ('medium', -2.0325546, 13.1), ('Medium', -2.8620796, 5.71), ('very', -4.986784, 0.68)]",high,high,"[('high', -0.45217398, 63.62), ('High', -1.631995, 19.55), ('medium', -2.0615604, 12.73), ('Medium', -3.4444625, 3.19), ('very', -5.198371, 0.55)]",high,high,"[('high', -0.39954427, 67.06), ('High', -1.8041215, 16.46), ('medium', -2.1014886, 12.23), ('Medium', -3.7932267, 2.25), ('very', -4.2239785, 1.46)]"
3659,3659,140,3659,AR6_WGII,432,11,"SR15 (Hoegh-Guldberg et al., 2018a) Estuaries, deltas and lagoons were not assessed in this report.Under both a 1.5°C and 2°C of warming, relative to the pre-industrial era, deltas are expected to be highly threatened by SLR and localised subsidence ","Under both a 1.5°C and 2°C of warming, relative to the pre-industrial era, deltas are expected to be highly threatened by sea level rise (SLR) and localised subsidence",high,2,test,"Increased coastal flooding, erosion and saltwater intrusions have led to degradation of ecosystems (very high confidence).Future changes in climate impact-drivers such as warming, acidification, waves, storms, sea level rise (SLR) and runoff will have consequences for ecosystem function and services in lagoons and estuaries (high confidence), but with regional differences in magnitude of change in impact drivers and ecosystem response. Warming, changes in precipitation and changes in wind strength can interact to alter water-column salinity and stratification (medium confidence), which could impact water column oxygen content (medium confidence). Land-use change, SLR and intensifying storms will alter deposition-erosion dynamics, impacting shoreline vegetation and altering turbidity (medium confidence). Together with warming, these drivers will alter the seasonal pattern of primary production and the distribution of biota throughout the ecosystems (medium to high confidence), impacting associated ecosystem services. The projected impacts of climate change on deltas are associated mainly with pluvial floods and SLR, which will amplify observed impacts of interacting climate and non-climate drivers (high confidence). SR15 (Hoegh-Guldberg et al., 2018a) Estuaries, deltas and lagoons were not assessed in this report.Under both a 1.5°C and 2°C of warming, relative to the pre-industrial era, deltas are expected to be highly threatened by SLR and localised subsidence (high confidence). The slower rate of SLR associated with 1.5°C of warming poses smaller risks of flooding and salinisation (high confidence), and facilitates greater opportunities for adaptation, including managing and restoring natural coastal ecosystems and infrastructure reinforcement (medium confidence).",False,high,high,"[('high', -0.044880506, 95.61), ('High', -3.5407853, 2.9), ('medium', -4.827, 0.8), ('very', -5.1081834, 0.6), ('Very', -8.012372, 0.03)]",high,high,"[('high', -0.03147305, 96.9), ('High', -4.3703117, 1.26), ('very', -4.6016407, 1.0), ('medium', -4.8859825, 0.76), (' high', -8.126884, 0.03)]",high,high,"[('high', -0.07799429, 92.5), ('High', -2.8843641, 5.59), ('very', -4.420644, 1.2), ('medium', -5.282937, 0.51), ('Very', -6.844863, 0.11)]",high,high,"[('high', -0.029953882, 97.05), ('High', -4.599473, 1.01), ('very', -4.6250906, 0.98), ('medium', -4.7114725, 0.9), (' high', -8.081611, 0.03)]",high,high,"[('high', -0.044880506, 95.61), ('High', -3.5407853, 2.9), ('medium', -4.827, 0.8), ('very', -5.1081834, 0.6), ('Very', -8.012372, 0.03)]"
3693,3693,141,3693,AR6_WGII,434,16,"Other species, such as Posidonia oceanica in the Mediterranean, might lose as much as 75% of their habitat by 2050 under RCP8.5 and become functionally extinct ","Seagrass species, such as Posidonia oceanica in the Mediterranean, might lose as much as 75% of their habitat by 2050 under representative concentrations pathway RCP8.5 and become functionally extinct",low,0,test,"On the basis of paleorecords (Table 3.8), we assess that mangroves and salt marshes are likely at high risk from future SLR, even under SSP1-1.9, with impacts manifesting in the mid- term (medium confidence). Under SSP5-8.5, wetlands are very likely at high risk from SLR, with larger impacts manifesting before 2040 (medium confidence). By 2100, these ecosystems are at high risk of impacts under all scenarios except SSP1-1.9 (high confidence), with impacts most severe along coastlines with gently sloping shorelines, limited sediment inputs, small tidal ranges and limited space for inland migration (very high confidence) (Cross-Chapter Box SLR in Chapter 3; Schuerch et al., 2018; FitzGerald and Hughes, 2019; Leo et al., 2019; Schuerch et al., 2019; Raw et al., 2020; Saintilan et al., 2020). For seagrasses, recent projections for climate-change impacts vary by species and region. Warming is projected to increase the habitat available to Zostera marina on the east coast of the USA by 2100 but contract its southern range edge by 150–650 km under RCP2.6 and RCP8.5, respectively (Wilson and Lotze, 2019). Other species, such as Posidonia oceanica in the Mediterranean, might lose as much as 75% of their habitat by 2050 under RCP8.5 and become functionally extinct (low confidence) by 2100 (Chefaoui et al., 2018). Observed impacts of MHWs (Kendrick et al., 2019; Strydom et al., 2020; Serrano et al., 2021) indicate that increasing intensity and frequency of MHWs (Section 3.2.2.1) will have escalating impacts on seagrass ecosystems (high confidence).",False,high,high,"[('high', -0.14784062, 86.26), ('medium', -2.4878826, 8.31), ('High', -3.170004, 4.2), ('very', -4.85351, 0.78), ('Medium', -5.636486, 0.36)]",high,high,"[('high', -0.08266019, 92.07), ('medium', -3.0698981, 4.64), ('High', -3.8964286, 2.03), ('very', -4.5311255, 1.08), ('Medium', -6.80084, 0.11)]",high,high,"[('high', -0.12675138, 88.1), ('medium', -2.934857, 5.31), ('High', -3.080418, 4.59), ('very', -4.148438, 1.58), ('Medium', -5.9746575, 0.25)]",high,high,"[('high', -0.11640101, 89.01), ('medium', -2.8337414, 5.88), ('High', -3.4879239, 3.06), ('very', -4.075998, 1.7), ('Medium', -6.1063514, 0.22)]",high,high,"[('high', -0.11640101, 89.01), ('medium', -2.8337414, 5.88), ('High', -3.4879239, 3.06), ('very', -4.075998, 1.7), ('Medium', -6.1063514, 0.22)]"
3747,3747,142,3747,AR6_WGII,439,19,"However, the natural carbon dynamics of these systems have been greatly changed by human activities ","Estuaries, shelf seas and a wide range of other intertidal and shallow-water habitats play an important role in the global carbon cycle through their primary production by rooted plants, seaweeds (macroalgae) and phytoplankton, and also by processing riverine organic carbon. The natural carbon dynamics of these systems have been greatly changed by human activities",high,2,test,"The majority of responses have been detrimental, with the direction and magnitude of the response depending on ecoregion, taxonomy, life history and exploitation history (Free et al., 2019; Yati et al., 2020). For example, fisheries productivity Table 3.11 | Summary of past IPCC assessments of shelf seas Observations Projections AR5 (Hoegh-Guldberg et al., 2014) ‘Primary productivity, biomass yields and fish capture rates have undergone large changes within the ECS [East China Sea] over the past decades (limited evidence, medium agreement, low confidence).’ ‘Changing sea temperatures have influenced the abundance of phytoplankton, benthic biomass, cephalopod fisheries and the size of demersal trawl catches in the northern SCS [South China Sea] observed over the period 1976–2004 (limited evidence, medium agreement).’ ‘Concurrent with the retreat of the ‘cold pool’ [...] on the northern Bering Sea shelf, [...] bottom trawl surveys of fish and invertebrates show a significant community-wide northward distributional shift and a colonisation of the former cold pool areas by sub-Arctic fauna (high confidence).’ ‘Observed changes in the phenology of plankton groups in the North Sea over the past 50 years are driven by climate forcing, in particular regional warming (high confidence).’‘Global warming will result in more frequent extreme events and greater associated risks to ocean ecosystems (high confidence). In some cases, [...] projected increases will eliminate ecosystems, and increase the risks and vulnerabilities to coastal livelihoods [and the vulnerabilities for food security including that of Southeast Asia] (medium to high confidence). Reducing stressors not related to climate change represents an opportunity to strengthen the ecological resilience within these regions, which may help them [biota] survive some projected changes in ocean temperature and chemistry.’ Changes in eutrophication and hypoxia are likely to influence shelf seas, but there is low confidence in the understanding of the magnitude of potential changes and impacts on ecosystem functioning, fisheries and other industries. SROCC (Bindoff et al., 2019a) ‘Species composition of fisheries catches since the 1970s in many shelf seas ecosystems of the world is increasingly dominated by warm-water species (medium confidence).’ ‘Estuaries, shelf seas and a wide range of other intertidal and shallow-water habitats play an important role in the global carbon cycle through their primary production by rooted plants, seaweeds (macroalgae) and phytoplankton, and also by processing riverine organic carbon. However, the natural carbon dynamics of these systems have been greatly changed by human activities (high confidence).’‘Direct anthropogenic impacts include coastal land-use change; indirect effects include increased nutrient delivery and other changes in river catchments, and marine resource exploitation in shelf seas. There is high confidence that these human-driven changes will continue, reflecting coastal settlement trends and global population growth.’",False,High,high,"[('High', -0.6155344, 54.04), ('high', -0.85616934, 42.48), ('Medium', -4.194947, 1.51), ('medium', -4.653992, 0.95), ('Very', -5.190005, 0.56)]",high,high,"[('high', -0.6792124, 50.7), ('High', -0.7948416, 45.17), ('Medium', -4.4130993, 1.21), ('medium', -4.462219, 1.15), ('very', -4.64699, 0.96)]",high,high,"[('high', -0.43403804, 64.79), ('High', -1.1820506, 30.66), ('medium', -3.7215786, 2.42), ('Medium', -4.3979263, 1.23), ('very', -5.1530304, 0.58)]",High,high,"[('High', -0.53521836, 58.55), ('high', -0.9897243, 37.17), ('Medium', -4.0416746, 1.76), ('medium', -4.3922873, 1.24), ('Very', -4.9509153, 0.71)]",high,high,"[('high', -0.6552085, 51.93), ('High', -0.8123588, 44.38), ('very', -4.6153927, 0.99), ('medium', -4.6250668, 0.98), ('Medium', -4.664995, 0.94)]"
3757,3757,143,3757,AR6_WGII,441,8,This is consistent with changes expected under climate change yet remains complicated by the influence of decadal-scale variability ,The increase of the overall magnitude of upwelling events from 1967 to 2010 experienced by the California Current is consistent with changes expected under climate change yet remains complicated by the influence of decadal-scale variability,low,0,test,"Projected changes in fish biomass within EBUS (Carozza et al., 2019) are therefore accorded low confidence. Finally, although MHWs are an important emerging hazard in the global ocean, with intensity, Table 3.13 | Summary of previous IPCC assessments of eastern boundary upwelling systems (EBUS) Observations Projections AR5 (Hoegh-Guldberg et al., 2014; Lluch-Cota et al., 2014) ‘[EBUS] are vulnerable to changes that influence the intensity of currents, upwelling and mixing (and hence changes in sea surface temperature, wind strength and direction), as well as O 2 content, carbonate chemistry, nutrient content and the supply of organic carbon to deep offshore locations (high confidence).’ Climate-change-induced intensification of ocean upwelling in some EBUS, as observed in past decades, may lead to regional cooling, rather than warming, of surface waters and cause enhanced productivity (medium confidence), but also enhanced hypoxia, acidification and associated biomass reduction in fish and invertebrate stocks. Owing to contradictory observations, there is currently uncertainty about the future trends of major upwelling systems and how their drivers will shape ecosystem characteristics (low confidence). ‘Declining O 2 and shoaling of the aragonite saturation horizon through ocean acidification increase the risk of upwelling water being low in pH and O 2, with impacts on coastal ecosystems and fisheries [...]. These risks and uncertainties are likely to involve significant challenges for fisheries and associated livelihoods along the west coasts of South America, Africa and North America (low to medium confidence).’ ‘There is robust evidence and medium agreement that the California Current has experienced [...] an increase of the overall magnitude of upwelling events from 1967 to 2010 (high confidence). This is consistent with changes expected under climate change yet remains complicated by the influence of decadal-scale variability (low confidence).’ Declining oxygen concentrations and shoaling of the hypoxic boundary layer likely ‘reduced the available habitat for key benthic communities as well as fish and other mobile species. Together with the shoaling of the saturation horizon, these changes have increased the incidence of low O 2 and low pH water flowing onto the continental shelf (high confidence; 40 to 120 m), causing problems for industries such as the shellfish aquaculture industry.’ Despite its apparent sensitivity to environmental variability, there is limited evidence of ecological changes in the Benguela Current EBUS due to climate change.‘Like other ocean sub-regions, [EBUS] are projected to warm under climate change, with increased stratification and intensified winds as westerly winds shift poleward (likely).",False,medium,medium,"[('medium', -0.3477801, 70.63), ('Medium', -1.7121447, 18.05), ('high', -2.474535, 8.42), ('High', -3.5459747, 2.88), (' medium', -9.278158, 0.01)]",medium,medium,"[('medium', -0.51530457, 59.73), ('Medium', -1.3128357, 26.91), ('high', -2.5116577, 8.11), ('High', -2.953991, 5.21), (' medium', -8.863527, 0.01)]",medium,medium,"[('medium', -0.39921755, 67.08), ('Medium', -1.3850269, 25.03), ('high', -2.9748383, 5.11), ('High', -3.5990047, 2.74), (' medium', -8.64637, 0.02)]",Medium,medium,"[('Medium', -0.51560074, 59.71), ('medium', -1.0795655, 33.97), ('High', -3.1782956, 4.17), ('high', -3.8588357, 2.11), (' medium', -8.567273, 0.02)]",Medium,medium,"[('Medium', -0.7015021, 49.58), ('medium', -0.78380036, 45.67), ('High', -3.6264365, 2.66), ('high', -3.889393, 2.05), (' medium', -8.424927, 0.02)]"
3759,3759,144,3759,AR6_WGII,441,13,"However, the interaction of coastal warming and local winds may have affected upwelling strength, with the direction of changes [varying] between and within EBUS ","The interaction of coastal warming and local winds may have affected upwelling strength in Eastern Boundary Upwelling Systems (EBUS), with the direction of observed large-scale wind intensification in the past 60 years varying between and within systems",low,0,test,"This is consistent with changes expected under climate change yet remains complicated by the influence of decadal-scale variability (low confidence).’ Declining oxygen concentrations and shoaling of the hypoxic boundary layer likely ‘reduced the available habitat for key benthic communities as well as fish and other mobile species. Together with the shoaling of the saturation horizon, these changes have increased the incidence of low O 2 and low pH water flowing onto the continental shelf (high confidence; 40 to 120 m), causing problems for industries such as the shellfish aquaculture industry.’ Despite its apparent sensitivity to environmental variability, there is limited evidence of ecological changes in the Benguela Current EBUS due to climate change.‘Like other ocean sub-regions, [EBUS] are projected to warm under climate change, with increased stratification and intensified winds as westerly winds shift poleward (likely). However, cooling has also been predicted for some [EBUS], resulting from the intensification of wind-driven upwelling.’ ‘There is medium agreement, despite limited evidence, that upwelling intensity and associated variables (e.g., temperature, nutrient and O 2 concentrations) from the Benguela system will change as a result of climate change.’ Any projected increase in upwelling intensity has potential disadvantages. ‘Elevated primary productivity may lead to decreasing trophic transfer efficiency, thus increasing the amount of organic carbon exported to the seabed, where it is virtually certain to increase microbial respiration and hence increase low O 2 stress.’ SROCC (Bindoff et al., 2019a; IPCC, 2019c; IPCC, 2019d) ‘Increasing ocean acidification and oxygen loss are negatively impacting two of the four major upwelling systems: the California Current and Humboldt Current (high confidence). Ocean acidification and decrease in oxygen level in the California Current upwelling system have altered ecosystem structure, with direct negative impacts on biomass production and species composition (medium confidence).’ ‘Three out of the four major Eastern Boundary Upwelling Systems (EBUS) have shown large-scale wind intensification in the past 60 years (high confidence). However, the interaction of coastal warming and local winds may have affected upwelling strength, with the direction of changes [varying] between and within EBUS (low confidence). Increasing trends in ocean acidification in the California Current EBUS and deoxygenation in California Current and Humboldt Current EBUS are observed in the last few decades (high confidence), although there is low confidence to distinguish anthropogenic forcing from internal climate variability.",False,high,high,"[('high', -0.69768286, 49.77), ('medium', -0.89421606, 40.89), ('High', -2.8429732, 5.83), ('Medium', -3.3966231, 3.35), ('very', -6.777744, 0.11)]",high,high,"[('high', -0.7382078, 47.8), ('medium', -1.2252645, 29.37), ('High', -1.9177732, 14.69), ('Medium', -2.5189047, 8.05), ('very', -7.6901484, 0.05)]",high,high,"[('high', -0.583524, 55.79), ('medium', -1.076112, 34.09), ('High', -2.661504, 6.98), ('Medium', -3.4947922, 3.04), ('very', -7.3264017, 0.07)]",high,high,"[('high', -0.69768286, 49.77), ('medium', -0.89421606, 40.89), ('High', -2.8429732, 5.83), ('Medium', -3.3966231, 3.35), ('very', -6.777744, 0.11)]",high,high,"[('high', -0.7353259, 47.93), ('medium', -1.0784922, 34.01), ('High', -2.121625, 11.98), ('Medium', -2.823121, 5.94), ('very', -7.1166544, 0.08)]"
