,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
6249,6249,226,6249,AR6_WGII,2154,28,"Marine heatwaves have increased over the past century, causing mass mortalities in the hotspots of the Mediterranean (H216), Great Barrier Reef (H236), western and southern Australia (H227, 228), northwest Atlantic (H207) and northeast Pacific (H197) ","Marine heatwaves have increased over the past century, causing mass mortalities in the biodiversity hotspots of the Mediterranean, Great Barrier Reef, western and southern Australia, northwest Atlantic and northeast Pacific",high,2,test,"However, a national scale analysis projected climate change to cause freshwater species range shifts, but no losses of species in this hotspot (low confidence) (James et al., 2017, WG2 Ch. 11). CCP1.2.4 Marine The 43 hotspots in marine ecosystems cover 46,600,000 km2, repre- senting 9% of the ocean area (Table CCP1.1; Figure CCP1.2). They in- clude coral reef ecosystems, kelp forests, seagrass meadows, polar and upwelling zones (Figures CCP1.13; CCP1.14). CCP1.2.4.1 Observed Impacts Observed impacts attributable to climate change are strongly biased geographically, with most data from the temperate Northern Hemisphere, followed by subtropical to temperate Australia and few long-term data in the tropics (Poloczanska et al., 2013; Poloczanska et al., 2016). Marine heatwaves have increased over the past century, causing mass mortalities in the hotspots of the Mediterranean (H216), Great Barrier Reef (H236), western and southern Australia (H227, 228), northwest Atlantic (H207) and northeast Pacific (H197) (high confidence) (Hobday et al., 2018; Oliver et al., 2018). The shift of thousands of species from equatorial latitudes since the 1950s has been attributed to climate warming (medium confidence) (Chaudhary et al., 2021).",False,very high,very high,"[('very', -0.57624215, 56.2), ('high', -0.82624215, 43.77), ('medium', -8.451242, 0.02), ('Very', -9.451242, 0.01), ('High', -12.451242, 0.0)]",very high,very high,"[('very', -0.57624215, 56.2), ('high', -0.82624215, 43.77), ('medium', -8.451242, 0.02), ('Very', -9.451242, 0.01), ('High', -12.451242, 0.0)]",very high,very high,"[('very', -0.10120499, 90.37), ('high', -2.3512049, 9.53), ('Very', -7.101205, 0.08), ('medium', -9.351205, 0.01), ('High', -9.976205, 0.0)]",very high,very high,"[('very', -0.2531736, 77.63), ('high', -1.5031736, 22.24), (""'"", -7.128174, 0.08), ('Very', -8.128174, 0.03), ('medium', -9.128174, 0.01)]",very high,very high,"[('very', -0.10111945, 90.38), ('high', -2.3511195, 9.53), ('Very', -7.2261195, 0.07), ('medium', -9.226119, 0.01), ('High', -10.101119, 0.0)]"
6252,6252,227,6252,AR6_WGII,2154,31,"Coral reefs in some Indian Ocean hotspots (H230, 234) already exhibit net loss of coral reefs ",Coral reefs in some Indian Ocean biodiversity hotspots already exhibit net loss of coral reefs,low,0,test,"They in- clude coral reef ecosystems, kelp forests, seagrass meadows, polar and upwelling zones (Figures CCP1.13; CCP1.14). CCP1.2.4.1 Observed Impacts Observed impacts attributable to climate change are strongly biased geographically, with most data from the temperate Northern Hemisphere, followed by subtropical to temperate Australia and few long-term data in the tropics (Poloczanska et al., 2013; Poloczanska et al., 2016). Marine heatwaves have increased over the past century, causing mass mortalities in the hotspots of the Mediterranean (H216), Great Barrier Reef (H236), western and southern Australia (H227, 228), northwest Atlantic (H207) and northeast Pacific (H197) (high confidence) (Hobday et al., 2018; Oliver et al., 2018). The shift of thousands of species from equatorial latitudes since the 1950s has been attributed to climate warming (medium confidence) (Chaudhary et al., 2021). Climate change-related hazards, particularly marine heat events, have caused widespread coral bleaching and mass mortalities as the time between consecutive bleaching events decreases (high confidence) (IPCC, 2018; Bindoff et al., 2019; IPCC, 2019b). Coral reefs in some Indian Ocean hotspots (H230, 234) already exhibit net loss of coral reefs (low confidence) (Perry et al., 2018). While coral bleaching is a",False,high,high,"[('high', -0.23474503, 79.08), ('very', -1.609745, 19.99), ('medium', -4.734745, 0.88), ('Very', -8.484745, 0.02), (""'"", -8.859745, 0.01)]",high,high,"[('high', -0.24433589, 78.32), (""'"", -2.369336, 9.35), ('very', -2.369336, 9.35), ('High', -4.369336, 1.27), ('Very', -4.619336, 0.99)]",high,high,"[('high', -0.48079184, 61.83), ('very', -0.9807918, 37.5), ('medium', -5.480792, 0.42), (""'"", -6.730792, 0.12), ('Very', -6.855792, 0.11)]",high,high,"[('high', -0.23100804, 79.37), ('very', -2.356008, 9.48), (""'"", -2.481008, 8.37), ('High', -4.481008, 1.13), ('Very', -4.606008, 1.0)]",very high,very high,"[('very', -0.578668, 56.06), ('high', -0.828668, 43.66), ('medium', -6.328668, 0.18), ('Very', -7.328668, 0.07), (""'"", -8.703668, 0.02)]"
6312,6312,228,6312,AR6_WGII,2177,7,Engaging the private sector in coastal adaptation action with a range of financial tools is crucial to address the coastal adaptation funding gap ,Engaging the private sector in coastal adaptation action with a range of financial tools is crucial to address the coastal adaptation funding gap,high,2,test,"The effectiveness of different approaches (e.g., awareness and education, market-based and legal strategies) is mediated by how well they address contextual and psychosocial factors influencing adaptation choices in coastal C&S (medium confidence). Adaptation options accounting for risk perceptions and aligning with public values tend to be more socioculturally acceptable, and consequently facilitate pro-social behavioural change {CCP2.4.1}. Locally appropriate institutional capabilities, including regulatory provisions and finances dedicated to maintaining healthy coastal socioecological systems, build adaptive capacity in C&S by the sea (high confidence) {CCP2.4}. Implementing integrated multi-level coastal zone governance, pre- emptive planning, enabling behavioural change and alignment of financial resources with a wide set of values will provide C&S with greater flexibility to open up the solution space to adapt to climate change (high confidence). Insufficient financial resources are a key constraint for coastal adaptation, particularly in the Global South (high confidence). Engaging the private sector in coastal adaptation action with a range of financial tools is crucial to address the coastal adaptation funding gap (high confidence). Considering the full range of economic and non-economic values will improve adaptation effectiveness and equity across C&S archetypes (high confidence).",False,high,high,"[('high', -0.18176162, 83.38), ('medium', -1.8067616, 16.42), ('very', -6.3067617, 0.18), ('low', -8.806762, 0.01), ('High', -10.681762, 0.0)]",medium,medium,"[('medium', -0.39379, 67.45), ('high', -1.14379, 31.86), ('very', -5.1437902, 0.58), ('low', -6.8937902, 0.1), (""'"", -11.76879, 0.0)]",high,high,"[('high', -0.57868236, 56.06), ('medium', -0.82868236, 43.66), ('very', -5.9536824, 0.26), ('low', -8.953682, 0.01), ('High', -12.203682, 0.0)]",high,high,"[('high', -0.22801656, 79.61), ('medium', -1.6030166, 20.13), ('very', -5.9780164, 0.25), ('low', -9.853017, 0.01), ('High', -11.978017, 0.0)]",high,high,"[('high', -0.32266805, 72.42), ('medium', -1.3226681, 26.64), ('very', -4.697668, 0.91), ('low', -8.572668, 0.02), ('High', -10.447668, 0.0)]"
6390,6390,229,6390,AR6_WGII,2249,4,"Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the region ","Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the Mediterranean region",medium,1,test,"Towards the end of the CCP4 2238Cross-Chapter Paper 4 Mediterranean Region 21st century, ocean warming in the range 0.8°C–3.8°C is projected near the surface (high confidence), 0.8°C–3.0°C at intermediate depth and 0.15°C–0.18°C in deeper waters (Darmaraki et al., 2019b; Soto-Navarro et al., 2020). The duration and intensity of marine heat waves have increased (high confidence) (Darmaraki et al., 2019a) and both parameters are projected to continue increasing in the future (Galli et al., 2017). Under Representative Concentration Pathway (RCP) 8.5, at least one long-lasting marine heat wave is projected for every year by 2100, up to 3 months longer and about four times more intense than present-day events (WGI AR6 Chapter 9, Fox-Kemper et al., 2021; Darmaraki et al., 2019b). Salinity is projected to increase, with anomalies from +0.48 to +0.89 psu by the end of the century (medium confidence) (WGI AR6 Chapter 9, Fox-Kemper et al., 2021; Adloff et al., 2015). Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the region (medium confidence) (WGI AR6 Chapter 11, Seneviratne et al., 2021; Figure CCP4.3; Harris et al., 2014; Lionello and Scarascia, 2018; Vicente-Serrano et al., 2020). Precipitation is projected to decrease (high confidence for global warming levels above 2°C) (Figure CCP4.2) by approximately 4% per 1°C global warming, for all seasons in the central and southern basin, and mostly in summer in the north (Mariotti et al., 2015; Hertig and Tramblay, 2017; Lionello and Scarascia, 2018).",False,medium,medium,"[('medium', -0.12155568, 88.55), ('low', -2.7465556, 6.41), ('high', -2.9965556, 5.0), ('very', -8.246555, 0.03), (""'"", -9.871555, 0.01)]",medium,medium,"[('medium', -0.32015777, 72.6), ('low', -1.5701578, 20.8), ('high', -2.8201578, 5.96), ('very', -5.070158, 0.63), (""'"", -11.195158, 0.0)]",medium,medium,"[('medium', -0.071332924, 93.12), ('high', -3.321333, 3.61), ('low', -3.446333, 3.19), (""'"", -7.821333, 0.04), ('very', -7.821333, 0.04)]",medium,medium,"[('medium', -0.4255739, 65.34), ('low', -1.6755738, 18.72), ('high', -1.9255738, 14.58), ('very', -4.300574, 1.36), ('Medium', -11.800574, 0.0)]",high,high,"[('high', -1.0757407, 34.1), ('medium', -1.0757407, 34.1), ('low', -1.5757407, 20.69), ('very', -2.2007408, 11.07), (""'"", -8.950741, 0.01)]"
6392,6392,230,6392,AR6_WGII,2249,9,Widespread increase of evaporative demand and some decrease of precipitation explain the drying of the Mediterranean region during recent decades ,Widespread increase of evaporative demand and some decrease of precipitation explain the drying of the Mediterranean region during recent decades,high,2,test,"Observed trends in annual precipitation are significant only in some areas and some periods, and they are stationary over the long term throughout the region (medium confidence) (WGI AR6 Chapter 11, Seneviratne et al., 2021; Figure CCP4.3; Harris et al., 2014; Lionello and Scarascia, 2018; Vicente-Serrano et al., 2020). Precipitation is projected to decrease (high confidence for global warming levels above 2°C) (Figure CCP4.2) by approximately 4% per 1°C global warming, for all seasons in the central and southern basin, and mostly in summer in the north (Mariotti et al., 2015; Hertig and Tramblay, 2017; Lionello and Scarascia, 2018). Precipitation extremes have increased in some northern areas (medium confidence), and are projected to increase in the north (high confidence for global warming levels above 2°C), potentially accompanied by an increase in of flash floods (Llasat et al., 2016), with no change in the south (low confidence) (WGI AR6 ATLAS, Gutiérrez et al. 2021; Figures CCP4.2; CCP4.3; Tramblay and Somot, 2018; Lionello and Scarascia, 2020). These trends enhance the gradient between northern (already characterised by more intense events) and southern areas (where extreme precipitation events are comparatively milder) (Giorgi et al., 2014; Jacob et al., 2014; Vautard et al., 2014; Lionello and Scarascia, 2020). Widespread increase of evaporative demand and some decrease of precipitation explain the drying of the Mediterranean region during recent decades (high confidence) (WGI AR6 Chapter 11, Seneviratne et al., 2021; Figure CCP4.3) (Spinoni et al., 2015; Gudmundsson and Seneviratne, 2016; Spinoni et al., 2017; Stagge et al., 2017; Caloiero et al., 2018). Droughts are projected to become more severe, more frequent and longer under moderate emission scenarios, and strongly enhanced under severe emission scenarios (high confidence) (WGI AR6 Chapter 11, 3–52.5–3Major container ports (million TEU) Mediterranean (MED)The Mediterranean region MjMj titi tt 1,000–5,000100–1,0000–100Major urban areas (thousands of people) -4,0004,000Elevation (metres above sea level) 1–2.5 Above 5,000 Figure CCP4.1 | The Mediterranean region: Topography and bathymetry (colour bar in metres), main urban areas (population in thousands for 2020 from www.naturalearthdata.com), container ports (millions of TEU [twenty-foot container equivalent units] in 2017, from International Association of Ports and Harbours) and borders of the Mediterranean region used in WGI AR6 Chapter 10 (Doblas-Reyes et al., 2021).",False,high,high,"[('high', -0.10889858, 89.68), ('medium', -2.4838986, 8.34), ('very', -4.3588986, 1.28), ('High', -5.2338986, 0.53), (""'"", -7.3588986, 0.06)]",high,high,"[('high', -0.051965073, 94.94), ('medium', -3.426965, 3.25), ('very', -4.051965, 1.74), (""'"", -7.426965, 0.06), ('High', -9.426965, 0.01)]",high,high,"[('high', -0.10889858, 89.68), ('medium', -2.4838986, 8.34), ('very', -4.3588986, 1.28), ('High', -5.2338986, 0.53), (""'"", -7.3588986, 0.06)]",high,high,"[('high', -0.046371516, 95.47), ('medium', -3.6713715, 2.54), ('very', -3.9213715, 1.98), ('High', -10.796371, 0.0), (""'"", -11.546371, 0.0)]",high,high,"[('high', -0.08320804, 92.02), ('medium', -2.708208, 6.67), ('very', -4.333208, 1.31), ('High', -10.958208, 0.0), ('low', -11.083208, 0.0)]"
6415,6415,231,6415,AR6_WGII,2286,16,"The combined effects of climate change, hydropower development and other human interventions have exacerbated water security problems and social injustice ","The combined effects of climate change, hydropower development and other human interventions have exacerbated water security problems and social injustice",medium,1,test,"Mountains are an essential source of freshwater for large and growing populations; the number of people largely or fully dependent on water from mountains has increased worldwide from approximately 0.6 billion in the 1960s to approximately 2 billion in the past decade, and globally two-thirds of irrigated agriculture depends on essential runoff contributions from mountains. {CCP5.2.2; Figure CCP5.2; SROCC Chapter 2; 4.2.2.3; 4.4.4.1} 1 In this report, the summary terms ‘limited’, ‘medium’ and ‘robust’ are used to describe the available evidence; for the degree of agreement, low, medium, or high are applied. A level of confidence is expressed using five qualifiers—very low, low, medium, high, and very high—which are set in italics, for example, medium confidence. For a given evidence and agreement statement, different confidence levels can be assigned, but increasing levels of evidence and degrees of agreement are correlated with increasing confidence.Climate-change-driven changes in precipitation, river flow regimes and landslides affect the production and use of energy in mountain regions, in particular hydropower (high confidence). Billions of USD in investment and assets of energy production are exposed to changing mountain hazards. The combined effects of climate change, hydropower development and other human interventions have exacerbated water security problems and social injustice (medium confidence). {CCP5.2.2, SROCC Chapter 2} Observed climate-driven impacts on mountain ecosystem services, agriculture and pastoralism are largely negative in most mountain regions (medium confidence).",False,high,high,"[('high', -0.3539258, 70.19), ('medium', -1.2289258, 29.26), ('very', -5.2289257, 0.54), ('low', -9.228926, 0.01), (' high', -12.728926, 0.0)]",medium,medium,"[('medium', -0.3897514, 67.72), ('high', -1.1397514, 31.99), ('very', -6.0147514, 0.24), ('low', -7.7647514, 0.04), ('High', -13.139751, 0.0)]",medium,medium,"[('medium', -0.3897514, 67.72), ('high', -1.1397514, 31.99), ('very', -6.0147514, 0.24), ('low', -7.7647514, 0.04), ('Medium', -13.139751, 0.0)]",medium,medium,"[('medium', -0.5319968, 58.74), ('high', -0.9069968, 40.37), ('very', -4.7819967, 0.84), ('low', -7.7819967, 0.04), (' high', -12.031997, 0.0)]",medium,medium,"[('medium', -0.31549397, 72.94), ('high', -1.315494, 26.83), ('very', -6.315494, 0.18), ('low', -7.940494, 0.04), ('High', -11.065494, 0.0)]"
6543,6543,232,6543,AR6_WGII,2340,1,Macroalgae and seagrass are generally expanding in the Arctic ,"Macroalgae and seagrass are generally expanding in the Arctic, though there are negative trends in some regions, partly due to increased runoff and turbidity from melting glaciers",medium,1,test,"Productivity changes are associated with the earlier- onset phytoplankton spring blooms and the increasing occurrence of autumn blooms, particularly at lower latitudes of the Arctic (high confidence) (Table CCP6.2) (Tedesco et al., 2019; Ardyna et al., 2020). Ice algal communities are expected to change in productivity and species composition in response to the transition from a predominantly multi-year to a seasonal sea ice pack (high confidence) (Meredith et al., 2019; Tedesco et al., 2019; Lannuzel et al., 2020). Thinner sea ice increases the likelihood of surface flooding, resulting in the occurrence of snow-infiltration algal communities, which have been described in the Atlantic sector of the Arctic Ocean (Fernández-Méndez et al., 2018) and observed by Indigenous Peoples off northern Greenland (Box CCP6.2). The observed transition from marine-terminating to land-terminating glaciers has a negative impact on coastal ecosystems Affected systemHazard *Cascading effectObserved impacts, future risks and natural adaptations identified in SROCC (confidence level) Reindeer/caribou Climate factorsImpact: reindeer/caribou declined overall without adaptation (high confidence), with climate affecting many aspects of their life history (medium confidence) Risk: domesticated reindeer/caribou can be affected by fire, which reduces pasture, as well as by increased ice-on-snow, which can cause starvation Antarctic terrestrial and freshwater ecosystems Terrestrial biota * Increased coastal ice melt Impact: increasing coastal ice-free areas available for colonisation (high confidence) Alien species Warming Risk: barriers to alien species reduce, affecting terrestrial biodiversity (medium confidence) CCP6 2329Polar Regions Cross-Chapter Paper 6 in Greenland (medium confidence) (Meire et al., 2017; Hopwood et al., 2018) and Svalbard (Halbach et al., 2019), as land-terminating glacial meltwater input increases stratification, which hinders vertical mixing and lowers local productivity, whereas marine-terminating glaciers can trigger upwelling, which supplies nutrients and enables higher productivity in the summer (Hopwood et al., 2020). Macroalgae and seagrass are generally expanding in the Arctic (medium confidence), though there are negative trends in some regions, partly due to increased runoff and turbidity from melting glaciers (Hopwood et al., 2020; Krause-Jensen et al., 2020). In the future Arctic Ocean, higher light availability in response to further sea ice decline and reduced deep mixing is projected to generally increase primary productivity (medium confidence), leading to an increase in phytoplankton biomass from 2000 to 2100 by ~20% for SSP1-2.6 and ~30–40% for SSP5- 8.5 (Chapter 3) (Kwiatkowski et al., 2020).",False,medium,medium,"[('medium', -0.07008538, 93.23), ('high', -2.6950853, 6.75), ('very', -9.445086, 0.01), ('low', -10.070086, 0.0), ('Medium', -11.570086, 0.0)]",medium,medium,"[('medium', -0.12764426, 88.02), ('high', -2.1276443, 11.91), ('low', -7.377644, 0.06), ('very', -9.377645, 0.01), (' medium', -13.627645, 0.0)]",medium,medium,"[('medium', -0.05606181, 94.55), ('high', -2.9310617, 5.33), ('low', -7.0560617, 0.09), ('very', -8.181062, 0.03), ('Medium', -10.806062, 0.0)]",medium,medium,"[('medium', -0.05606181, 94.55), ('high', -2.9310617, 5.33), ('low', -7.0560617, 0.09), ('very', -8.181062, 0.03), ('Medium', -10.806062, 0.0)]",medium,medium,"[('medium', -0.12764426, 88.02), ('high', -2.1276443, 11.91), ('low', -7.377644, 0.06), ('very', -9.377645, 0.01), (' medium', -13.627645, 0.0)]"
6546,6546,233,6546,AR6_WGII,2340,4,"Despite large-scale environmental changes in the Southern Ocean, such as the deepening of the summer mixed layer (medium confidence) (Panassa et al., 2018; Sallée et al., 2021), and the expected impacts via altered nutrient entrainment, light availability and grazer encounter rates (Chapter 3) (Behrenfeld and Boss, 2014; Llort et al., 2019), assessments indicated no consistent changes in primary production at the circumpolar scale, as sectors and regions show different trends ","Despite large-scale environmental changes in the Southern Ocean, such as the deepening of the summer mixed layer and the expected impacts via altered nutrient entrainment, light availability and grazer encounter rates , assessments indicated no consistent changes in primary production at the circumpolar scale, as sectors and regions show different trends",medium,1,test,"The observed transition from marine-terminating to land-terminating glaciers has a negative impact on coastal ecosystems Affected systemHazard *Cascading effectObserved impacts, future risks and natural adaptations identified in SROCC (confidence level) Reindeer/caribou Climate factorsImpact: reindeer/caribou declined overall without adaptation (high confidence), with climate affecting many aspects of their life history (medium confidence) Risk: domesticated reindeer/caribou can be affected by fire, which reduces pasture, as well as by increased ice-on-snow, which can cause starvation Antarctic terrestrial and freshwater ecosystems Terrestrial biota * Increased coastal ice melt Impact: increasing coastal ice-free areas available for colonisation (high confidence) Alien species Warming Risk: barriers to alien species reduce, affecting terrestrial biodiversity (medium confidence) CCP6 2329Polar Regions Cross-Chapter Paper 6 in Greenland (medium confidence) (Meire et al., 2017; Hopwood et al., 2018) and Svalbard (Halbach et al., 2019), as land-terminating glacial meltwater input increases stratification, which hinders vertical mixing and lowers local productivity, whereas marine-terminating glaciers can trigger upwelling, which supplies nutrients and enables higher productivity in the summer (Hopwood et al., 2020). Macroalgae and seagrass are generally expanding in the Arctic (medium confidence), though there are negative trends in some regions, partly due to increased runoff and turbidity from melting glaciers (Hopwood et al., 2020; Krause-Jensen et al., 2020). In the future Arctic Ocean, higher light availability in response to further sea ice decline and reduced deep mixing is projected to generally increase primary productivity (medium confidence), leading to an increase in phytoplankton biomass from 2000 to 2100 by ~20% for SSP1-2.6 and ~30–40% for SSP5- 8.5 (Chapter 3) (Kwiatkowski et al., 2020). However, productivity may increase less than predicted and eventually even decrease once nutrient limitation outweighs the benefits of higher light availability (low confidence) (Randelhoff et al., 2020; Seifert et al., 2020). Despite large-scale environmental changes in the Southern Ocean, such as the deepening of the summer mixed layer (medium confidence) (Panassa et al., 2018; Sallée et al., 2021), and the expected impacts via altered nutrient entrainment, light availability and grazer encounter rates (Chapter 3) (Behrenfeld and Boss, 2014; Llort et al., 2019), assessments indicated no consistent changes in primary production at the circumpolar scale, as sectors and regions show different trends (medium confidence). Although a global assessment found no overall changes in circumpolar primary production from 1998 to 2015 (Table CCP6.2) (Gregg and Rousseaux, 2019), another study showed an overall increase in phytoplankton biomass in the mixed layer over the period 1997–2019 (Pinkerton et al., 2021).",False,medium,medium,"[('medium', -0.21118754, 80.96), ('high', -1.7111876, 18.07), ('low', -4.8361874, 0.79), ('very', -6.3361874, 0.18), ('moder', -12.461187, 0.0)]",medium,medium,"[('medium', -0.15007901, 86.06), ('high', -2.025079, 13.2), ('low', -5.025079, 0.66), ('very', -7.150079, 0.08), ('Medium', -11.900079, 0.0)]",medium,medium,"[('medium', -0.3529203, 70.26), ('high', -1.2279203, 29.29), ('very', -5.8529205, 0.29), ('low', -6.4779205, 0.15), ('Medium', -10.852921, 0.0)]",high,high,"[('high', -0.634578, 53.02), ('medium', -0.759578, 46.79), ('very', -6.6345778, 0.13), ('low', -7.3845778, 0.06), ('High', -11.134578, 0.0)]",high,high,"[('high', -0.57968146, 56.01), ('medium', -0.82968146, 43.62), ('very', -5.9546814, 0.26), ('low', -6.8296814, 0.11), ('High', -10.704681, 0.0)]"
6547,6547,234,6547,AR6_WGII,2340,6,Primary productivity has increased in the Pacific sector and decreased in the Atlantic sector and the Ross Sea ,"In the Southern Ocean, primary productivity has increased in the Pacific sector and decreased in the Atlantic sector and the Ross Sea",low,0,test,"Macroalgae and seagrass are generally expanding in the Arctic (medium confidence), though there are negative trends in some regions, partly due to increased runoff and turbidity from melting glaciers (Hopwood et al., 2020; Krause-Jensen et al., 2020). In the future Arctic Ocean, higher light availability in response to further sea ice decline and reduced deep mixing is projected to generally increase primary productivity (medium confidence), leading to an increase in phytoplankton biomass from 2000 to 2100 by ~20% for SSP1-2.6 and ~30–40% for SSP5- 8.5 (Chapter 3) (Kwiatkowski et al., 2020). However, productivity may increase less than predicted and eventually even decrease once nutrient limitation outweighs the benefits of higher light availability (low confidence) (Randelhoff et al., 2020; Seifert et al., 2020). Despite large-scale environmental changes in the Southern Ocean, such as the deepening of the summer mixed layer (medium confidence) (Panassa et al., 2018; Sallée et al., 2021), and the expected impacts via altered nutrient entrainment, light availability and grazer encounter rates (Chapter 3) (Behrenfeld and Boss, 2014; Llort et al., 2019), assessments indicated no consistent changes in primary production at the circumpolar scale, as sectors and regions show different trends (medium confidence). Although a global assessment found no overall changes in circumpolar primary production from 1998 to 2015 (Table CCP6.2) (Gregg and Rousseaux, 2019), another study showed an overall increase in phytoplankton biomass in the mixed layer over the period 1997–2019 (Pinkerton et al., 2021). Primary productivity has increased in the Pacific sector and decreased in the Atlantic sector and the Ross Sea (low confidence) (Kahru et al., 2017; Henley et al., 2020; Pinkerton et al., 2021). Higher productivity has also been observed in regions where rapid environmental changes occurred, such as in the vicinity of retreating IS and declining sea ice cover off the Antarctic Peninsula (medium confidence) (Henley et al., 2020; Rogers et al., 2020), although diversity of phytoplankton may decrease with warming temperatures and less sea ice (limited evidence) (Lin et al., 2021).",False,medium,medium,"[('medium', -0.026090456, 97.42), ('high', -3.7760904, 2.29), ('low', -5.9010906, 0.27), ('very', -9.276091, 0.01), ('Medium', -12.651091, 0.0)]",medium,medium,"[('medium', -0.019921912, 98.03), ('high', -4.019922, 1.8), ('low', -6.394922, 0.17), ('very', -9.394922, 0.01), (""'"", -12.519922, 0.0)]",medium,medium,"[('medium', -0.016637633, 98.35), ('high', -4.391638, 1.24), ('low', -5.516638, 0.4), ('very', -9.641638, 0.01), (""'"", -10.891638, 0.0)]",medium,medium,"[('medium', -0.08346622, 91.99), ('high', -2.7084663, 6.66), ('low', -4.333466, 1.31), ('very', -8.083467, 0.03), (' medium', -13.083467, 0.0)]",medium,medium,"[('medium', -0.06415209, 93.79), ('high', -3.064152, 4.67), ('low', -4.1891522, 1.52), ('very', -8.189152, 0.03), (' medium', -13.064152, 0.0)]"
6585,6585,235,6585,AR6_WGII,2344,5,"For example, some global- scale models project increases in potential fishery yields in Arctic Canada (Cheung, 2018; Bindoff et al., 2019; Tai et al., 2019), whereas many observational studies and high-resolution regional projections suggest overall declines in biomass, productivity and yield associated with warming and loss of sea ice in multiple regions such as the Bering Sea ","Some global-scale models project increases in potential fishery yields in Arctic Canada, whereas many observational studies and high-resolution regional projections suggest overall declines in biomass, productivity and yield associated with warming and loss of sea ice in multiple regions such as the Bering Sea",medium,1,test,"CCP6 2333Polar Regions Cross-Chapter Paper 6 CCP6.2.3.3 Commonalities in impacts and risks across polar fisheries Fisheries play an increasingly important role in addressing global food and nutritional deficits (Section 3.6.3)(Béné et al., 2016; Ding et al., 2017; Hicks et al., 2019; Costello et al., 2020), especially as climate change has already reduced global yields from key crops (Myers et al., 2017; Ray et al., 2019; Thiault et al., 2019). Antarctic and Arctic systems support some of the world’s largest fisheries, including those for Antarctic krill and Arctic walleye pollock (Gadus chalcogrammus), which constitute a critical source of protein and macronutrients to a growing population of seafood consumers, as well as various aquaculture and livestock feeds (Cross-Chapter Box MOVING PLATE in Chapter 5) (Table CCP6.4) (Huntington et al., 2013; Raheem, 2018; Hicks et al., 2019; Steiner et al., 2019; FAO, 2020; Cavanagh et al., 2021; Grant et al., 2021; Murphy et al., 2021). Marine sources of protein and nutrition are important in transformational future scenarios where dietary shifts and provisioning policies provide multiple co-benefits to equity, food security and carbon mitigation (Springmann et al., 2016; Poore and Nemecek, 2018; Thiault et al., 2019; Kim et al., 2020). Shifting spatial distributions of fish stocks have led to transboundary management challenges in the Atlantic, Bering Sea and Arctic areas previously inaccessible due to sea ice (Table CCP6.6) (Gullestad et al., 2020).Cascading and interacting effects of climate change impacts in polar regions (Table CCP6.1) will reduce access to, and productivity of, future fisheries, and pose significant risks to regional and global food and nutritional security that increase with atmospheric carbon levels and declines in sea ice (high confidence) (Table CCP6.6). Although it is expected that fisheries will continue to contract poleward under future warming (Cross-Chapter Box MOVING PLATE in Chapter 5) (Table CCP6.4) (Alabia et al., 2018; Morley et al., 2018; Stevenson and Lauth, 2019; Caccavo et al., 2021; Grant et al., 2021), global and regional models differ in their projections of fisheries catch potential for the polar regions under climate change. For example, some global- scale models project increases in potential fishery yields in Arctic Canada (Cheung, 2018; Bindoff et al., 2019; Tai et al., 2019), whereas many observational studies and high-resolution regional projections suggest overall declines in biomass, productivity and yield associated with warming and loss of sea ice in multiple regions such as the Bering Sea (medium confidence) (Free et al., 2019; Hollowed et al., 2020; Holsman et al., 2020; Mueter et al., 2020; Reum et al., 2020). Reduced production of macronutrients and protein by polar marine sources will disproportionately impact people already experiencing food and nutritional scarcity (Myers et al., 2017), marine-dependent communities within and beyond polar regions, and women and children who require higher quantities of macronutrients (high confidence).",False,medium,medium,"[('medium', -0.036571924, 96.41), ('high', -3.411572, 3.3), ('low', -5.911572, 0.27), ('very', -8.5365715, 0.02), ('Medium', -11.5365715, 0.0)]",medium,medium,"[('medium', -0.11686332, 88.97), ('high', -2.2418633, 10.63), ('low', -5.8668633, 0.28), ('very', -6.7418633, 0.12), ('Medium', -11.741863, 0.0)]",medium,medium,"[('medium', -0.13205506, 87.63), ('high', -2.132055, 11.86), ('low', -5.6320553, 0.36), ('very', -6.5070553, 0.15), ('Medium', -10.757055, 0.0)]",medium,medium,"[('medium', -0.20814666, 81.21), ('high', -1.7081467, 18.12), ('low', -5.5831466, 0.38), ('very', -5.8331466, 0.29), ('Medium', -12.333147, 0.0)]",medium,medium,"[('medium', -0.20597531, 81.39), ('high', -1.7059753, 18.16), ('low', -5.5809755, 0.38), ('very', -7.2059755, 0.07), ('Medium', -10.830976, 0.0)]"
