,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
5048,5048,183,5048,AR6_WGII,1475,1,Large increases in temperature extremes are observed in West and Central Asia ,Large increases in temperature extremes are observed in West and Central Asia,high,2,test,"Elevation-dependent warming (i.e., the warming rate is different across elevation bands is observed in HMA) (medium confidence) (Hock et al., 2019; Krishnan et al., 2019). While there is an overall trend of decreasing glacier mass in HMA, there are some regional differences and even areas with a positive mass balance due to increased precipitation (Wester et al., 2019). Rising temperatures have resulted in an increasing trend of growing-season length. The number of hot days and warm nights continues to increase in all of Asia (high confidence), while cold days and nights are decreasing except in the southern part of 10 1464Chapter 10 Asia Siberia (Gutiérrez et al., 2021). Large increases in temperature extremes are observed in West and Central Asia (high confidence). Temperature increase is causing strong, more frequent and longer heatwaves in South and East Asia.",False,high,high,"[('high', -0.40918314, 66.42), ('High', -1.22636, 29.34), ('medium', -3.9430137, 1.94), ('very', -4.527637, 1.08), ('Medium', -4.685369, 0.92)]",high,high,"[('high', -0.4366667, 64.62), ('High', -1.1549208, 31.51), ('very', -4.0295124, 1.78), ('medium', -4.5793056, 1.03), ('Medium', -5.2046967, 0.55)]",high,high,"[('high', -0.18891907, 82.79), ('High', -2.1260033, 11.93), ('medium', -3.4838238, 3.07), ('very', -4.1885967, 1.52), ('Medium', -5.282961, 0.51)]",high,high,"[('high', -0.4792746, 61.92), ('High', -1.062889, 34.55), ('very', -4.395689, 1.23), ('medium', -4.514641, 1.09), ('Medium', -4.92498, 0.73)]",high,high,"[('high', -0.5374395, 58.42), ('High', -1.0028727, 36.68), ('medium', -4.0364895, 1.77), ('very', -4.21558, 1.48), ('Medium', -4.4903774, 1.12)]"
5092,5092,184,5092,AR6_WGII,1499,6,Increase in extreme precipitation events is likely to cause more flash-flood events in the future ,"In the Ganges, Brahmaputra, and Indus rivers, increase in extreme precipitation events is likely to cause more flash-flood events in the future.",medium,1,test,"In the Brahmaputra, Ganges and Meghna, including the downstream component, the runoff is projected to increase by 16, 33 and 40%, respectively, under the climate-change scenarios by the end of the century during which the changes in runoff are larger in the wet seasons than the dry seasons (Masood et al., 2015). In the Mekong River basin also, extremely high-flow events are likely to increase in both magnitude and frequency, which can exacerbate flood risk in the basin (Hoang et al., 2016); however, uncertainty is high regarding future hydrological response due to large variation in precipitation projections, modelling approaches and bias- correction methods (Nepal and Shrestha, 2015; Lutz et al., 2016; Li et al., 2019a). Current research on the adverse relationship between climate change and river flows suggests that there is a high possibility that some of the river basins affected by floods could be Brahmaputra, Congo, Ganges, Lena and Mekong, with a return period of 10 years (Best, 2018). In most parts of the upper Ganges and Brahmaputra rivers, the 50- year return level flood is likely to increase and to a lesser degree in Indus River. Similarly, the extreme precipitation events are also expected to increase to a higher degree in the Indus than the Ganges and Brahmaputra basins (Wijngaard et al., 2017). Increase in extreme precipitation events is likely to cause more flash-flood events in the future (medium confidence). In the case of the Indus, increasing temperature trend in the future may lead to accelerated snow and ice melting which may increase the frequency and intensity of floods in the downstream areas (Hayat et al., 2019).",False,high,high,"[('high', -0.11391591, 89.23), ('High', -2.4391112, 8.72), ('medium', -4.016153, 1.8), ('Medium', -6.223251, 0.2), ('very', -8.520291, 0.02)]",high,high,"[('high', -0.09609134, 90.84), ('High', -2.5287771, 7.98), ('medium', -4.6089354, 1.0), ('Medium', -6.892173, 0.1), ('very', -7.3961706, 0.06)]",high,high,"[('high', -0.064938426, 93.71), ('medium', -3.4000826, 3.34), ('High', -3.5781908, 2.79), ('Medium', -6.7721796, 0.11), ('very', -8.182431, 0.03)]",high,high,"[('high', -0.11391591, 89.23), ('High', -2.4391112, 8.72), ('medium', -4.016153, 1.8), ('Medium', -6.223251, 0.2), ('very', -8.520291, 0.02)]",high,high,"[('high', -0.06702409, 93.52), ('High', -3.0392568, 4.79), ('medium', -4.1746044, 1.54), ('Medium', -7.013176, 0.09), ('very', -7.7385654, 0.04)]"
5093,5093,185,5093,AR6_WGII,1511,18,"By 2050, it is likely that 69% of fundamental human infrastructure in the Pan Arctic will be at risk (RCP 4.5 scenario)","By 2050, it is likely that 69% of fundamental human infrastructure in the Pan Arctic will be at risk of challenges for economic development and human activities from permafrost thawing in the representative concentrations pathway RCP 4.5 scenario",medium,1,test,"Other countries from Asia among the top ten of absolute AALs are Japan, Bangladesh and Thailand. There is an increased flood risk for habitations on the deltas influenced by both riverine and coastal drivers of flooding (Szabo et al., 2016a), globally exposing 9.3% more people annually to riverine flooding than otherwise estimated without the compounded influence (Eilander et al., 2020). Simultaneously, SLR and subsidence are also expected to increase the risk due to frequent flood events for these delta regions than the longer-return periods otherwise associated with SLR (Yin et al., 2020). 6 Cumulative migration in high SLR scenarios is always higher, but since much of the migration has already occurred in earlier decades, the additional migration is lower in the high-SLR scenarios than the A1B scenario.10.4.6.3.7 Permafrost thawing and associated risks In Northern Eurasia, observed and projected climate-change impacts are especially pronounced. On land, the presence of permafrost, which occupies substantial areas of eastern Russia, Mongolia and mountain regions of China, creates specific challenges for economic development and human activities. By 2050, it is likely that 69% of fundamental human infrastructure in the Pan Arctic will be at risk (RCP 4.5 scenario)(medium confidence), including more than 1200 settlements (Hjort et al., 2018). The majority of the population and the absolute majority (85%) of large settlements on permafrost are located in Russia, and 44% of those are expected to be profoundly affected by permafrost thaw by 2050 (Streletskiy et al., 2019; Ramage et al., 2021).",False,high,high,"[('high', -0.21861936, 80.36), ('High', -2.1188364, 12.02), ('medium', -2.754426, 6.36), ('Medium', -4.653413, 0.95), ('very', -6.217248, 0.2)]",high,high,"[('high', -0.21861936, 80.36), ('High', -2.1188364, 12.02), ('medium', -2.754426, 6.36), ('Medium', -4.653413, 0.95), ('very', -6.217248, 0.2)]",high,high,"[('high', -0.3011647, 74.0), ('High', -1.8367329, 15.93), ('medium', -2.5077324, 8.15), ('Medium', -4.089323, 1.68), ('very', -6.50222, 0.15)]",high,high,"[('high', -0.30468005, 73.74), ('High', -2.004389, 13.47), ('medium', -2.2233355, 10.82), ('Medium', -4.077585, 1.69), ('very', -6.4892883, 0.15)]",high,high,"[('high', -0.23421624, 79.12), ('High', -1.9056525, 14.87), ('medium', -3.1027312, 4.49), ('Medium', -4.778749, 0.84), ('very', -5.3292403, 0.48)]"
5099,5099,186,5099,AR6_WGII,1518,8,Rising ambient temperature accelerates pollutant formation reactions and may modify air-pollution-related health effects ,Rising ambient temperature accelerates pollutant formation reactions and may modify air-pollution-related health effects,medium,1,test,"Increased hospital admissions (Giang et al., 2014; Lin et al., 2019) and ambulance transport (Onozuka and Hagihara, 2015) coincide with increased ambient temperature (high confidence). Heatwaves are particularly detrimental to all-cause and cause-specific mortality (Chen et al., 2015a; Lee et al., 2016; Guo et al., 2017b; Yin et al., 2018). Both rural and urban populations are vulnerable to heat-related mortality (Ma et al., 2015; Chen et al., 2016a; Wang et al., 2018a). Individuals with lower degrees of education and socioeconomic status, older individuals and individuals living in communities with less green space are more susceptible to heat-related mortality (high confidence) (Yang et al., 2012a; Huang et al., 2015b; Seposo et al., 2015; Son et al., 2016; Kim and Kim, 2017). These heat effects have been attenuating over recent decades in East Asian countries, although the driving force behind this remains unknown (high confidence) (Chung et al., 2017c; Chung et al., 2018). Rising ambient temperature accelerates pollutant formation reactions and may modify air-pollution-related health effects (medium confidence). Higher temperatures are associated with the increased effects of ozone on mortality (Shi et al., 2020).",False,high,high,"[('high', -0.13729165, 87.17), ('High', -2.47424, 8.42), ('medium', -3.2504318, 3.88), ('Medium', -5.721501, 0.33), ('very', -6.494288, 0.15)]",high,high,"[('high', -0.32319316, 72.38), ('High', -1.6772581, 18.69), ('medium', -2.6019635, 7.41), ('Medium', -4.2971253, 1.36), ('very', -6.9566865, 0.1)]",high,high,"[('high', -0.13762185, 87.14), ('High', -2.3733244, 9.32), ('medium', -3.5349321, 2.92), ('very', -5.808709, 0.3), ('Medium', -5.9900026, 0.25)]",high,high,"[('high', -0.1971579, 82.11), ('medium', -2.1642485, 11.48), ('High', -2.8786554, 5.62), ('Medium', -5.1237116, 0.6), ('very', -6.566476, 0.14)]",high,high,"[('high', -0.1971579, 82.11), ('medium', -2.1642485, 11.48), ('High', -2.8786554, 5.62), ('Medium', -5.1237116, 0.6), ('very', -6.566476, 0.14)]"
5120,5120,187,5120,AR6_WGII,1595,2,For example three marine heatwaves on the Great Barrier Reef (GBR) during 2016–2020 caused significant bleaching and loss ,Three marine heatwaves on the Great Barrier Reef (GBR) during 2016–2020 caused significant bleaching and loss,very high,3,test,"Increased drought frequency is projected for southern and eastern Australia and northern New Zealand (medium confidence). Increased heavy rainfall intensity is projected, with fewer tropical cyclones and a greater proportion of severe cyclones (medium confidence). {11.2.2, Table 11.3, Box 11.6} 11 1584Chapter 11 Australasia Climate risks are projected to increase for a wide range of systems, sectors and communities, which are exacerbated by underlying vulnerabilities and exposures (high confidence) {11.3; 11.4}. Nine key risks have been identified, based on magnitude, likelihood, timing and adaptive capacity {11.6, Table 11.14}: Ecosystems at critical thresholds, where recent climate change has caused significant damage and further climate change may cause irreversible damage, with limited scope for adaptation 1) Loss and degradation of coral reefs and associated biodiversity and ecosystem service values in Australia due to ocean warming and marine heatwaves. For example three marine heatwaves on the Great Barrier Reef (GBR) during 2016–2020 caused significant bleaching and loss (very high confidence). {11.3.2.1, 11.3.2.2, Box 11.2} 2) Loss of alpine biodiversity in Australia due to less snow.",False,high,high,"[('high', -0.39015508, 67.7), ('High', -1.1967003, 30.22), ('very', -4.8732195, 0.76), ('medium', -5.047681, 0.64), ('Medium', -5.7356615, 0.32)]",high,high,"[('high', -0.246812, 78.13), ('High', -1.6433593, 19.33), ('very', -4.254678, 1.42), ('medium', -5.1642504, 0.57), ('Very', -5.6488924, 0.35)]",high,high,"[('high', -0.23451442, 79.1), ('High', -1.7226832, 17.86), ('very', -4.3125668, 1.34), ('medium', -4.560169, 1.05), ('Very', -5.789997, 0.31)]",high,high,"[('high', -0.1877343, 82.88), ('High', -2.0025747, 13.5), ('medium', -4.122949, 1.62), ('very', -4.262443, 1.41), ('Medium', -5.8860393, 0.28)]",high,high,"[('high', -0.18357274, 83.23), ('High', -2.0583153, 12.77), ('medium', -3.8750877, 2.08), ('very', -4.3271275, 1.32), ('Medium', -5.67803, 0.34)]"
5137,5137,188,5137,AR6_WGII,1598,6,"Some synergies and trade-offs exist between different adaptation responses and between mitigation and adaptation, with interactions occurring both within and outside the region ","Some synergies and trade-offs exist between different adaptation responses and between mitigation and adaptation to climate change, with interactions occurring both within and outside the Australia and New Zealand region",very high,3,test,"Conclusions Report Our regional climate is changing (very high confidence) and warming will continue through the 21st century (virtually certain) with more hot days, fewer cold days, less snow, less rainfall in southern Australia and the northeast of both of New Zealand’s islands, more rainfall in western New Zealand, more extreme rainfall, SLR, increased fire weather in southern Australia and across New Zealand and fewer cyclones but a greater proportion of intense cyclones. (Reisinger et al., 2014) Key risks include changes in the structure and composition of Australian coral reefs, loss of montane ecosystems, increased flood damage, reduced water resources in southern Australia, more deaths and infrastructure damage during heatwaves, more fire-related impacts on ecosystems and settlements in southern Australia and across New Zealand, greater risk to coastal infrastructure and ecosystems and reduced water availability in the Murray-Darling Basin (MDB) and southern Australia (high confidence). Benefits are projected for some sectors and locations (high confidence), including reduced winter mortality and energy demand for heating, increased forest growth and enhanced pasture productivity. Adaptation is occurring and becoming mainstreamed in some planning processes (high confidence). Adaptive capacity is considered generally high in many human systems, but adaptation implementation faces major barriers, especially for transformational responses (high confidence). Some synergies and trade-offs exist between different adaptation responses and between mitigation and adaptation, with interactions occurring both within and outside the region (very high confidence). Vulnerability remains uncertain due to incomplete consideration of socioeconomic dimensions (very high confidence), including governance, institutions, patterns of wealth and ageing, access to technology and information, labour force participation and societal values.",False,high,high,"[('high', -0.67910373, 50.71), ('medium', -0.8520087, 42.66), ('High', -3.2964401, 3.7), ('Medium', -3.5387516, 2.9), (' high', -9.115137, 0.01)]",high,high,"[('high', -0.70500576, 49.41), ('medium', -0.78494275, 45.61), ('High', -3.6504173, 2.6), ('Medium', -3.7505894, 2.35), (' high', -9.335033, 0.01)]",medium,medium,"[('medium', -0.555087, 57.4), ('high', -0.90812194, 40.33), ('Medium', -4.426038, 1.2), ('High', -4.55906, 1.05), ('very', -9.570741, 0.01)]",medium,medium,"[('medium', -0.60197264, 54.77), ('high', -1.0081501, 36.49), ('Medium', -2.9745865, 5.11), ('High', -3.3236332, 3.6), (' high', -9.426117, 0.01)]",high,high,"[('high', -0.7221956, 48.57), ('medium', -0.72477055, 48.44), ('High', -4.067334, 1.71), ('Medium', -4.384015, 1.25), ('very', -9.279819, 0.01)]"
5166,5166,189,5166,AR6_WGII,1613,9,"The depth of the Aragonite Saturation Horizon has shallowed by 50–100 m over much of New Zealand, which may limit and/or increase the energetic costs of growth of calcifying species ","The depth of the Aragonite Saturation Horizon has shallowed by 50–100 m over much of New Zealand, which may limit and/or increase the energetic costs of growth of calcifying species",low,0,test,"Half of the species within New Zealand’s seas are endemic (Costello et al., 2010b). 11.3.2.1 Observed Impacts Climate change is having major impacts on the region’s oceans (very high confidence) (Table 11.6) (Law et al., 2016; Sutton and Bowen, 2019). Rising sea surface temperatures (SSTs) have exacerbated marine heatwaves, notably near western Australia in 2011, the GBR in 2016, 2017 and 2020 and the Tasman Sea in 2015/2016, 2017/2018 and 2018/2019 (Table 11.2) (BoM and CSIRO, 2018; AMS, 2019; NIWA, 2019; Salinger et al., 2019b; Sutton and Bowen, 2019; BoM, 2020; Salinger et al., 2020; Oliver et al., 2021). Temperature anomalies ranged from 1.2°C to 4.0°C and durations ranged from 90–250 days (Table 11.2). Ocean carbon storage and acidification has led to decreased surface pH in the region (Table 11.2), including the sub-Antarctic waters off the East Coast of New Zealand’s South Island (very high confidence) (Law et al., 2016). The depth of the Aragonite Saturation Horizon has shallowed by 50–100 m over much of New Zealand, which may limit and/or increase the energetic costs of growth of calcifying species (low confidence) (Anderson et al., 2015; Bostock et al., 2015; Mikaloff- Fletcher et al., 2017). In the estuaries of southwestern Australia, sustained warming and drying trends have caused dramatic declines in freshwater flows of up to 70% since the 1970s and increased frequency and severity of hypersaline conditions, enhanced water column stratification and hypoxia and reduced flushing and greater retention of nutrients (Hallett et al., 2017).",False,medium,medium,"[('medium', -0.6613754, 51.61), ('high', -0.8926109, 40.96), ('High', -3.1955647, 4.09), ('Medium', -3.4248128, 3.26), ('very', -7.9271855, 0.04)]",high,high,"[('high', -0.5608966, 57.07), ('medium', -0.97020215, 37.9), ('High', -3.3572204, 3.48), ('Medium', -4.3051133, 1.35), ('very', -6.6941075, 0.12)]",high,high,"[('high', -0.6563783, 51.87), ('medium', -0.81385666, 44.31), ('High', -3.7030988, 2.46), ('Medium', -4.411137, 1.21), ('very', -7.0507207, 0.09)]",high,high,"[('high', -0.6822956, 50.55), ('medium', -0.775462, 46.05), ('High', -3.8763626, 2.07), ('Medium', -4.4240007, 1.2), ('very', -7.1171045, 0.08)]",high,high,"[('high', -0.47741163, 62.04), ('medium', -1.0262359, 35.84), ('High', -4.158921, 1.56), ('Medium', -5.3556886, 0.47), ('very', -7.4108243, 0.06)]"
5171,5171,190,5171,AR6_WGII,1614,1,"Acidification may alter sex determination (e.g., in the oyster Saccostrea glomerate), resulting in changes in sex ratios (Parker et al., 2018), and may thus affect reproductive success ","Acidification may alter sex determination in shelfish population (e.g., in the oyster Saccostrea glomerate), resulting in changes in sex ratios, and may thus affect reproductive success",low,0,test,"The future level of sustainable exploitation of fisheries is dependent on how climate change impacts these ecosystems. Native kelp is projected to further decline in southeastern New Zealand with warming seas (Table 11.6). Climate change could affect New Zealand fisheries’ productivity (Cummings et al., 2021), and both ocean warming and acidification may directly affect shellfish culture (Cunningham et al., 2016; Cummings et al., 2019) and indirectly through changes in phytoplankton production (Pinkerton, 2017). Climate-change-related temperature and acidification may affect species sex ratios and, thus, population viability (medium confidence) 11Australasia Chapter 11 1603(Table 11.3) (Law et al., 2016; Tait et al., 2016; Mikaloff-Fletcher et al., 2017). Acidification may alter sex determination (e.g., in the oyster Saccostrea glomerate), resulting in changes in sex ratios (Parker et al., 2018), and may thus affect reproductive success (low confidence). Decreasing river flows (Chiew et al., 2017) are projected to cause periodically open estuaries across southwest Australia to remain closed for longer periods, inhibiting the extent to which marine taxa can access these systems (Hallett et al., 2017) and with warming predicted to constrain activity in some large fish (Scott et al., 2019b).",False,medium,medium,"[('medium', -0.6238921, 53.59), ('high', -1.2219756, 29.46), ('Medium', -2.4094508, 8.99), ('High', -2.5464709, 7.84), ('very', -7.5626073, 0.05)]",medium,medium,"[('medium', -0.5939563, 55.21), ('high', -1.0559657, 34.79), ('High', -2.9529078, 5.22), ('Medium', -3.0607798, 4.69), ('very', -7.8114076, 0.04)]",medium,medium,"[('medium', -0.27698475, 75.81), ('high', -1.6103778, 19.98), ('Medium', -3.588533, 2.76), ('High', -4.2836623, 1.38), ('very', -8.496737, 0.02)]",medium,medium,"[('medium', -0.36092564, 69.7), ('high', -1.3379307, 26.24), ('Medium', -3.7282772, 2.4), ('High', -4.1336765, 1.6), ('very', -8.7479515, 0.02)]",medium,medium,"[('medium', -0.38716528, 67.9), ('high', -1.6210406, 19.77), ('Medium', -2.5154498, 8.08), ('High', -3.1758826, 4.18), ('low', -8.26016, 0.03)]"
5202,5202,191,5202,AR6_WGII,1625,36,"While there is potential for a greater proportion of agriculture to be located to northern Australia, there are significant and complex agronomic, environmental, institutional, financial and social challenges for successful transformation, including the risk of disruption ","While there is potential for a greater proportion of agriculture to be located to northern Australia, there are significant and complex agronomic, environmental, institutional, financial and social challenges for successful transformation, including the risk of disruption",medium,1,test,"Investment of capital in irrigation infrastructure has increased (Cradock-Henry et al., 2018a), although its effectiveness as an adaptation depends on water availability (Box 11.5). In industries based on long-lived plants, such as the kiwifruit and grape industries, many of the adaptations (e.g., breeding and growing heat-adapted and disease-resistant varieties) have long lead times and require greater investment than in the cropping sector (Cradock-Henry et al., 2020a). While breeding programmes for traits with enhanced resilience to future climates are beginning, there is little evidence of strategic industry planning (Cradock-Henry et al., 2018a). For drought management, balancing near-term needs with long-term adaptation to increasing aridity is essential (Downing et al., 2016). Insufficient and maladaptive decisions can have far-reaching effects, including changes to resources, infrastructure, services and supply chains to which others must adapt (Fleming et al., 2015; Graham et al., 2018). While there is potential for a greater proportion of agriculture to be located to northern Australia, there are significant and complex agronomic, environmental, institutional, financial and social challenges for successful transformation, including the risk of disruption (medium confidence) (Jakku et al., 2016). 11Australasia Chapter 11 161511.3.4.2 Livestock 11.3.4.2.1 Observed impacts Both the seasonality and annual production of pasture is changing (high confidence).",False,medium,medium,"[('medium', -0.13019148, 87.79), ('Medium', -2.2465017, 10.58), ('high', -4.858419, 0.78), ('low', -5.0572505, 0.64), ('High', -6.8520293, 0.11)]",medium,medium,"[('medium', -0.623075, 53.63), ('Medium', -0.83674, 43.31), ('low', -4.606088, 1.0), ('high', -4.834007, 0.8), ('Low', -4.965442, 0.7)]",medium,medium,"[('medium', -0.07350804, 92.91), ('Medium', -3.0162303, 4.9), ('high', -3.992522, 1.85), ('low', -6.3022757, 0.18), ('High', -6.713382, 0.12)]",medium,medium,"[('medium', -0.16680047, 84.64), ('Medium', -1.9979544, 13.56), ('high', -4.85748, 0.78), ('low', -4.9257746, 0.73), ('High', -6.5582285, 0.14)]",medium,medium,"[('medium', -0.19133857, 82.59), ('Medium', -1.8690042, 15.43), ('low', -4.743148, 0.87), ('high', -4.882762, 0.76), ('Low', -6.308736, 0.18)]"
5243,5243,192,5243,AR6_WGII,1640,17,"There is a central role for Indigenous Peoples in climate change decision-making that helps address the enduring legacy of colonisation through building opportunities based on Indigenous governance regimes, cultural practices to care for land and water and intergenerational perspectives ","There is a central role for Indigenous Peoples in climate change decision-making that helps address the enduring legacy of colonisation through building opportunities based on Indigenous governance regimes, cultural practices to care for land and water and intergenerational perspectives",very high,3,test,"In human systems, the costs of droughts and floods in New Zealand, and heat-related mortality and fire damage in Australia, are partly attributed to anthropogenic climate change (medium confidence). 11.4 Indigenous Peoples Indigenous perspectives of well-being embrace physical, social, emotional and cultural domains, collectiveness and reciprocity and, more fundamentally, connections between all elements across past, present and future generations (Australia. NAHS Working Party, 1989; MfE, 2020a). Changing climate conditions are expected to exacerbate many of the social, economic and health inequalities faced by Aboriginal and Torres Strait Islander Peoples in Australia and Māori in New Zealand (high confidence) (Bennett et al., 2014; Hopkins et al., 2015; AIHW, 2016; Lyons et al., 2019). As a consequence, effective policy responses are those that take advantage of the interlinkages and dependencies between mitigation, adaptation and Indigenous Peoples’ well-being (Jones, 2019) and those that address the transformative change needed from colonial legacies (high confidence) (Hill et al., 2020). There is a central role for Indigenous Peoples in climate change decision-making that helps address the enduring legacy of colonisation through building opportunities based on Indigenous governance regimes, cultural practices to care for land and water and intergenerational perspectives (very high confidence) (Nursey-Bray et al., 2019; Petzold et al., 2020) (Cross-Chapter Box INDIG in Chapter 18). 11.4.1 Aboriginal and Torres Strait Islander Peoples of Australia The highly diverse Aboriginal and Torres Strait Islander Peoples of Australia have survived and adapted to climate changes such as sea level rise (SLR) and extreme rainfall variability during the late Pleistocene era, through intimate place-based Indigenous knowledge in practice and while losing traditional land and sea country ownership (Liedloff et al., 2013) (Cross-Chapter Box INDIG in Chapter 18) including during the Late Pleistocene era (Golding and Campbell, 2009; Nunn and Reid, 2016).",False,high,high,"[('high', -0.64377135, 52.53), ('High', -1.5610306, 20.99), ('medium', -1.6155903, 19.88), ('Medium', -2.8123696, 6.01), ('very', -5.665677, 0.35)]",High,high,"[('High', -0.762057, 46.67), ('high', -0.77959126, 45.86), ('Medium', -3.3011653, 3.68), ('medium', -3.4491909, 3.18), ('Very', -5.9234624, 0.27)]",high,high,"[('high', -0.28781924, 74.99), ('High', -2.035166, 13.07), ('medium', -2.3730834, 9.32), ('Medium', -4.0930943, 1.67), ('very', -4.9720063, 0.69)]",high,high,"[('high', -0.28781924, 74.99), ('High', -2.035166, 13.07), ('medium', -2.3730834, 9.32), ('Medium', -4.0930943, 1.67), ('very', -4.9720063, 0.69)]",high,high,"[('high', -0.5836339, 55.79), ('High', -1.4622464, 23.17), ('medium', -1.9059834, 14.87), ('Medium', -2.8514123, 5.78), ('very', -6.110083, 0.22)]"
5246,5246,193,5246,AR6_WGII,1641,10,"Impacts Implications Loss of biocultural diversity (land, water and sky) ","Loss of biocultural diversity (land, water and sky): damage to land can magnify the loss of spiritual connection to land from dispossession from traditional country and leads to disruption of cultural structures for Indigenous Australians. Climate change impacts can exacerbate and/or accelerate existing threats of habitat degradation and biodiversity loss and create challenges for traditional stewardship of landscapes",medium,1,test,"Studies exploring climate change impacts, scenarios, policy implications, adaptation options and tools for Māori society have increased substantially (e.g., (King et al., 2012; Bargh et al., 2014; Jones et al., 2014; Bryant et al., 2017; Awatere et al., 2018; Colliar and Blackett, 2018). Māori priorities surrounding climate change risks and natural resource management have been articulated in planning documents by many Māori kin groups (e.g., (Ngāti Tahu- Ngāti Whaoa Rūnanga Trust, 2013; Raukawa Settlement Trust, 2015; Ngai-Tahu, 2018; Te Urunga Kea - Te Arawa Climate Change Working Group, 2021), reflecting the importance of reducing vulnerability and enhancing resilience to climate impacts and risks through adaptation and mitigation. Māori have long-term interests in land and water and are heavily invested in climate-sensitive sectors (agriculture, forestry, fishing, tourism and renewable energy) (King et al., 2010). Large proportions of collectively owned land already suffer from high rates of erosion (Warmenhoven et al., 2014; Awatere et al., 2018), which are projected to be exacerbated by climate-change-induced extreme rainfalls (high confidence) (RSNZ, 2016; Awatere et al., 2018). Changing drought Table 11.10 | Climate-related impacts on Aboriginal and Torres Strait Islander Peoples, country and cultures. Impacts Implications Loss of biocultural diversity (land, water and sky) (medium confidence)Healthy country is critical to Indigenous Australians’ livelihoods, caring for country responsibilities, health and well-being. Damage to land can magnify the loss of spiritual connection to land from dispossession from traditional country and leads to disruption of cultural structures.",False,high,high,"[('high', -0.56937027, 56.59), ('High', -1.2374725, 29.01), ('medium', -2.329813, 9.73), ('Medium', -3.1213207, 4.41), ('very', -6.723051, 0.12)]",High,high,"[('High', -0.803528, 44.77), ('high', -0.8041498, 44.75), ('medium', -2.9278033, 5.35), ('Medium', -3.0452616, 4.76), ('very', -6.4261646, 0.16)]",high,high,"[('high', -0.67212975, 51.06), ('High', -1.4021446, 24.61), ('medium', -1.7813026, 16.84), ('Medium', -2.636815, 7.16), ('very', -6.4371004, 0.16)]",high,high,"[('high', -0.45128924, 63.68), ('High', -1.798625, 16.55), ('medium', -1.8303785, 16.04), ('Medium', -3.4020472, 3.33), ('very', -6.021247, 0.24)]",high,high,"[('high', -0.5396096, 58.3), ('High', -1.1523454, 31.59), ('medium', -2.659929, 7.0), ('Medium', -3.5576952, 2.85), ('very', -6.5738406, 0.14)]"
5285,5285,194,5285,AR6_WGII,1656,2,"More inclusive, collaborative and learning-oriented community engagement processes are fundamental to effective adaptation outcomes (11.7.3.2) ","Inclusive, collaborative and learning-oriented community engagement processes are fundamental to effective outcomes for climate change adaptation efforts",very high,3,test,"Recognising co-benefits for mitigation and sustainable development can help incentivise adaptation (11.3.5.3, 11.8.2). 11.7.3.1 Planning and Tools Adaptation decision support tools enable a shift from reactive to anticipatory planning for changing climate risks (high confidence). The available tools are diversifying with futures and systems methodologies and dynamic adaptive policy pathways being increasingly used (Bosomworth et al., 2017; Prober et al., 2017; Lawrence et al., 2018a; CoA, 2020e; Rogers et al., 2020a; Schneider et al., 2020) (11.5; Box 11.6) to facilitate the shift from static to dynamic adaptation by highlighting 11Australasia Chapter 11 1645path dependencies and potential lock-in of decisions, system dependencies and the potential for cascading impacts (Table 11.17) (Wilson et al., 2013; Clarvis et al., 2015; Pearson et al., 2018; Cradock- Henry et al., 2020b; Lawrence et al., 2020b). Modelling and tools to test the robustness and cost-effectiveness of options (Infometrics and PSConsulting, 2015; Qin and Stewart, 2020) can be used alongside adaptation strategies with decision-relevant and usable information (Smith et al., 2016; Tangney, 2019; Serrao-Neumann et al., 2020), particularly when supported by effective governance and national and sub-national guidance (Box 11.6). More inclusive, collaborative and learning-oriented community engagement processes are fundamental to effective adaptation outcomes (11.7.3.2) (very high confidence) (Boston, 2016; Lawrence and Haasnoot, 2017; Sellberg et al., 2018; Serrao-Neumann et al., 2019a; Simon et al., 2020). More participatory vulnerability and risk assessments can better reflect different knowledge systems, values, perspectives, trade-offs, dilemmas, synergies, costs and risks (Jacobs et al., 2019; Ogier et al., 2020; Tonmoy et al., 2020).",False,high,high,"[('high', -0.34856516, 70.57), ('medium', -1.647933, 19.24), ('High', -2.5858564, 7.53), ('Medium', -3.7102156, 2.45), (' high', -6.9411726, 0.1)]",high,high,"[('high', -0.36604875, 69.35), ('medium', -1.532177, 21.61), ('High', -2.738346, 6.47), ('Medium', -3.7296333, 2.4), ('very', -7.343134, 0.06)]",high,high,"[('high', -0.31518498, 72.97), ('medium', -1.5128053, 22.03), ('High', -3.2756228, 3.78), ('Medium', -4.557506, 1.05), ('very', -7.174785, 0.08)]",high,high,"[('high', -0.3518046, 70.34), ('medium', -1.7009791, 18.25), ('High', -2.4144688, 8.94), ('Medium', -3.7599983, 2.33), (' high', -7.3332424, 0.07)]",high,high,"[('high', -0.22720899, 79.68), ('High', -2.0481663, 12.9), ('medium', -2.81291, 6.0), ('Medium', -4.3798523, 1.25), (' high', -7.12307, 0.08)]"
