,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
3381,3381,128,3381,AR6_WGII,264,7,Increases in the area burned have been attributed to anthropogenic climate change in North America ,Increases in the area burned during fire seasons have been attributed to anthropogenic climate change in North America,high,2,test,"Water stress, leading to plant hydraulic failure, is a principal mechanism of drought-induced tree mortality, along with the indirect effects of climate change mediated by community interactions (high confidence) (Section 2.4.4.3). Terrestrial ecosystems sequester and store globally critical stocks of carbon, but these stocks are at risk from deforestation and climate change (high confidence). Tropical deforestation and the draining and burning of peatlands produce almost all of the carbon emissions from LULCC. In the Arctic, increased temperatures have thawed permafrost at numerous sites, dried some areas and increased fires, causing net emissions of carbon from soils (high confidence) (Sections 2.4.4.4, 2.5.3.4). Globally, increases in temperature, aridity and drought have increased the length of fire seasons and doubled the potentially burnable land area (medium confidence). Increases in the area burned have been attributed to anthropogenic climate change in North America (high confidence). In parts of Africa, Asia, Australia and South America, the area burned has also increased, consistent with anthropogenic climate change.",False,High,high,"[('High', -0.55330086, 57.5), ('Medium', -0.88508797, 41.27), ('high', -5.090704, 0.62), ('medium', -5.498602, 0.41), ('Very', -6.348259, 0.17)]",High,high,"[('High', -0.41407824, 66.09), ('Medium', -1.1103902, 32.94), ('high', -5.1321664, 0.59), ('medium', -5.9912553, 0.25), ('Very', -6.92294, 0.1)]",High,high,"[('High', -0.55330086, 57.5), ('Medium', -0.88508797, 41.27), ('high', -5.090704, 0.62), ('medium', -5.498602, 0.41), ('Very', -6.348259, 0.17)]",High,high,"[('High', -0.6311651, 53.2), ('Medium', -0.927857, 39.54), ('high', -3.2136655, 4.02), ('medium', -3.4537091, 3.16), ('Very', -7.7229924, 0.04)]",High,high,"[('High', -0.21697867, 80.49), ('Medium', -1.6639544, 18.94), ('high', -5.5344777, 0.39), ('medium', -6.8884816, 0.1), ('Very', -7.479014, 0.06)]"
3418,3418,129,3418,AR6_WGII,288,2,"While this has not yet been systematically explored, similar feedbacks might also emerge from a CO 2-induced woody cover increase in savannas ","In savannas, restoration of woody vegetation has been shown to enhance cloud formation and precipitation in response to enhanced transpiration and turbulent mixing, leading to a positive feedback on woody cover, so, while this has not yet been systematically explored, similar feedbacks might also emerge from a CO2-induced woody cover increase in savannas",low,0,test,"Trees would also enhance momentum absorption compared to low tundra vegetation, thus impacting surface–atmosphere mixing of latent and sensible heat fluxes (Jia et al., 2019). Boreal forests insulate and stabilize permafrost and reduce fluctuations of ground temperature: the amplitude of variation of ground surface temperatures was 28°C at a forested site, compared to 60°C in nearby grassland (Section 2.5.2.7) (Bonan, 1989; Stuenzi et al., 2021a; Stuenzi et al., 2021b). Likewise, a shift in moist tropical forests towards vegetation with drought-tolerant traits could possibly reduce evapotranspiration, increase albedo, alter heat transfer at the surface and lead to a negative feedback to 2 277Terrestrial and Freshwater Ecosystems and Their Services Chapter 2 precipitation (Section 2.5.2.6) (Jia et al., 2019). In savannas, restoration of woody vegetation has been shown to enhance cloud formation and precipitation in response to enhanced transpiration and turbulent mixing, leading to a positive feedback on woody cover (Syktus and McAlpine, 2016). While this has not yet been systematically explored, similar feedbacks might also emerge from a CO 2-induced woody cover increase in savannas (low confidence) (Section 2.5.2.5). Since biophysical feedbacks can contribute to both surface temperature warming or cooling, analyses so far suggest that, on a global scale, the net impact on climate change is small (Perugini et al., 2017; Jia et al., 2019), unless these feedbacks also accelerate vegetation mortality and lead to substantive carbon losses (Zemp et al., 2017a; Lemordant and Gentine, 2019).",False,Medium,medium,"[('Medium', -0.2633801, 76.84), ('medium', -2.073553, 12.57), ('Low', -2.4248981, 8.85), ('low', -4.134365, 1.6), ('High', -7.1576996, 0.08)]",Medium,medium,"[('Medium', -0.30370036, 73.81), ('Low', -1.6748666, 18.73), ('medium', -2.87963, 5.62), ('low', -4.043185, 1.75), ('High', -7.998246, 0.03)]",Medium,medium,"[('Medium', -0.37073055, 69.02), ('Low', -1.6737052, 18.76), ('medium', -2.3750088, 9.3), ('low', -3.5611393, 2.84), (' medium', -8.422856, 0.02)]",Medium,medium,"[('Medium', -0.27730045, 75.78), ('medium', -2.143763, 11.72), ('Low', -2.2578473, 10.46), ('low', -3.942082, 1.94), ('High', -7.604386, 0.05)]",Medium,medium,"[('Medium', -0.074723184, 92.8), ('Low', -3.1666727, 4.21), ('medium', -3.605897, 2.72), ('low', -6.423867, 0.16), ('High', -7.077529, 0.08)]"
3419,3419,130,3419,AR6_WGII,288,5,"Locally, both directly human-mediated and climate change-mediated changes in vegetation cover can therefore notably affect annual average freshwater availability to human societies, especially if negative feedbacks amplify the reduction of vegetation cover, evapotranspiration and precipitation ","More than one-third of the Earth’s land surface has at least 50% of its evapotranspiration regulated by vegetation, and in some regions between 40 and >80% of the land’s evaporated water is returned to land as precipitation; therefore, locally, both directly human-mediated and climate change-mediated changes in vegetation cover can notably affect annual average freshwater availability to human societies, especially if negative feedbacks amplify the reduction of vegetation cover, evapotranspiration and precipitation",medium,1,test,"2 277Terrestrial and Freshwater Ecosystems and Their Services Chapter 2 precipitation (Section 2.5.2.6) (Jia et al., 2019). In savannas, restoration of woody vegetation has been shown to enhance cloud formation and precipitation in response to enhanced transpiration and turbulent mixing, leading to a positive feedback on woody cover (Syktus and McAlpine, 2016). While this has not yet been systematically explored, similar feedbacks might also emerge from a CO 2-induced woody cover increase in savannas (low confidence) (Section 2.5.2.5). Since biophysical feedbacks can contribute to both surface temperature warming or cooling, analyses so far suggest that, on a global scale, the net impact on climate change is small (Perugini et al., 2017; Jia et al., 2019), unless these feedbacks also accelerate vegetation mortality and lead to substantive carbon losses (Zemp et al., 2017a; Lemordant and Gentine, 2019). More than one-third of the Earth’s land surface has at least 50% of its evapotranspiration regulated by vegetation, and in some regions between 40 and >80% of the land’s evaporated water is returned to land as precipitation. Locally, both directly human-mediated and climate change-mediated changes in vegetation cover can therefore notably affect annual average freshwater availability to human societies, especially if negative feedbacks amplify the reduction of vegetation cover, evapotranspiration and precipitation (medium confidence) (Keys et al., 2016; Keys and Wang-Erlandsson, 2018). Since AR5, freshwater ecosystems (lakes, reservoirs, rivers and ponds) have been increasingly recognised as important sources of GHG emissions (CO 2, CH 4 and N 2O) into the atmosphere.",False,Medium,medium,"[('Medium', -0.6376063, 52.86), ('High', -0.75928754, 46.8), ('Very', -6.46971, 0.15), ('high', -6.9069657, 0.1), ('medium', -7.286444, 0.07)]",Medium,medium,"[('Medium', -0.41918957, 65.76), ('High', -1.0851709, 33.78), ('medium', -6.3363476, 0.18), ('high', -6.639845, 0.13), ('Very', -6.712158, 0.12)]",High,high,"[('High', -0.59324026, 55.25), ('Medium', -1.5664916, 20.88), ('high', -1.6847892, 18.55), ('medium', -3.0902476, 4.55), ('Very', -5.2703013, 0.51)]",High,high,"[('High', -0.48316348, 61.68), ('Medium', -1.0936714, 33.5), ('high', -3.4285216, 3.24), ('medium', -4.645347, 0.96), ('Very', -5.219682, 0.54)]",High,high,"[('High', -0.52762234, 59.0), ('Medium', -0.9566041, 38.42), ('high', -4.1928864, 1.51), ('medium', -4.986431, 0.68), ('Very', -5.685858, 0.34)]"
3426,3426,131,3426,AR6_WGII,302,5,"Shifts in the geographic and seasonal range suitability of pathogens and vectors are related to climatic-impact drivers (warming, extreme events, precipitation and humidity) (very high confidence), but there are substantial non-climatic drivers (LUC, wildlife exploitation, habitat degradation, public health and socioeconomic conditions) that affect the attribution of the overall impacts on the prevalence or severity of some vector- and water-borne infectious diseases over recent decades ","There are substantial non-climatic drivers (LUC, wildlife exploitation, habitat degradation, public health and socioeconomic conditions) to the geographic and seasonal range suitability of pathogens and vectors that affect the attribution of the overall impacts on the prevalence or severity of some vector- and water-borne infectious diseases over recent decades",high,2,test,"2 291Terrestrial and Freshwater Ecosystems and Their Services Chapter 2 Online tools are being developed to warn conservation biologists when species of conservation concern are at a greater risk of disease outbreaks due to environmental changes, for example, for Hawaiian honeycreepers and avian malaria (Berio Fortini et al., 2020) and coral diseases (Caldwell et al., 2016). Forecasting models to warn of human disease outbreaks like malaria and dengue are also now available, with findings that multiple-model ensemble forecasts outperform individual models (Lowe et al., 2013; Lowe et al., 2014; Lowe et al., 2018; Zhai et al., 2018; Johansson et al., 2019; Tompkins et al., 2019; Muñoz et al., 2020; Colón-González et al., 2021; Petrova et al., 2021). Improving VBD and NTD public health responses will require multi-disciplinary teams capable of interpreting, analysing, and synthesising diverse components of complex ecosystem-based studies for effective intervention (Mills et al., 2010; Rubin et al., 2014; Valenzuela and Aksoy, 2018), broad epidemiological and entomological surveillance (Depaquit et al., 2010; Lindgren et al., 2012; Springer et al., 2016) as well as community-based disease control programmes that build local capacity (Andersson et al., 2015; Jones et al., 2020b). Cross-Chapter Box ILLNESS | Infectious Diseases, Biodiversity and Climate: Serious Risks Posed by Vector- and Water-Borne Diseases Authors: Marie-Fanny Racault (UK/France, Chapter 3), Stavana E. Strutz (USA, Chapter 2), Camille Parmesan (France/UK/USA, Chapter 2), Rita Adrian (Germany, Chapter 2), Guéladio Cissé (Mauritania/Switzerland/France, Chapter 7), Sarah Cooley (USA, Chapter 3), Meghnath Dhimal (Nepal), Luis E. Escobar (Guatemala/USA), Adugna Gemeda (Ethiopia, Chapter 9), Nathalie Jeanne Marie Hilmi (Monaco/France, Chapter 18), Salvador E. Lluch-Cota (Mexico, Chapter 5), Erin Mordecai (USA), Gretta Pecl (Australia, Chapter 11), A. Townsend Peterson (USA), Joacim Rocklöv (Germany/Sweden), Marina Romanello (UK/Argentina/Italy), David Schoeman (Australia, Chapter 3), Jan C. Semenza (Italy, Chapter 7), Maria Cristina Tirado (USA/Spain, Chapter 7), Gautam Hirak Talukdar (India, Chapter 2), Yongyut Trisurat (Thailand, Chapter 2) Climate change is altering the life cycles of many pathogenic organisms and changing the risk of transmission of vector- and water-borne infectious diseases to humans (high confidence). The rearrangement and emergence of some diseases are already observed in temperate- zone and high-elevation areas and coastal areas (medium confidence to high confidence, depending upon region). Shifts in the geographic and seasonal range suitability of pathogens and vectors are related to climatic-impact drivers (warming, extreme events, precipitation and humidity) (very high confidence), but there are substantial non-climatic drivers (LUC, wildlife exploitation, habitat degradation, public health and socioeconomic conditions) that affect the attribution of the overall impacts on the prevalence or severity of some vector- and water-borne infectious diseases over recent decades (high confidence). Adaptation options that involve sustained and rapid surveillance systems as well as the preservation and restoration of natural habitats with their associated higher levels of biodiversity, both marine and terrestrial, will be key to reducing the risk of epidemics and the large-scale transmission of diseases (medium confidence).",False,High,high,"[('High', -0.6802403, 50.65), ('Medium', -1.3919522, 24.86), ('high', -1.693256, 18.39), ('medium', -2.899055, 5.51), ('Very', -5.667236, 0.35)]",High,high,"[('High', -0.6802403, 50.65), ('Medium', -1.3919522, 24.86), ('high', -1.693256, 18.39), ('medium', -2.899055, 5.51), ('Very', -5.667236, 0.35)]",High,high,"[('High', -0.36613855, 69.34), ('Medium', -1.3369447, 26.26), ('high', -3.5700626, 2.82), ('Very', -4.891569, 0.75), ('medium', -4.96167, 0.7)]",High,high,"[('High', -0.36613855, 69.34), ('Medium', -1.3369447, 26.26), ('high', -3.5700626, 2.82), ('Very', -4.891569, 0.75), ('medium', -4.96167, 0.7)]",High,high,"[('High', -0.671012, 51.12), ('Medium', -1.3738661, 25.31), ('high', -1.8216734, 16.18), ('medium', -2.6838503, 6.83), ('Very', -5.7444773, 0.32)]"
3428,3428,132,3428,AR6_WGII,303,16,"Cholera Dengue Malaria Africa Endemicity EndemicEndemic in sub-Saharan Africa but not South AfricaEndemic Climate driversDisease incidence: northeast Africa, Central Africa and Madagascar: rainfall (medium confidence) Southeast Africa: rainfall, LST, SST, Plankton (medium confidence) eastern South Africa: SST, CHL (low confidence due to limited evidence) West Africa: rainfall (floods), LST, SST (medium confidence)West Africa: temperature (medium confidence) East Africa: temperature (medium confidence) Direction of ChangeArea of coastline suitable for outbreak: northandwest Africa: increase (low confidence) Central and East Africa: no change (low confidence) South Africa: decrease (low confidence)Potentially expanding ","The area of coastline suitable for Cholera, Dengue or Malaria outbreak is increasing in North and West Africa, not changing in Central and East Africa, decreasing but potentially expanding in South Africa",low,0,test,"As a result, while many studies indicate increasing climate suitability of some areas for cholera, and changes in disease incidence for dengue and malaria, the degree to which these changes can be attributed to climate change remains challenging. Uncertainty statements for malaria and dengue reflect the degree to which observed trends in disease incidence can be related to observed climate change in the given region. For cholera, confidence statements reflect the degree to which observed trends in disease or pathogen incidence and coastal area suitability for outbreaks can be linked to observed climate change drivers in the given region. Acronyms: ONI (Oceanic Niño Index), Tmin (minimum temperature), SPI (Standardised Precipitation Index), LST (land surface temperature). Full references for this table can be found in Table SM2.6. Cholera Dengue Malaria Africa Endemicity EndemicEndemic in sub-Saharan Africa but not South AfricaEndemic Climate driversDisease incidence: northeast Africa, Central Africa and Madagascar: rainfall (medium confidence) Southeast Africa: rainfall, LST, SST, Plankton (medium confidence) eastern South Africa: SST, CHL (low confidence due to limited evidence) West Africa: rainfall (floods), LST, SST (medium confidence)West Africa: temperature (medium confidence) East Africa: temperature (medium confidence) Direction of ChangeArea of coastline suitable for outbreak: northandwest Africa: increase (low confidence) Central and East Africa: no change (low confidence) South Africa: decrease (low confidence)Potentially expanding (low confidence) Dengue and A. aegypti present but underdetected in climatically suitable areasEast Africa: upward shift and increase in malaria and Anopheles spp. in highland areas (medium confidence) Widespread decreases due to malaria control (medium confidence) and warming climate (low confidence) VulnerabilitiesEastern South Africa: women of all ages more affected than men by outbreaks Asia Endemicity EndemicEndemic in South Asia, Southeast Asia and East AsiaEndemic in South Asia, Southeast Asia, partially endemic in East Asia Climate driversDisease incidence: East Asia: SST, CHL, SLR (medium confidence) South Asia: SST, CHL, LST, rainfall (floods) (high confidence)South Asia: rainfall, temperature, Humidity (medium confidence) Southeast Asia: rainfall, temperature (medium confidence) East Asia: rainfall, temperature, Typhoons (low confidence)South Asia: rainfall, temperature (medium confidence) Southeast Asia: rainfall, temperature (medium confidence) Direction of ChangeArea of coastline suitable for outbreak: increase (low confidence)Southeast Asia: increase (low confidence) South Asia: increase (medium confidence) East Asia: increase (low confidence)South Asia: increase (medium confidence) VulnerabilitiesSoutheast Asia: infants (<9 years) with highest incidences of cholera South Asia: older children and young adults (aged 16–20 years) more frequently reported with cholera than non-cholera diarrhoea Australasia Endemicity Not endemic Partially endemic in northern Australia Not endemic Climate drivers No evidence for disease incidence Rainfall, temperature (low confidence) Direction of ChangeArea of coastline suitable for outbreak: no change (low confidence)Increase in sporadic outbreaks due to climate change (low confidence)No change Central America Endemicity Not endemic Endemic Partially endemic Climate drivers No evidence for disease incidenceONI, SST, Tmin, temperature, rainfall, drought (low confidence)Cross-Chapter Box ILLNESS (continued)",False,Medium,medium,"[('Medium', -0.58400774, 55.77), ('medium', -1.1791444, 30.75), ('High', -2.3912816, 9.15), ('high', -3.1938233, 4.1), (' medium', -7.213555, 0.07)]",Medium,medium,"[('Medium', -0.3206739, 72.57), ('High', -2.0117254, 13.38), ('medium', -2.1367445, 11.8), ('high', -3.8525286, 2.12), ('Low', -7.888549, 0.04)]",Medium,medium,"[('Medium', -0.27364182, 76.06), ('High', -2.15391, 11.6), ('medium', -2.2381594, 10.67), ('high', -4.171034, 1.54), ('Low', -7.714081, 0.04)]",Medium,medium,"[('Medium', -0.83280265, 43.48), ('medium', -1.43867, 23.72), ('High', -1.5507306, 21.21), ('high', -2.1712427, 11.4), (' medium', -8.055413, 0.03)]",Medium,medium,"[('Medium', -0.7283017, 48.27), ('medium', -0.8990876, 40.69), ('High', -2.7147577, 6.62), ('high', -3.1772897, 4.17), (' medium', -6.9928584, 0.09)]"
3455,3455,133,3455,AR6_WGII,316,9,"Draining, cutting and burning peat lead to oxidation and the release of CO 2 ","Draining, cutting and burning peat lead to oxidation and the release of CO2",very high,3,test,"Adaptation measures, such as increasing the diversity of forest stands through ecological restoration rather than monoculture plantations can help to reduce these risks (high confidence). When plantations are established without effective landscape planning and meaningful engagement including free prior and informed consent, they can present risks to biodiversity and the rights, well-being and livelihoods of indigenous and local communities as well as being less climate-resilient than natural forests (very high confidence) (Section 5.6) (Corbera et al., 2017; Mori et al., 2021). Afforesting areas such as savannas and temperate peatlands, which would not naturally be forested, damages biodiversity and increases vulnerability to climate change (high confidence), so cannot be considered a nature-based solution and can even exacerbate GHG emissions (Sections 2.4.3.5, 2.5.2.5, Box 2.2 in this chapter). Remote sensing-based assessments of the suitability of land for planting trees can overestimate potential, due to their failure to adequately distinguish between degraded forest and naturally open areas (Bastin et al., 2019; Veldman et al., 2019; Bastin et al., 2020; Sullivan et al., 2020). Peatlands Peatlands are naturally high-carbon ecosystems, which have built up over millennia. Draining, cutting and burning peat lead to oxidation and the release of CO 2 (very high confidence). Re-wetting by blocking drainage and preventing cutting and burning can reverse this process on temperate peatlands (medium confidence) but takes many years (Bonn et al., 2016).",False,High,high,"[('High', -0.5467415, 57.88), ('Medium', -1.6312675, 19.57), ('high', -1.7919254, 16.66), ('medium', -2.9083996, 5.46), ('Very', -5.993597, 0.25)]",High,high,"[('High', -0.12483747, 88.26), ('Medium', -2.2846198, 10.18), ('high', -4.6910663, 0.92), ('Very', -5.239221, 0.53), ('medium', -7.214807, 0.07)]",High,high,"[('High', -0.21279031, 80.83), ('Medium', -1.7405307, 17.54), ('high', -4.499614, 1.11), ('Very', -5.9118547, 0.27), ('medium', -6.13387, 0.22)]",High,high,"[('High', -0.12483747, 88.26), ('Medium', -2.2846198, 10.18), ('high', -4.6910663, 0.92), ('Very', -5.239221, 0.53), ('medium', -7.214807, 0.07)]",High,high,"[('High', -0.12483747, 88.26), ('Medium', -2.2846198, 10.18), ('high', -4.6910663, 0.92), ('Very', -5.239221, 0.53), ('medium', -7.214807, 0.07)]"
3456,3456,134,3456,AR6_WGII,316,10,Re-wetting by blocking drainage and preventing cutting and burning can reverse this process on temperate peatlands ,"On temperate peatlands, re-wetting by blocking drainage and preventing cutting and burning can reverse oxidation and the release of CO2",medium,1,test,"When plantations are established without effective landscape planning and meaningful engagement including free prior and informed consent, they can present risks to biodiversity and the rights, well-being and livelihoods of indigenous and local communities as well as being less climate-resilient than natural forests (very high confidence) (Section 5.6) (Corbera et al., 2017; Mori et al., 2021). Afforesting areas such as savannas and temperate peatlands, which would not naturally be forested, damages biodiversity and increases vulnerability to climate change (high confidence), so cannot be considered a nature-based solution and can even exacerbate GHG emissions (Sections 2.4.3.5, 2.5.2.5, Box 2.2 in this chapter). Remote sensing-based assessments of the suitability of land for planting trees can overestimate potential, due to their failure to adequately distinguish between degraded forest and naturally open areas (Bastin et al., 2019; Veldman et al., 2019; Bastin et al., 2020; Sullivan et al., 2020). Peatlands Peatlands are naturally high-carbon ecosystems, which have built up over millennia. Draining, cutting and burning peat lead to oxidation and the release of CO 2 (very high confidence). Re-wetting by blocking drainage and preventing cutting and burning can reverse this process on temperate peatlands (medium confidence) but takes many years (Bonn et al., 2016). Trees are naturally found on many tropical peatlands and restoration can involve removing non-native species like the oil palm and re-establishing natural forest.",False,High,high,"[('High', -0.48254532, 61.72), ('Medium', -1.0099845, 36.42), ('high', -4.3435683, 1.3), ('medium', -5.233896, 0.53), ('Very', -8.706874, 0.02)]",High,high,"[('High', -0.48254532, 61.72), ('Medium', -1.0099845, 36.42), ('high', -4.3435683, 1.3), ('medium', -5.233896, 0.53), ('Very', -8.706874, 0.02)]",High,high,"[('High', -0.25145787, 77.77), ('Medium', -1.6054847, 20.08), ('high', -4.0352254, 1.77), ('medium', -5.600693, 0.37), ('Very', -9.270648, 0.01)]",Medium,medium,"[('Medium', -0.6639561, 51.48), ('High', -0.7403378, 47.7), ('high', -5.452351, 0.43), ('medium', -5.5665708, 0.38), ('Very', -9.764042, 0.01)]",High,high,"[('High', -0.3269857, 72.11), ('Medium', -1.927648, 14.55), ('high', -2.1740582, 11.37), ('medium', -3.9388936, 1.95), (' high', -9.230239, 0.01)]"
3487,3487,135,3487,AR6_WGII,393,4,"Combined climate- induced drivers and non-climate drivers also expose densely populated coastal zones to flooding (high confidence) and decrease physical protection of people, property and culturally important sites ","Combined climate- induced drivers and non-climate drivers decrease physical protection of people, property and culturally important sites from flooding",very high,3,test,"Climate-driven movement of fish stocks is causing commercial, small-scale, artisanal 3 382Chapter 3 Oceans and Coastal Ecosystems and Their Services and recreational fishing activities to shift poleward and diversify harvests (high confidence). Climate change is increasing the geographic spread and risk of marine-borne pathogens like Vibrio sp. (very high confidence), which endanger human health and decrease provisioning and cultural ecosystem services (high confidence). Interacting climate- induced drivers and non-climate drivers are enhancing movement and bioaccumulation of toxins and contaminants into marine food webs (medium evidence, high agreement), and increasing salinity of coastal waters, aquifers and soils (very high confidence), which endangers human health (very high confidence). Combined climate- induced drivers and non-climate drivers also expose densely populated coastal zones to flooding (high confidence) and decrease physical protection of people, property and culturally important sites (very high confidence). {3.4.2.10, 3.5.3, 3.5.5, 3.5.5.3, 3.5.6, Cross-Chapter Box SLR in Chapter 3} Projections: vulnerabilities, risks and impacts Ocean conditions are projected to continue diverging from a pre-industrial state (virtually certain), with the magnitude of warming, acidification, deoxygenation, sea level rise and other climate-induced drivers depending on the emission scenario (very high confidence), and to increase risk of regional extirpations and global extinctions of marine species (medium confidence).",False,Medium,medium,"[('Medium', -0.22039448, 80.22), ('medium', -1.706345, 18.15), ('High', -4.4130025, 1.21), ('high', -5.8959146, 0.28), ('Low', -7.283509, 0.07)]",Medium,medium,"[('Medium', -0.17655198, 83.82), ('medium', -2.3168814, 9.86), ('High', -2.9407866, 5.28), ('high', -4.72266, 0.89), ('Low', -7.008646, 0.09)]",Medium,medium,"[('Medium', -0.17655198, 83.82), ('medium', -2.3168814, 9.86), ('High', -2.9407866, 5.28), ('high', -4.72266, 0.89), ('Low', -7.008646, 0.09)]",Medium,medium,"[('Medium', -0.12017753, 88.68), ('High', -2.768388, 6.28), ('medium', -3.1159184, 4.43), ('high', -5.383409, 0.46), ('Low', -6.8205066, 0.11)]",Medium,medium,"[('Medium', -0.3934493, 67.47), ('medium', -1.2102828, 29.81), ('High', -4.056459, 1.73), ('high', -4.8816924, 0.76), ('Low', -6.826608, 0.11)]"
3553,3553,136,3553,AR6_WGII,411,17,"Temperature affects the movement and transport of molecules and, thereby, the rates of all biochemical reactions; thus, ongoing and projected warming (Section 3.2.2.1) that remains below an organism’s physiological optimum will generally raise metabolic rates ","Temperature affects the movement and transport of molecules and, thereby, the rates of all biochemical reactions; thus, ongoing and projected warming that remains below an organism’s physiological optimum will generally raise metabolic rates",very high,3,test,"There is little evidence for ocean acidification in the past 2.6 Ma (low confidence) (Hönisch et al., 2012), but ocean ventilation was highly sensitive to even modest warming such as observed in the past 10,000 years (medium confidence) (Jaccard and Galbraith, 2012; Lembke-Jene et al., 2018).3.3 Linking Biological Responses to Climate- induced Drivers 3.3.1 Introduction This section assesses new evidence since AR5 (Pörtner et al., 2014) and SROCC (Bindoff et al., 2019a) regarding biotic responses to multiple environmental drivers. It assesses differential sensitivities among life stages within individual organisms, changing responses across scales of biological organisation and the potential for evolutionary adaptation to climate change (e.g., Przeslawski et al., 2015; Boyd et al., 2018; Reddin et al., 2020), providing examples and identifying key gaps and uncertainties that limit our ability to project the ecological impact of multiple climate-induced drivers (Figure 3.8a). The assessment includes physiological responses to single environmental drivers and their underlying mechanisms (Section 3.3.2), the characteristics of multiple drivers and organisms’ responses to them (Section 3.3.3), short-term acclimation and longer-term evolutionary adaptation of populations (Section 3.3.4), and it concludes with an assessment of progress in upscaling laboratory findings to ecosystems within in situ settings (Figure 3.8b; Section 3.3.5). 3.3.2 Responses to Single Drivers Anthropogenic CO 2 emissions trigger a suite of changes that alter ocean temperature, pH and CO 2 concentration, oxygen concentration and nutrient supply at global scales (Section 3.2). The response pathways of these climate-induced drivers have been investigated primarily as single variables. Temperature affects the movement and transport of molecules and, thereby, the rates of all biochemical reactions; thus, ongoing and projected warming (Section 3.2.2.1) that remains below an organism’s physiological optimum will generally raise metabolic rates (very high confidence) (Pörtner et al., 2014). Beyond this optimum (T opt; Figure 3.9), metabolism typically decreases sharply, finally reaching a critical threshold (T crit) beyond which enzymes become thermally inactivated and cells undergo oxidative stress.",False,High,high,"[('High', -0.06475084, 93.73), ('Very', -3.0295565, 4.83), ('high', -5.009939, 0.67), ('Medium', -5.1065655, 0.61), ('very', -6.799675, 0.11)]",High,high,"[('High', -0.13981439, 86.95), ('Very', -2.233427, 10.72), ('high', -4.1212997, 1.62), ('very', -5.3583393, 0.47), ('Medium', -6.33477, 0.18)]",High,high,"[('High', -0.06475084, 93.73), ('Very', -3.0295565, 4.83), ('high', -5.009939, 0.67), ('Medium', -5.1065655, 0.61), ('very', -6.799675, 0.11)]",High,high,"[('High', -0.12653953, 88.11), ('Very', -2.3624537, 9.42), ('high', -4.0617375, 1.72), ('very', -5.3668675, 0.47), ('Medium', -6.191542, 0.2)]",High,high,"[('High', -0.13981439, 86.95), ('Very', -2.233427, 10.72), ('high', -4.1212997, 1.62), ('very', -5.3583393, 0.47), ('Medium', -6.33477, 0.18)]"
3574,3574,137,3574,AR6_WGII,415,26,"Overall, rising metabolic rates due to warming will be restricted to primary producers in high- nutrient regions ","In marine ecosystems, rising metabolic rates due to warming will be restricted to primary producers in high- nutrient regions",medium,1,test,"Phosphorus limitation lowers the temperature optimum for growth of phytoplankton, making these organisms more prone to heat stress (Thomas et al., 2017; Bestion et al., 2018). This trend may hold for open-ocean phytoplankton, which are often iron- limited (medium confidence) (Boyd, 2019). Such temperature-nutrient interactions might be especially relevant during summer MHWs (Section 3.2.2.1; Cross-Chapter Box EXTREMES in Chapter 2; IPCC, 2018; Holbrook et al., 2019; DeCarlo et al., 2020; Hayashida et al., 2020), when primary producers are often nutrient-limited and near their thermal limits. Increasingly frequent and intense MHWs along with projected decreases in nutrient availability (Section 3.2.3.3) may push some primary producers beyond tolerance thresholds. Temperature– nutrient interactions can also alter the photosynthesis-to-respiration ratio in phytoplankton (Marañón et al., 2018). Overall, rising metabolic rates due to warming will be restricted to primary producers in high- nutrient regions (medium confidence) (Thomas et al., 2017; Marañón et al., 2018). For zooxanthellae-containing corals, nutrient supply from upwelling or from runoff can increase coral susceptibility to bleaching during warm-season MHWs (DeCarlo et al., 2020; Wooldridge, 2020).",False,Medium,medium,"[('Medium', -0.07553571, 92.72), ('High', -3.0828142, 4.58), ('medium', -3.9223146, 1.98), ('Low', -5.277274, 0.51), ('high', -6.5636015, 0.14)]",Medium,medium,"[('Medium', -0.06085783, 94.1), ('medium', -3.5405045, 2.9), ('Low', -3.7993984, 2.24), ('High', -5.035431, 0.65), ('low', -7.1605873, 0.08)]",Medium,medium,"[('Medium', -0.06901774, 93.33), ('medium', -3.5025065, 3.01), ('High', -3.678095, 2.53), ('Low', -4.6442475, 0.96), ('high', -7.0915685, 0.08)]",Medium,medium,"[('Medium', -0.10216044, 90.29), ('High', -2.5834284, 7.55), ('medium', -4.1321535, 1.6), ('Low', -5.8434954, 0.29), ('high', -6.157399, 0.21)]",Medium,medium,"[('Medium', -0.050657626, 95.06), ('medium', -3.6749842, 2.53), ('Low', -4.1721444, 1.54), ('High', -4.859841, 0.78), ('low', -7.6348615, 0.05)]"
